,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-18221580.113996,-15333788.517485,-6889376.308079
Tax Rate For Calcs,0.262186,0.262938,0.269014,0.337715
Normalized EBITDA,6657900000.0,6018300000.0,5154400000.0,4801800000.0
Total Unusual Items,0.0,-69300000.0,-57000000.0,-20400000.0
Total Unusual Items Excluding Goodwill,0.0,-69300000.0,-57000000.0,-20400000.0
Net Income From Continuing Operation Net Minority Interest,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Reconciled Depreciation,829900000.0,782500000.0,686300000.0,428500000.0
Reconciled Cost Of Revenue,38271000000.0,34987400000.0,34039200000.0,29342700000.0
EBITDA,6657900000.0,5949000000.0,5097400000.0,4781400000.0
EBIT,5828000000.0,5166500000.0,4411100000.0,4352900000.0
Net Interest Income,-1521900000.0,-1508600000.0,-1593300000.0,-949600000.0
Interest Expense,1521900000.0,745300000.0,1042500000.0,769400000.0
Interest Income,147200000.0,155400000.0,167600000.0,198500000.0
Normalized Income,3009700000.0,3182278419.886004,2431666211.482515,2285910623.691921
Net Income From Continuing And Discontinued Operation,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Total Expenses,42076000000.0,41318800000.0,39349400000.0,33655300000.0
Rent Expense Supplemental,31500000.0,19900000.0,37800000.0,41000000.0
Diluted Average Shares,1379162051.0,1315992715.0,1296393194.0,1297301683.0
Basic Average Shares,1379162051.0,1314671615.0,1284377194.0,1283883683.0
Diluted EPS,2.18,2.38,1.86,1.76
Basic EPS,2.18,2.38,1.86,1.77
Diluted NI Availto Com Stockholders,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Net Income Common Stockholders,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3009700000.0,3131200000.0,2390000000.0,2272400000.0
Minority Interests,-167400000.0,-127500000.0,-72400000.0,-100900000.0
Net Income Including Noncontrolling Interests,3177100000.0,3258700000.0,2462400000.0,2373300000.0
Net Income Continuous Operations,3177100000.0,3258700000.0,2462400000.0,2373300000.0
Tax Provision,1129000000.0,1162500000.0,906200000.0,1210200000.0
Pretax Income,4306100000.0,4421200000.0,3368600000.0,3583500000.0
Other Non Operating Income Expenses,471800000.0,186900000.0,36100000.0,22100000.0
Special Income Charges,0.0,-69300000.0,-57000000.0,-20400000.0
Other Special Charges,-27300000.0,63700000.0,41300000.0,
Write Off,3400000.0,5600000.0,15700000.0,20400000.0
Net Non Operating Interest Income Expense,-1521900000.0,-1508600000.0,-1593300000.0,-949600000.0
Total Other Finance Cost,695300000.0,918700000.0,718400000.0,378700000.0
Interest Expense Non Operating,1521900000.0,745300000.0,1042500000.0,769400000.0
Interest Income Non Operating,147200000.0,155400000.0,167600000.0,198500000.0
Operating Income,5357100000.0,5861000000.0,4825200000.0,4693400000.0
Operating Expense,3805000000.0,6331400000.0,5310200000.0,4312600000.0
Other Operating Expenses,2975300000.0,1300300000.0,1057600000.0,850600000.0
Depreciation And Amortization In Income Statement,829700000.0,782500000.0,686300000.0,419500000.0
Depreciation Income Statement,829700000.0,782500000.0,686300000.0,419500000.0
Research And Development,45000000.0,207100000.0,86700000.0,57300000.0
Selling General And Administration,1377900000.0,1089100000.0,963500000.0,737400000.0
Selling And Marketing Expense,606200000.0,368100000.0,353800000.0,193700000.0
General And Administrative Expense,771700000.0,721000000.0,609700000.0,543700000.0
Rent And Landing Fees,31500000.0,19900000.0,37800000.0,41000000.0
Gross Profit,9162100000.0,12192400000.0,10135400000.0,9006000000.0
Cost Of Revenue,38271000000.0,34987400000.0,34039200000.0,29342700000.0
Total Revenue,47433100000.0,47179800000.0,44174600000.0,38348700000.0
Operating Revenue,47433100000.0,47179800000.0,44174600000.0,38348700000.0
