,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,61814604.544927,27517916.89481,-36707197.248833
Tax Rate For Calcs,0.197111,0.232298,0.27937,0.303365
Normalized EBITDA,4343000000.0,5833100000.0,4092200000.0,2756300000.0
Total Unusual Items,117100000.0,266100000.0,98500000.0,-121000000.0
Total Unusual Items Excluding Goodwill,117100000.0,266100000.0,98500000.0,-121000000.0
Net Income From Continuing Operation Net Minority Interest,2439900000.0,3966100000.0,2369000000.0,1134400000.0
Reconciled Depreciation,749600000.0,633000000.0,592200000.0,650500000.0
Reconciled Cost Of Revenue,20540800000.0,19916100000.0,14887900000.0,15484200000.0
EBITDA,4343000000.0,6099200000.0,4190700000.0,2635300000.0
EBIT,3593400000.0,5466200000.0,3598500000.0,1984800000.0
Net Interest Income,-554500000.0,-189200000.0,-172400000.0,-314500000.0
Interest Expense,554500000.0,300000000.0,311100000.0,356400000.0
Interest Income,179800000.0,166300000.0,192600000.0,126700000.0
Normalized Income,2439900000.0,3761814604.544927,2298017916.89481,1218692802.751167
Net Income From Continuing And Discontinued Operation,2439900000.0,3966100000.0,2369000000.0,1134400000.0
Total Expenses,27579000000.0,24782700000.0,18881200000.0,19104100000.0
Rent Expense Supplemental,156800000.0,131300000.0,117100000.0,119900000.0
Diluted Average Shares,27273865.0,27416286.0,28265995.0,28747216.0
Basic Average Shares,26850902.0,26851816.0,27975690.0,28747216.0
Diluted EPS,89.45,144.66,83.813333,39.46
Basic EPS,90.86,147.7,84.68,39.46
Diluted NI Availto Com Stockholders,2439900000.0,3966100000.0,2369000000.0,1134400000.0
Net Income Common Stockholders,2439900000.0,3966100000.0,2369000000.0,1134400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2439900000.0,3966100000.0,2369000000.0,1134400000.0
Net Income Including Noncontrolling Interests,2439900000.0,3966100000.0,2369000000.0,1134400000.0
Net Income Continuous Operations,2439900000.0,3966100000.0,2369000000.0,1134400000.0
Tax Provision,599000000.0,1200100000.0,918400000.0,494000000.0
Pretax Income,3038900000.0,5166200000.0,3287400000.0,1628400000.0
Other Non Operating Income Expenses,519500000.0,7800000.0,4400000.0,3600000.0
Special Income Charges,5400000.0,19300000.0,35000000.0,-136100000.0
Other Special Charges,-15000000.0,-28200000.0,-65000000.0,-19200000.0
Write Off,,,0.0,45100000.0
Impairment Of Capital Assets,9600000.0,8900000.0,30000000.0,110200000.0
Net Non Operating Interest Income Expense,-554500000.0,-189200000.0,-172400000.0,-314500000.0
Total Other Finance Cost,49500000.0,55500000.0,53900000.0,84800000.0
Interest Expense Non Operating,554500000.0,300000000.0,311100000.0,356400000.0
Interest Income Non Operating,179800000.0,166300000.0,192600000.0,126700000.0
Operating Income,3073900000.0,5181100000.0,3398800000.0,2259400000.0
Operating Expense,7038200000.0,4866600000.0,3993300000.0,3619900000.0
Other Operating Expenses,4117700000.0,2010000000.0,1730200000.0,1810800000.0
Depreciation And Amortization In Income Statement,749600000.0,624100000.0,562200000.0,540300000.0
Amortization,11500000.0,6300000.0,5700000.0,4100000.0
Depreciation Income Statement,749600000.0,617800000.0,556500000.0,536200000.0
Selling General And Administration,432000000.0,341200000.0,238600000.0,213600000.0
Selling And Marketing Expense,151200000.0,105100000.0,59700000.0,64100000.0
General And Administrative Expense,280800000.0,236100000.0,178900000.0,149500000.0
Rent And Landing Fees,156800000.0,131300000.0,117100000.0,119900000.0
Gross Profit,10112100000.0,10047700000.0,7392100000.0,5879300000.0
Cost Of Revenue,20540800000.0,19916100000.0,14887900000.0,15484200000.0
Total Revenue,30652900000.0,29963800000.0,22280000000.0,21363500000.0
Operating Revenue,30652900000.0,29963800000.0,22280000000.0,21363500000.0
