,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,372190211.732037,1234769083.969466,-131160661.547549,-189445574.262377
Tax Rate For Calcs,0.281962,0.249046,0.294743,0.309552
Normalized EBITDA,7759000000.0,8303000000.0,8057000000.0,7613000000.0
Total Unusual Items,1320000000.0,4958000000.0,-445000000.0,-612000000.0
Total Unusual Items Excluding Goodwill,1320000000.0,4958000000.0,-445000000.0,-612000000.0
Net Income From Continuing Operation Net Minority Interest,6206000000.0,9444000000.0,4776000000.0,4142000000.0
Reconciled Depreciation,419000000.0,667000000.0,822000000.0,999000000.0
Reconciled Cost Of Revenue,11896000000.0,13068000000.0,12536000000.0,13474000000.0
EBITDA,9079000000.0,13261000000.0,7612000000.0,7001000000.0
EBIT,8660000000.0,12594000000.0,6790000000.0,6002000000.0
Net Interest Income,-17000000.0,613000000.0,762000000.0,907000000.0
Interest Expense,17000000.0,18000000.0,18000000.0,3000000.0
Interest Income,589000000.0,631000000.0,780000000.0,910000000.0
Normalized Income,5258190211.732037,5720769083.969466,5089839338.452451,4564554425.737623
Net Income From Continuing And Discontinued Operation,6206000000.0,9444000000.0,4776000000.0,4142000000.0
Total Expenses,21076000000.0,22288000000.0,22351000000.0,24465000000.0
Rent Expense Supplemental,17000000.0,36000000.0,54000000.0,151000000.0
Diluted Average Shares,23030622.0,23030622.0,23030622.0,23030622.0
Basic Average Shares,23030622.0,23030622.0,23030622.0,23030622.0
Diluted EPS,269.47,410.06,207.38,179.85
Basic EPS,269.47,410.06,207.38,179.85
Diluted NI Availto Com Stockholders,6206000000.0,9444000000.0,4776000000.0,4142000000.0
Net Income Common Stockholders,6206000000.0,9444000000.0,4776000000.0,4142000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6206000000.0,9444000000.0,4776000000.0,4142000000.0
Net Income Including Noncontrolling Interests,6206000000.0,9444000000.0,4776000000.0,4142000000.0
Net Income Continuous Operations,6206000000.0,9444000000.0,4776000000.0,4142000000.0
Tax Provision,2437000000.0,3132000000.0,1996000000.0,1857000000.0
Pretax Income,8643000000.0,12576000000.0,6772000000.0,5999000000.0
Other Non Operating Income Expenses,715000000.0,42000000.0,118000000.0,14000000.0
Special Income Charges,1320000000.0,4958000000.0,-445000000.0,-612000000.0
Other Special Charges,-1320000000.0,-4958000000.0,445000000.0,612000000.0
Write Off,29000000.0,,417000000.0,
Net Non Operating Interest Income Expense,-17000000.0,613000000.0,762000000.0,907000000.0
Interest Expense Non Operating,17000000.0,18000000.0,18000000.0,3000000.0
Interest Income Non Operating,589000000.0,631000000.0,780000000.0,910000000.0
Operating Income,6625000000.0,6958000000.0,6337000000.0,5673000000.0
Operating Expense,9180000000.0,9220000000.0,9815000000.0,10991000000.0
Other Operating Expenses,4702000000.0,2097000000.0,2231000000.0,3091000000.0
Depreciation And Amortization In Income Statement,419000000.0,667000000.0,822000000.0,999000000.0
Amortization,10000000.0,241000000.0,398000000.0,402000000.0
Depreciation Income Statement,419000000.0,426000000.0,424000000.0,597000000.0
Selling General And Administration,2431000000.0,2401000000.0,2431000000.0,2821000000.0
Selling And Marketing Expense,1682000000.0,1597000000.0,1681000000.0,2004000000.0
General And Administrative Expense,749000000.0,804000000.0,750000000.0,817000000.0
Rent And Landing Fees,17000000.0,36000000.0,54000000.0,151000000.0
Gross Profit,15805000000.0,16178000000.0,16152000000.0,16664000000.0
Cost Of Revenue,11896000000.0,13068000000.0,12536000000.0,13474000000.0
Total Revenue,27701000000.0,29246000000.0,28688000000.0,30138000000.0
Operating Revenue,27701000000.0,29246000000.0,28688000000.0,30138000000.0
