,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-8695357000.0,-2043973620.657626,-2192359836.18133,-5030100000.0
Tax Rate For Calcs,0.253,0.270295,0.32393,0.3
Normalized EBITDA,108784000000.0,52642000000.0,48858000000.0,49527000000.0
Total Unusual Items,-34369000000.0,-7562000000.0,-6768000000.0,-16767000000.0
Total Unusual Items Excluding Goodwill,-34369000000.0,-7562000000.0,-6768000000.0,-16767000000.0
Net Income From Continuing Operation Net Minority Interest,45073000000.0,23568000000.0,19149000000.0,19498000000.0
Reconciled Depreciation,12502000000.0,11824000000.0,12796000000.0,12472000000.0
Reconciled Cost Of Revenue,42907000000.0,100551000000.0,86645000000.0,80591000000.0
EBITDA,74415000000.0,45080000000.0,42090000000.0,32760000000.0
EBIT,61913000000.0,33256000000.0,29294000000.0,32760000000.0
Net Interest Income,-1428000000.0,2119000000.0,1653000000.0,1478000000.0
Interest Expense,1428000000.0,958000000.0,970000000.0,983000000.0
Interest Income,1180000000.0,3077000000.0,2623000000.0,888000000.0
Normalized Income,70746643000.0,29086026379.342373,23724640163.81867,31234900000.0
Net Income From Continuing And Discontinued Operation,45073000000.0,23568000000.0,19149000000.0,19498000000.0
Total Expenses,160522000000.0,177353000000.0,156763000000.0,141840000000.0
Total Operating Income As Reported,57144000000.0,29476000000.0,26191000000.0,15993000000.0
Diluted Average Shares,166388170.0,166338634.0,166316041.0,166081772.0
Basic Average Shares,166034890.0,165882697.0,165844340.0,165776132.0
Diluted EPS,270.85,141.69,103.65,117.4
Basic EPS,271.43,142.08,103.94,117.616449
Diluted NI Availto Com Stockholders,45073000000.0,23568000000.0,19149000000.0,19498000000.0
Net Income Common Stockholders,45073000000.0,23568000000.0,19149000000.0,19498000000.0
Net Income,45073000000.0,23568000000.0,19149000000.0,19498000000.0
Net Income Including Noncontrolling Interests,45073000000.0,23568000000.0,19149000000.0,19498000000.0
Net Income Continuous Operations,45073000000.0,23568000000.0,19149000000.0,19498000000.0
Tax Provision,15412000000.0,8730000000.0,9175000000.0,-1466000000.0
Pretax Income,60485000000.0,32298000000.0,28324000000.0,18032000000.0
Other Income Expense,-23444000000.0,-6859000000.0,-6288000000.0,-16206000000.0
Other Non Operating Income Expenses,10555000000.0,,,
Special Income Charges,-699000000.0,-7562000000.0,-6768000000.0,-16767000000.0
Gain On Sale Of Ppe,-1211000000.0,1119000000.0,-42000000.0,-10000000.0
Impairment Of Capital Assets,699000000.0,7562000000.0,6768000000.0,16767000000.0
Earnings From Equity Interest,370000000.0,703000000.0,480000000.0,561000000.0
Gain On Sale Of Security,-33670000000.0,2112000000.0,1797000000.0,1568000000.0
Net Non Operating Interest Income Expense,-1428000000.0,2119000000.0,1653000000.0,1478000000.0
Total Other Finance Cost,,-2119000000.0,,-1478000000.0
Interest Expense Non Operating,1428000000.0,958000000.0,970000000.0,983000000.0
Interest Income Non Operating,1180000000.0,3077000000.0,2623000000.0,888000000.0
Operating Income,85357000000.0,37038000000.0,32959000000.0,32760000000.0
Operating Expense,117615000000.0,76802000000.0,70118000000.0,61249000000.0
Other Operating Expenses,-818000000.0,-2761000000.0,-982000000.0,-4290000000.0
Depreciation Amortization Depletion Income Statement,12502000000.0,,,
Depreciation And Amortization In Income Statement,12502000000.0,,,
Research And Development,19381000000.0,17482000000.0,16541000000.0,15410000000.0
Selling General And Administration,105931000000.0,62081000000.0,54559000000.0,50129000000.0
Selling And Marketing Expense,59465000000.0,,,
General And Administrative Expense,46466000000.0,,,
Salaries And Wages,46466000000.0,,,
Gross Profit,202972000000.0,113840000000.0,103077000000.0,94009000000.0
Cost Of Revenue,42907000000.0,100551000000.0,86645000000.0,80591000000.0
Total Revenue,245879000000.0,214391000000.0,189722000000.0,174600000000.0
Operating Revenue,245879000000.0,214391000000.0,189722000000.0,174600000000.0
