,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-12453213.797963,-7881789.361982,-21860027.05053
Tax Rate For Calcs,0.248229,0.260288,0.219922,0.256531
Normalized EBITDA,9276000000.0,7332538000.0,8790286000.0,6182633000.0
Total Unusual Items,-14250000.0,-47844000.0,-35839000.0,-85214000.0
Total Unusual Items Excluding Goodwill,-14250000.0,-47844000.0,-35839000.0,-85214000.0
Net Income From Continuing Operation Net Minority Interest,5165970000.0,4127579000.0,5494590000.0,3353983000.0
Reconciled Depreciation,1455570000.0,1586320000.0,1514625000.0,1369535000.0
Reconciled Cost Of Revenue,23072880000.0,19589040000.0,14550046000.0,13155604000.0
EBITDA,9276000000.0,7284694000.0,8754447000.0,6097419000.0
EBIT,7431060000.0,5698374000.0,7239822000.0,4727884000.0
Net Interest Income,-559330000.0,-103566000.0,-139054000.0,-206618000.0
Interest Expense,559330000.0,118391000.0,196179000.0,216623000.0
Interest Income,45140000.0,128541000.0,123787000.0,63620000.0
Normalized Income,5165970000.0,4162969786.202037,5522547210.638018,3417336972.94947
Net Income From Continuing And Discontinued Operation,5165970000.0,4127579000.0,5494590000.0,3353983000.0
Total Expenses,37825910000.0,31522775000.0,24804834000.0,21206107000.0
Rent Expense Supplemental,111610000.0,79666000.0,78251000.0,61397000.0
Diluted Average Shares,245740000.0,248610000.0,250278000.0,255087000.0
Basic Average Shares,245410000.0,247840000.0,249203000.0,254248000.0
Diluted EPS,21.0,16.6,21.95,13.15
Basic EPS,21.05,16.66,22.05,13.19
Diluted NI Availto Com Stockholders,5165970000.0,4127579000.0,5494590000.0,3353983000.0
Net Income Common Stockholders,5165970000.0,4127579000.0,5494590000.0,3353983000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5165970000.0,4127579000.0,5494590000.0,3353983000.0
Minority Interests,0.0,-2000.0,,
Net Income Including Noncontrolling Interests,5165970000.0,4127581000.0,5494590000.0,3353983000.0
Net Income Continuous Operations,5165970000.0,4127581000.0,5494590000.0,3353983000.0
Tax Provision,1705760000.0,1452402000.0,1549053000.0,1157278000.0
Pretax Income,6871730000.0,5579983000.0,7043643000.0,4511261000.0
Other Non Operating Income Expenses,137800000.0,47538000.0,145031000.0,72089000.0
Special Income Charges,-14250000.0,-47844000.0,-35839000.0,-85214000.0
Other Special Charges,13710000.0,47834000.0,3919000.0,-274923000.0
Write Off,540000.0,10000.0,24631000.0,247354000.0
Impairment Of Capital Assets,,0.0,7289000.0,112783000.0
Net Non Operating Interest Income Expense,-559330000.0,-103566000.0,-139054000.0,-206618000.0
Total Other Finance Cost,205100000.0,113716000.0,66662000.0,53615000.0
Interest Expense Non Operating,559330000.0,118391000.0,196179000.0,216623000.0
Interest Income Non Operating,45140000.0,128541000.0,123787000.0,63620000.0
Operating Income,7293260000.0,5748948000.0,7155512000.0,4246252000.0
Operating Expense,14753030000.0,11933735000.0,10254788000.0,8050503000.0
Other Operating Expenses,8185770000.0,2195573000.0,1995483000.0,1891692000.0
Depreciation And Amortization In Income Statement,1844940000.0,1586320000.0,1514625000.0,1369535000.0
Amortization,415430000.0,363830000.0,359156000.0,427744000.0
Depreciation Income Statement,1844940000.0,1222490000.0,1155469000.0,941791000.0
Research And Development,1163800000.0,1429606000.0,1001574000.0,789091000.0
Selling General And Administration,3538740000.0,2988922000.0,1973585000.0,1461515000.0
Selling And Marketing Expense,2799990000.0,2474494000.0,1597965000.0,1121710000.0
General And Administrative Expense,738750000.0,514428000.0,375620000.0,339805000.0
Rent And Landing Fees,111610000.0,79666000.0,78251000.0,61397000.0
Gross Profit,22046290000.0,17682683000.0,17410300000.0,12296755000.0
Cost Of Revenue,23072880000.0,19589040000.0,14550046000.0,13155604000.0
Total Revenue,45119170000.0,37271723000.0,31960346000.0,25452359000.0
Operating Revenue,45119170000.0,37271723000.0,31960346000.0,25452359000.0
