,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,741047433.596783,718303160.514001,-390570000.0,-2556120000.0
Tax Rate For Calcs,0.022858,0.270334,0.3,0.3
Normalized EBITDA,13743700000.0,4032500000.0,1992900000.0,16341600000.0
Total Unusual Items,32420000000.0,4171300000.0,-940000000.0,-8520400000.0
Total Unusual Items Excluding Goodwill,32420000000.0,2657100000.0,-1301900000.0,-8520400000.0
Net Income From Continuing Operation Net Minority Interest,24389400000.0,2059300000.0,-1167600000.0,-14934300000.0
Reconciled Depreciation,3997400000.0,1361700000.0,521500000.0,8025000000.0
Reconciled Cost Of Revenue,9184000000.0,3060200000.0,644000000.0,23873800000.0
EBITDA,46163700000.0,8203800000.0,1052900000.0,7821200000.0
EBIT,42166300000.0,6842100000.0,531400000.0,-203800000.0
Net Interest Income,-10737100000.0,-4051500000.0,-2989100000.0,-14317700000.0
Interest Expense,10737100000.0,4149500000.0,3039200000.0,14471600000.0
Interest Income,379800000.0,155500000.0,63600000.0,524500000.0
Normalized Income,-7289552566.403217,1634703160.514001,105630000.0,-8970020000.0
Net Income From Continuing And Discontinued Operation,24389400000.0,26453700000.0,-7642700000.0,-14934300000.0
Total Expenses,12021800000.0,4634300000.0,1421100000.0,31145200000.0
Rent Expense Supplemental,6900000.0,3200000.0,5700000.0,158800000.0
Diluted Average Shares,1579210400.0,1579210400.0,1579210400.0,1579210400.0
Basic Average Shares,1579210400.0,1579210400.0,1579210400.0,1579210400.0
Diluted EPS,15.0,17.0,-4.84,-9.46
Basic EPS,15.0,17.0,-4.84,-9.46
Diluted NI Availto Com Stockholders,24389400000.0,26453700000.0,-7642700000.0,-14934300000.0
Net Income Common Stockholders,24389400000.0,26453700000.0,-7642700000.0,-14934300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,24389400000.0,26453700000.0,-7642700000.0,-14934300000.0
Minority Interests,-6321400000.0,94500000.0,1727400000.0,512900000.0
Net Income Including Noncontrolling Interests,30710800000.0,26359300000.0,-9370100000.0,-15447200000.0
Net Income Discontinuous Operations,0.0,24394400000.0,-6475100000.0,
Net Income Continuous Operations,30710800000.0,1964700000.0,-2895000000.0,-15447200000.0
Tax Provision,718400000.0,727900000.0,387200000.0,771800000.0
Pretax Income,31429200000.0,2692600000.0,-2507800000.0,-14675400000.0
Other Non Operating Income Expenses,587000000.0,65500000.0,140700000.0,692500000.0
Special Income Charges,32420000000.0,2657000000.0,-1301900000.0,-8420400000.0
Other Special Charges,-32456400000.0,-5042700000.0,,-207400000.0
Write Off,4200000.0,871500000.0,940000000.0,8627800000.0
Net Non Operating Interest Income Expense,-10737100000.0,-4051500000.0,-2989100000.0,-14317700000.0
Total Other Finance Cost,90000000.0,57500000.0,13500000.0,370600000.0
Interest Expense Non Operating,10737100000.0,4149500000.0,3039200000.0,14471600000.0
Interest Income Non Operating,379800000.0,155500000.0,63600000.0,524500000.0
Operating Income,9181800000.0,3948300000.0,1682200000.0,7323500000.0
Operating Expense,2837800000.0,1574100000.0,777100000.0,7271400000.0
Other Operating Expenses,2837800000.0,1060500000.0,629000000.0,6164700000.0
Selling General And Administration,604300000.0,506400000.0,142300000.0,886900000.0
Selling And Marketing Expense,,,,51700000.0
General And Administrative Expense,604300000.0,506400000.0,142300000.0,835200000.0
Rent And Landing Fees,,,5700000.0,90500000.0
Gross Profit,12019600000.0,5522400000.0,2459300000.0,14594900000.0
Cost Of Revenue,9184000000.0,3060200000.0,644000000.0,23873800000.0
Total Revenue,21203600000.0,8582600000.0,3103300000.0,38468700000.0
Operating Revenue,21203600000.0,8582600000.0,3103300000.0,38468700000.0
