,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-802120000.0,-370640000.0,-710160000.0,6728580685.308407
Tax Rate For Calcs,0.4,0.4,0.3,0.170785
Normalized EBITDA,9638300000.0,3281900000.0,11501100000.0,423500000.0
Total Unusual Items,-2005300000.0,-926600000.0,-2367200000.0,39398000000.0
Total Unusual Items Excluding Goodwill,-2005300000.0,-926600000.0,-2367200000.0,39398000000.0
Net Income From Continuing Operation Net Minority Interest,-8146100000.0,-14780200000.0,-6615300000.0,24004900000.0
Reconciled Depreciation,5126400000.0,7000700000.0,5681800000.0,6684600000.0
Reconciled Cost Of Revenue,58841600000.0,56334600000.0,41771500000.0,53073300000.0
EBITDA,7633000000.0,2355300000.0,9133900000.0,39821500000.0
EBIT,2506600000.0,-4645400000.0,3452100000.0,33136900000.0
Net Interest Income,-10358500000.0,-7872200000.0,-8706800000.0,-10531200000.0
Interest Expense,10358500000.0,10229200000.0,10038500000.0,10639000000.0
Interest Income,,2569700000.0,1556000000.0,363000000.0
Normalized Income,-6942920000.0,-14224240000.0,-4958260000.0,-8664519314.691593
Net Income From Continuing And Discontinued Operation,-13418300000.0,-14780200000.0,-6615300000.0,10956900000.0
Total Expenses,70196200000.0,54398700000.0,44899800000.0,51316400000.0
Rent Expense Supplemental,,293000000.0,184300000.0,203900000.0
Diluted Average Shares,2453071298.0,2455182724.0,2435402160.0,2432456975.0
Basic Average Shares,2453071298.0,2455182724.0,2435402160.0,2432456975.0
Diluted EPS,-5.47,-6.02,-2.72,4.5
Basic EPS,-5.47,-6.02,-2.72,4.5
Diluted NI Availto Com Stockholders,-13418300000.0,-14780200000.0,-6615300000.0,10956900000.0
Average Dilution Earnings,,0.0,,525000000.0
Net Income Common Stockholders,-13418300000.0,-14780200000.0,-6615300000.0,10956900000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-13418300000.0,-14780200000.0,-6615300000.0,10956900000.0
Minority Interests,97700000.0,203000000.0,57800000.0,5349300000.0
Net Income Including Noncontrolling Interests,-13516000000.0,-14983200000.0,-6673100000.0,5607600000.0
Net Income Discontinuous Operations,-5272200000.0,0.0,0.0,-13048000000.0
Net Income Continuous Operations,-8243800000.0,-14983200000.0,-6673100000.0,18655600000.0
Tax Provision,391900000.0,108600000.0,86700000.0,3842300000.0
Pretax Income,-7851900000.0,-14874600000.0,-6586400000.0,22497900000.0
Other Non Operating Income Expenses,1950700000.0,32900000.0,30800000.0,38900000.0
Special Income Charges,-2005300000.0,-1991500000.0,-277600000.0,39021800000.0
Other Special Charges,,-487600000.0,-10300000.0,-38864200000.0
Write Off,,1100100000.0,5200000.0,214200000.0
Impairment Of Capital Assets,,1379000000.0,555500000.0,85600000.0
Restructuring And Mergern Acquisition,,,-272800000.0,-457400000.0
Net Non Operating Interest Income Expense,-10358500000.0,-7872200000.0,-8706800000.0,-10531200000.0
Total Other Finance Cost,,212700000.0,224300000.0,255200000.0
Interest Expense Non Operating,10358500000.0,10229200000.0,10038500000.0,10639000000.0
Interest Income Non Operating,,2569700000.0,1556000000.0,363000000.0
Operating Income,2435000000.0,-5930000000.0,4113500000.0,-1499500000.0
Operating Expense,11354600000.0,-1935900000.0,3128300000.0,-1756900000.0
Other Operating Expenses,3485200000.0,7305200000.0,6216600000.0,5210100000.0
Depreciation And Amortization In Income Statement,3813500000.0,5621700000.0,5681800000.0,6025600000.0
Amortization,,351600000.0,479700000.0,522000000.0
Depreciation Income Statement,3813500000.0,5270100000.0,5202100000.0,5503600000.0
Selling General And Administration,,1348200000.0,1326700000.0,1305100000.0
Selling And Marketing Expense,,376500000.0,348400000.0,356600000.0
General And Administrative Expense,,971700000.0,978300000.0,948500000.0
Rent And Landing Fees,,130400000.0,109100000.0,134200000.0
Gross Profit,13789600000.0,-7865900000.0,7241800000.0,-3256400000.0
Cost Of Revenue,58841600000.0,56334600000.0,41771500000.0,53073300000.0
Total Revenue,72631200000.0,48468700000.0,49013300000.0,49816900000.0
Operating Revenue,72631200000.0,48468700000.0,49013300000.0,49816900000.0
