,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1078435108.829576,198194419.835589,167804019.64708
Tax Rate For Calcs,0.363458,0.388888,0.329192,0.358968
Total Unusual Items,0.0,2773122000.0,602064000.0,467462000.0
Total Unusual Items Excluding Goodwill,0.0,2773122000.0,602064000.0,467462000.0
Net Income From Continuing Operation Net Minority Interest,38379600000.0,34925724000.0,20827501000.0,-30510379000.0
Reconciled Depreciation,4265100000.0,3716786000.0,3800935000.0,3919554000.0
Net Interest Income,204910500000.0,141974809000.0,144328767000.0,153993135000.0
Interest Expense,274406400000.0,240834340000.0,264209496000.0,271914608000.0
Interest Income,479316900000.0,382809149000.0,408538263000.0,425907743000.0
Normalized Income,38379600000.0,33231037108.829575,20423631419.83559,-30810036980.35292
Net Income From Continuing And Discontinued Operation,38379600000.0,34925724000.0,20827501000.0,-30510379000.0
Diluted Average Shares,,3852800000.0,3278100000.0,3250100000.0
Basic Average Shares,,3852800000.0,3276900000.0,3250100000.0
Diluted EPS,,9.07,6.35,-9.39
Basic EPS,,9.07,6.36,-9.39
Diluted NI Availto Com Stockholders,38379600000.0,34925724000.0,20827501000.0,-30510379000.0
Net Income Common Stockholders,38379600000.0,34925724000.0,20827501000.0,-30510379000.0
Net Income,38379600000.0,34925724000.0,20827501000.0,-30510379000.0
Minority Interests,-13800000.0,52659000.0,21874000.0,1997000.0
Net Income Including Noncontrolling Interests,38393300000.0,34873106000.0,20805660000.0,-30512321000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,38393300000.0,34873106000.0,20805660000.0,-30512321000.0
Tax Provision,22166200000.0,21675300000.0,10790300000.0,-16404200000.0
Pretax Income,60987000000.0,55736549000.0,32778174000.0,-45698191000.0
Special Income Charges,0.0,2773122000.0,602064000.0,467462000.0
Other Special Charges,-1340510000.0,-2773122000.0,-602064000.0,-467462000.0
Gain On Sale Of Security,18397121000.0,14101974000.0,25529805000.0,5921043000.0
Operating Expense,143735400000.0,124196491000.0,112055241000.0,111178117000.0
Other Operating Expenses,59206400000.0,32188901000.0,27036678000.0,31191659000.0
Depreciation And Amortization In Income Statement,4265105000.0,3716786000.0,3800935000.0,3919554000.0
Depreciation Income Statement,4265105000.0,3716786000.0,3800935000.0,3919554000.0
Selling General And Administration,1930975000.0,1577609000.0,1189161000.0,1602777000.0
Selling And Marketing Expense,296977000.0,172548000.0,79969000.0,258787000.0
General And Administrative Expense,1633998000.0,1405061000.0,1109192000.0,1343990000.0
Insurance And Claims,7976535000.0,7522746000.0,7027333000.0,5088567000.0
Rent And Landing Fees,8664225000.0,8026479000.0,7666074000.0,7362197000.0
Total Revenue,277022200000.0,204362439000.0,210001951000.0,218195364000.0
Operating Revenue,277022200000.0,204362439000.0,210001951000.0,218195364000.0
