,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-4036081.916933,-641177.357631,1171800.0
Tax Rate For Calcs,0.242084,0.223222,0.23452,0.3
Normalized EBITDA,2815909000.0,1425443000.0,1571098000.0,999652000.0
Total Unusual Items,-8708000.0,-18081000.0,-2734000.0,3906000.0
Total Unusual Items Excluding Goodwill,-8708000.0,-18081000.0,-2734000.0,3906000.0
Net Income From Continuing Operation Net Minority Interest,1635176000.0,638220000.0,806307000.0,162105000.0
Reconciled Depreciation,527762000.0,490402000.0,396826000.0,312801000.0
Reconciled Cost Of Revenue,6137853000.0,5535020000.0,5586983000.0,4777947000.0
EBITDA,2815909000.0,1407362000.0,1568364000.0,1003558000.0
EBIT,2288135000.0,916960000.0,1171538000.0,690757000.0
Net Interest Income,-130671000.0,-125001000.0,-162308000.0,-194095000.0
Interest Expense,130671000.0,95335000.0,118203000.0,161532000.0
Interest Income,15563000.0,9950000.0,16675000.0,21619000.0
Normalized Income,1635176000.0,652264918.083067,808399822.642369,159370800.0
Net Income From Continuing And Discontinued Operation,1635176000.0,638220000.0,806307000.0,162105000.0
Total Expenses,9721327000.0,8298119000.0,8146878000.0,6854645000.0
Rent Expense Supplemental,8381000.0,7132000.0,7142000.0,6755000.0
Diluted Average Shares,12829889.0,12829889.0,12829889.0,12829889.0
Basic Average Shares,12829889.0,12829889.0,12829889.0,12829889.0
Diluted EPS,127.45,49.74,62.85,12.63
Basic EPS,127.45,49.74,62.85,12.63
Diluted NI Availto Com Stockholders,1635176000.0,638220000.0,806307000.0,162105000.0
Net Income Common Stockholders,1635176000.0,638220000.0,806307000.0,162105000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1635176000.0,638220000.0,806307000.0,162105000.0
Net Income Including Noncontrolling Interests,1635176000.0,638220000.0,806307000.0,162105000.0
Net Income Continuous Operations,1635176000.0,638220000.0,806307000.0,162105000.0
Tax Provision,522288000.0,183405000.0,247028000.0,367120000.0
Pretax Income,2157464000.0,821625000.0,1053335000.0,529225000.0
Other Non Operating Income Expenses,97482000.0,10818000.0,13351000.0,13332000.0
Special Income Charges,-8708000.0,-18081000.0,-2734000.0,3906000.0
Other Special Charges,8708000.0,18081000.0,2734000.0,-3906000.0
Net Non Operating Interest Income Expense,-130671000.0,-125001000.0,-162308000.0,-194095000.0
Total Other Finance Cost,47807000.0,39616000.0,60780000.0,54182000.0
Interest Expense Non Operating,130671000.0,95335000.0,118203000.0,161532000.0
Interest Income Non Operating,15563000.0,9950000.0,16675000.0,21619000.0
Operating Income,2190653000.0,954911000.0,1095774000.0,722837000.0
Operating Expense,3583474000.0,2763099000.0,2559895000.0,2076698000.0
Other Operating Expenses,1037845000.0,264133000.0,441814000.0,301221000.0
Depreciation And Amortization In Income Statement,527774000.0,490402000.0,396826000.0,312801000.0
Amortization,12556000.0,14809000.0,,
Depreciation Income Statement,527774000.0,475593000.0,396826000.0,312801000.0
Selling General And Administration,558717000.0,430945000.0,339725000.0,267895000.0
Selling And Marketing Expense,295793000.0,274019000.0,204833000.0,119913000.0
General And Administrative Expense,262924000.0,156926000.0,134892000.0,147982000.0
Rent And Landing Fees,8381000.0,7132000.0,7142000.0,6755000.0
Gross Profit,5774127000.0,3718010000.0,3655669000.0,2799535000.0
Cost Of Revenue,6137853000.0,5535020000.0,5586983000.0,4777947000.0
Total Revenue,11911980000.0,9253030000.0,9242652000.0,7577482000.0
Operating Revenue,11911980000.0,9253030000.0,9242652000.0,7577482000.0
