,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1591317.844514,-11673827.811773,29592290.553787
Tax Rate For Calcs,0.258945,0.255592,0.262924,0.180785
Normalized EBITDA,3570500000.0,3387717000.0,4389628000.0,2651579000.0
Total Unusual Items,0.0,6226000.0,-44400000.0,163688000.0
Total Unusual Items Excluding Goodwill,0.0,6226000.0,-44400000.0,163688000.0
Net Income From Continuing Operation Net Minority Interest,2286600000.0,2248965000.0,2953411000.0,2013233000.0
Reconciled Depreciation,451700000.0,347522000.0,290635000.0,269098000.0
Reconciled Cost Of Revenue,8596700000.0,8533779000.0,5364676000.0,4954174000.0
EBITDA,3570500000.0,3393943000.0,4345228000.0,2815267000.0
EBIT,3118800000.0,3046421000.0,4054593000.0,2546169000.0
Net Interest Income,-33200000.0,-4686000.0,-36677000.0,-84588000.0
Interest Expense,33200000.0,25274000.0,47664000.0,88655000.0
Interest Income,10286000.0,33565000.0,26616000.0,17951000.0
Normalized Income,2286600000.0,2244330317.844514,2986137172.188227,1879137290.553787
Net Income From Continuing And Discontinued Operation,2286600000.0,2248965000.0,2953411000.0,2013233000.0
Total Expenses,13843600000.0,12309798000.0,8173326000.0,7416484000.0
Rent Expense Supplemental,1103000.0,2065000.0,2537000.0,4690000.0
Diluted Average Shares,51175700.0,51167549.0,51141827.0,51127532.0
Basic Average Shares,51092204.0,51062405.0,51011276.0,50990980.0
Diluted EPS,44.68,43.95,57.75,42.108
Basic EPS,44.75,44.04,57.9,42.22
Diluted NI Availto Com Stockholders,2286600000.0,2248965000.0,2953411000.0,2013233000.0
Net Income Common Stockholders,2286600000.0,2248965000.0,2953411000.0,2013233000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2286600000.0,2248965000.0,2953411000.0,2013233000.0
Net Income Including Noncontrolling Interests,2286600000.0,2248965000.0,2953411000.0,2013233000.0
Net Income Continuous Operations,2286600000.0,2248965000.0,2953411000.0,2013233000.0
Tax Provision,799000000.0,772182000.0,1053518000.0,444281000.0
Pretax Income,3085600000.0,3021147000.0,4006929000.0,2457514000.0
Other Non Operating Income Expenses,139100000.0,9087000.0,1562000.0,777000.0
Special Income Charges,0.0,-8583000.0,-46837000.0,163688000.0
Other Special Charges,39317000.0,8583000.0,46017000.0,-163688000.0
Write Off,,,19000.0,0.0
Impairment Of Capital Assets,,,801000.0,
Net Non Operating Interest Income Expense,-33200000.0,-4686000.0,-36677000.0,-84588000.0
Total Other Finance Cost,5913000.0,12977000.0,15629000.0,13884000.0
Interest Expense Non Operating,33200000.0,25274000.0,47664000.0,88655000.0
Interest Income Non Operating,10286000.0,33565000.0,26616000.0,17951000.0
Operating Income,2979700000.0,2926262000.0,4057860000.0,2314011000.0
Operating Expense,5246900000.0,3776019000.0,2808650000.0,2462310000.0
Other Operating Expenses,3818800000.0,2057156000.0,1362733000.0,1386675000.0
Depreciation And Amortization In Income Statement,451700000.0,347522000.0,290635000.0,269098000.0
Amortization,4624000.0,4378000.0,2740000.0,2186000.0
Depreciation Income Statement,451700000.0,343144000.0,287895000.0,266912000.0
Selling General And Administration,819031000.0,593471000.0,329544000.0,279092000.0
Selling And Marketing Expense,737616000.0,524195000.0,273991000.0,224879000.0
General And Administrative Expense,81415000.0,69276000.0,55553000.0,54213000.0
Rent And Landing Fees,1103000.0,2065000.0,2537000.0,4690000.0
Gross Profit,8226600000.0,6702281000.0,6866510000.0,4776321000.0
Cost Of Revenue,8596700000.0,8533779000.0,5364676000.0,4954174000.0
Total Revenue,16823300000.0,15236060000.0,12231186000.0,9730495000.0
Operating Revenue,16823300000.0,15236060000.0,12231186000.0,9730495000.0
