,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-2914674.270673,3345692.475463,-6598130.841121,0.0
Tax Rate For Calcs,0.26497,0.209106,0.253774,0.26547
Normalized EBITDA,5503000000.0,4528000000.0,3663000000.0,4114000000.0
Total Unusual Items,-11000000.0,16000000.0,-26000000.0,0.0
Total Unusual Items Excluding Goodwill,-11000000.0,16000000.0,-26000000.0,0.0
Net Income From Continuing Operation Net Minority Interest,3351000000.0,2901000000.0,2076000000.0,2374000000.0
Reconciled Depreciation,825000000.0,759000000.0,755000000.0,790000000.0
Reconciled Cost Of Revenue,22942000000.0,19916000000.0,14094000000.0,15255000000.0
EBITDA,5492000000.0,4544000000.0,3637000000.0,4114000000.0
EBIT,4667000000.0,3785000000.0,2882000000.0,3324000000.0
Net Interest Income,114000000.0,49000000.0,96000000.0,213000000.0
Interest Expense,108000000.0,117000000.0,100000000.0,92000000.0
Interest Income,255000000.0,194000000.0,199000000.0,306000000.0
Normalized Income,3359085325.729327,2888345692.475463,2095401869.158879,2374000000.0
Net Income From Continuing And Discontinued Operation,3351000000.0,2901000000.0,2076000000.0,2374000000.0
Total Expenses,33408000000.0,27606000000.0,21429000000.0,23553000000.0
Rent Expense Supplemental,26000000.0,23000000.0,25000000.0,27000000.0
Diluted Average Shares,45540314.0,45540314.0,45540314.0,45540314.0
Basic Average Shares,45540314.0,45540314.0,45540314.0,45540314.0
Diluted EPS,73.58,63.7,45.6,52.13
Basic EPS,73.58,63.7,45.6,52.13
Diluted NI Availto Com Stockholders,3351000000.0,2901000000.0,2076000000.0,2374000000.0
Net Income Common Stockholders,3351000000.0,2901000000.0,2076000000.0,2374000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3351000000.0,2901000000.0,2076000000.0,2374000000.0
Net Income Including Noncontrolling Interests,3351000000.0,2901000000.0,2076000000.0,2374000000.0
Net Income Continuous Operations,3351000000.0,2901000000.0,2076000000.0,2374000000.0
Tax Provision,1208000000.0,767000000.0,706000000.0,858000000.0
Pretax Income,4559000000.0,3668000000.0,2782000000.0,3232000000.0
Other Non Operating Income Expenses,113000000.0,153000000.0,168000000.0,180000000.0
Special Income Charges,-11000000.0,9000000.0,-26000000.0,-52000000.0
Other Special Charges,11000000.0,-9000000.0,26000000.0,52000000.0
Net Non Operating Interest Income Expense,114000000.0,49000000.0,96000000.0,213000000.0
Total Other Finance Cost,33000000.0,28000000.0,3000000.0,1000000.0
Interest Expense Non Operating,108000000.0,117000000.0,100000000.0,92000000.0
Interest Income Non Operating,255000000.0,194000000.0,199000000.0,306000000.0
Operating Income,4360000000.0,3481000000.0,2597000000.0,2832000000.0
Operating Expense,10466000000.0,7690000000.0,7335000000.0,8298000000.0
Other Operating Expenses,3693000000.0,2129000000.0,2119000000.0,1979000000.0
Depreciation And Amortization In Income Statement,825000000.0,759000000.0,755000000.0,790000000.0
Amortization,11000000.0,11000000.0,11000000.0,13000000.0
Depreciation Income Statement,814000000.0,748000000.0,744000000.0,777000000.0
Selling General And Administration,2978000000.0,2212000000.0,1969000000.0,2987000000.0
Selling And Marketing Expense,2668000000.0,1952000000.0,1701000000.0,2184000000.0
General And Administrative Expense,310000000.0,260000000.0,268000000.0,803000000.0
Rent And Landing Fees,26000000.0,23000000.0,25000000.0,27000000.0
Gross Profit,14826000000.0,11171000000.0,9932000000.0,11130000000.0
Cost Of Revenue,22942000000.0,19916000000.0,14094000000.0,15255000000.0
Total Revenue,37768000000.0,31087000000.0,24026000000.0,26385000000.0
Operating Revenue,37768000000.0,31087000000.0,24026000000.0,26385000000.0
