,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-39709073.02,-8855672.13,-1066492.0
Tax Rate For Calcs,0.25051,0.24998,0.25653,0.06503
Normalized EBITDA,38154264000.0,36376983000.0,36496785000.0,33186785000.0
Total Unusual Items,0.0,-158849000.0,-34521000.0,-16400000.0
Total Unusual Items Excluding Goodwill,0.0,-158849000.0,-34521000.0,-16400000.0
Net Income From Continuing Operation Net Minority Interest,16414953000.0,16382941000.0,16067696000.0,17291736000.0
Reconciled Depreciation,6205157000.0,5796107000.0,5417796000.0,5180095000.0
Reconciled Cost Of Revenue,131185245000.0,138092344000.0,73774462000.0,84062614000.0
EBITDA,38154264000.0,36218134000.0,36462264000.0,33170385000.0
EBIT,31949107000.0,30422027000.0,31044468000.0,27990290000.0
Net Interest Income,-701074000.0,-620319000.0,-1673809000.0,-2872040000.0
Interest Expense,701074000.0,856133000.0,2073440000.0,3553662000.0
Interest Income,887877000.0,497524000.0,591992000.0,818154000.0
Normalized Income,16414953000.0,16502080926.98,16093361327.87,17307069508.0
Net Income From Continuing And Discontinued Operation,16414953000.0,16382941000.0,16067696000.0,17291736000.0
Total Expenses,150574590000.0,149936338000.0,84977109000.0,95342141000.0
Rent Expense Supplemental,408697000.0,342195000.0,242904000.0,185587000.0
Diluted Average Shares,564211376.0,564211376.0,564177091.0,564116039.0
Basic Average Shares,564211376.0,564211376.0,564177091.0,564044115.0
Diluted EPS,29.09,29.04,28.48,30.65
Basic EPS,29.09,29.04,28.48,30.66
Diluted NI Availto Com Stockholders,16414953000.0,16382941000.0,16067696000.0,17291736000.0
Net Income Common Stockholders,16414953000.0,16382941000.0,16067696000.0,17291736000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,16414953000.0,16382941000.0,16067696000.0,17291736000.0
Minority Interests,-7005140000.0,-5927195000.0,-5856430000.0,-5494615000.0
Net Income Including Noncontrolling Interests,23420093000.0,22310135000.0,21924126000.0,22786351000.0
Net Income Continuous Operations,23420093000.0,22310135000.0,21924126000.0,22786351000.0
Tax Provision,7827940000.0,7255759000.0,7431823000.0,1589076000.0
Pretax Income,31248033000.0,29565894000.0,28971028000.0,24436628000.0
Other Non Operating Income Expenses,1329953000.0,558283000.0,319205000.0,258297000.0
Special Income Charges,0.0,-158849000.0,-34521000.0,-16400000.0
Other Special Charges,32616000.0,158849000.0,34521000.0,16400000.0
Restructuring And Mergern Acquisition,,119013000.0,,0.0
Net Non Operating Interest Income Expense,-701074000.0,-620319000.0,-1673809000.0,-2872040000.0
Total Other Finance Cost,280344000.0,261710000.0,192361000.0,136532000.0
Interest Expense Non Operating,701074000.0,856133000.0,2073440000.0,3553662000.0
Interest Income Non Operating,887877000.0,497524000.0,591992000.0,818154000.0
Operating Income,30591273000.0,29246245000.0,30360153000.0,27066771000.0
Operating Expense,19389345000.0,11843994000.0,11202647000.0,11279527000.0
Other Operating Expenses,10506181000.0,3209118000.0,2506697000.0,2367473000.0
Depreciation And Amortization In Income Statement,6205157000.0,5794586000.0,5417796000.0,5180095000.0
Amortization,269475000.0,242540000.0,227162000.0,210730000.0
Depreciation Income Statement,6205157000.0,5552046000.0,5190634000.0,4969365000.0
Selling General And Administration,597458000.0,659936000.0,683802000.0,893929000.0
Selling And Marketing Expense,120443000.0,44222000.0,73192000.0,32020000.0
General And Administrative Expense,477015000.0,615714000.0,610610000.0,861909000.0
Rent And Landing Fees,408697000.0,342195000.0,242904000.0,185587000.0
Gross Profit,49980618000.0,41090239000.0,41562800000.0,38346298000.0
Cost Of Revenue,131185245000.0,138092344000.0,73774462000.0,84062614000.0
Total Revenue,181165863000.0,179182583000.0,115337262000.0,122408912000.0
Operating Revenue,181165863000.0,179182583000.0,115337262000.0,122408912000.0
