,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-11357142.857143,0.0,0.0,-30642000000.0
Tax Rate For Calcs,0.010714,0.00431,0.3,0.3
Normalized EBITDA,100000000.0,-330000000.0,30000000.0,-1810000000.0
Total Unusual Items,-1060000000.0,0.0,0.0,-102140000000.0
Total Unusual Items Excluding Goodwill,-1060000000.0,0.0,0.0,-102140000000.0
Net Income From Continuing Operation Net Minority Interest,80000000.0,-2140000000.0,-1900000000.0,-108010000000.0
Reconciled Depreciation,1370000000.0,1520000000.0,1560000000.0,3550000000.0
Reconciled Cost Of Revenue,2250000000.0,3660000000.0,5620000000.0,11020000000.0
EBITDA,-960000000.0,-330000000.0,30000000.0,-103950000000.0
EBIT,-2330000000.0,-1850000000.0,-1530000000.0,-107500000000.0
Net Interest Income,-470000000.0,-350000000.0,-380000000.0,-590000000.0
Interest Expense,470000000.0,470000000.0,480000000.0,430000000.0
Interest Income,,120000000.0,100000000.0,30000000.0
Normalized Income,1128642857.142857,-2140000000.0,-1900000000.0,-36512000000.0
Net Income From Continuing And Discontinued Operation,-144990000000.0,-66200000000.0,-57910000000.0,-426710000000.0
Total Expenses,6340000000.0,7200000000.0,9690000000.0,21390000000.0
Rent Expense Supplemental,,420000000.0,310000000.0,660000000.0
Diluted Average Shares,2744463373.0,2744610282.0,2744254050.0,2744254050.0
Basic Average Shares,2744463373.0,2744610282.0,2744254050.0,2744254050.0
Diluted EPS,-52.83,-24.12,-21.1,-155.49
Basic EPS,-52.83,-24.12,-21.1,-155.49
Diluted NI Availto Com Stockholders,-144990000000.0,-66200000000.0,-57910000000.0,-426710000000.0
Net Income Common Stockholders,-144990000000.0,-66200000000.0,-57910000000.0,-426710000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-144990000000.0,-66200000000.0,-57910000000.0,-426710000000.0
Minority Interests,2850000000.0,170000000.0,210000000.0,60000000.0
Net Income Including Noncontrolling Interests,-147840000000.0,-66370000000.0,-58120000000.0,-426770000000.0
Net Income Discontinuous Operations,-145070000000.0,-64060000000.0,-56010000000.0,-318700000000.0
Net Income Continuous Operations,-2770000000.0,-2310000000.0,-2110000000.0,-108070000000.0
Tax Provision,-30000000.0,-10000000.0,100000000.0,140000000.0
Pretax Income,-2800000000.0,-2320000000.0,-2010000000.0,-107930000000.0
Other Non Operating Income Expenses,260000000.0,160000000.0,90000000.0,460000000.0
Special Income Charges,-1060000000.0,0.0,0.0,-102140000000.0
Other Special Charges,1060000000.0,,,102140000000.0
Net Non Operating Interest Income Expense,-470000000.0,-350000000.0,-380000000.0,-590000000.0
Total Other Finance Cost,,,,190000000.0
Interest Expense Non Operating,470000000.0,470000000.0,480000000.0,430000000.0
Interest Income Non Operating,,120000000.0,100000000.0,30000000.0
Operating Income,-1550000000.0,-1640000000.0,-2090000000.0,-4540000000.0
Operating Expense,4090000000.0,3540000000.0,4070000000.0,10370000000.0
Other Operating Expenses,,100000000.0,250000000.0,840000000.0
Depreciation And Amortization In Income Statement,1360000000.0,1510000000.0,1540000000.0,3540000000.0
Depreciation Income Statement,1360000000.0,1510000000.0,1540000000.0,3540000000.0
Selling General And Administration,2210000000.0,950000000.0,1370000000.0,3890000000.0
Selling And Marketing Expense,2210000000.0,20000000.0,20000000.0,30000000.0
General And Administrative Expense,,930000000.0,1350000000.0,3860000000.0
Rent And Landing Fees,,280000000.0,,150000000.0
Gross Profit,2540000000.0,1900000000.0,1980000000.0,5830000000.0
Cost Of Revenue,2250000000.0,3660000000.0,5620000000.0,11020000000.0
Total Revenue,4790000000.0,5560000000.0,7600000000.0,16850000000.0
Operating Revenue,4790000000.0,5560000000.0,7600000000.0,16850000000.0
