,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,5728568.108532,79901578.967137,31944000.0
Tax Rate For Calcs,0.243385,0.235744,0.309578,0.3
Normalized EBITDA,5860400000.0,3916000000.0,3780275000.0,2861656000.0
Total Unusual Items,119800000.0,24300000.0,258098000.0,106480000.0
Total Unusual Items Excluding Goodwill,119800000.0,24300000.0,258098000.0,106480000.0
Net Income From Continuing Operation Net Minority Interest,3751800000.0,2630700000.0,2575229000.0,4085856000.0
Reconciled Depreciation,626400000.0,479000000.0,441663000.0,370004000.0
Reconciled Cost Of Revenue,8960100000.0,7066900000.0,5692397000.0,5127800000.0
EBITDA,5860400000.0,3940300000.0,4038373000.0,2968136000.0
EBIT,5234000000.0,3461300000.0,3596710000.0,2598132000.0
Net Interest Income,-275200000.0,200600000.0,517448000.0,11045000.0
Interest Expense,275200000.0,19000000.0,18386000.0,20044000.0
Interest Income,39600000.0,219600000.0,535834000.0,31089000.0
Normalized Income,3751800000.0,2612128568.108532,2397032578.967137,4011320000.0
Net Income From Continuing And Discontinued Operation,3751800000.0,2630700000.0,2575229000.0,4085856000.0
Total Expenses,15897300000.0,11393300000.0,9089881000.0,8142413000.0
Rent Expense Supplemental,9300000.0,12200000.0,4005000.0,4881000.0
Diluted Average Shares,,49561504.0,49559663.0,49510074.0
Basic Average Shares,,49528217.0,49491580.0,49466322.0
Diluted EPS,,53.08,51.96,82.53
Basic EPS,,53.12,52.03,82.6
Diluted NI Availto Com Stockholders,3751800000.0,2630700000.0,2575229000.0,4085856000.0
Net Income Common Stockholders,3751800000.0,2630700000.0,2575229000.0,4085856000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3751800000.0,2630700000.0,2575229000.0,4085856000.0
Net Income Including Noncontrolling Interests,3751800000.0,2630700000.0,2575229000.0,4085856000.0
Net Income Continuous Operations,3751800000.0,2630700000.0,2575229000.0,4085856000.0
Tax Provision,1206900000.0,811500000.0,1107772000.0,-1435565000.0
Pretax Income,4958800000.0,3442300000.0,3578324000.0,2578088000.0
Other Non Operating Income Expenses,357300000.0,139700000.0,128772000.0,136899000.0
Special Income Charges,19700000.0,-4700000.0,153717000.0,-43445000.0
Other Special Charges,-19700000.0,4700000.0,-153717000.0,43445000.0
Net Non Operating Interest Income Expense,-275200000.0,200600000.0,517448000.0,11045000.0
Interest Expense Non Operating,275200000.0,19000000.0,18386000.0,20044000.0
Interest Income Non Operating,39600000.0,219600000.0,535834000.0,31089000.0
Operating Income,4876700000.0,3086800000.0,2654966000.0,2317959000.0
Operating Expense,6937200000.0,4326400000.0,3397484000.0,3014613000.0
Other Operating Expenses,3816700000.0,1678100000.0,1294691000.0,1201783000.0
Depreciation And Amortization In Income Statement,626400000.0,479000000.0,441663000.0,370004000.0
Amortization,2700000.0,4200000.0,4845000.0,6008000.0
Depreciation Income Statement,626400000.0,474800000.0,436818000.0,363996000.0
Selling General And Administration,258200000.0,220900000.0,143505000.0,142279000.0
Selling And Marketing Expense,,,238308000.0,207921000.0
General And Administrative Expense,258200000.0,220900000.0,143505000.0,142279000.0
Rent And Landing Fees,9300000.0,12200000.0,4005000.0,4881000.0
Gross Profit,11813900000.0,7413200000.0,6052450000.0,5332572000.0
Cost Of Revenue,8960100000.0,7066900000.0,5692397000.0,5127800000.0
Total Revenue,20774000000.0,14480100000.0,11744847000.0,10460372000.0
Operating Revenue,20774000000.0,14480100000.0,11744847000.0,10460372000.0
