,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,7382031.662734,-16516057.56979,-28626830.786721
Tax Rate For Calcs,0.339948,0.19791,0.173853,0.183153
Normalized EBITDA,10523900000.0,13716500000.0,16085600000.0,9808600000.0
Total Unusual Items,0.0,37300000.0,-95000000.0,-156300000.0
Total Unusual Items Excluding Goodwill,0.0,37300000.0,-95000000.0,-156300000.0
Net Income From Continuing Operation Net Minority Interest,4713200000.0,8840800000.0,11400100000.0,6063200000.0
Reconciled Depreciation,2615600000.0,2324200000.0,2091700000.0,2105000000.0
Reconciled Cost Of Revenue,23065100000.0,21059700000.0,18017600000.0,17088400000.0
EBITDA,10523900000.0,13753800000.0,15990600000.0,9652300000.0
EBIT,7908300000.0,11429600000.0,13898900000.0,7547300000.0
Net Interest Income,-455400000.0,229700000.0,246800000.0,125300000.0
Interest Expense,455400000.0,72400000.0,86100000.0,158400000.0
Interest Income,793500000.0,341700000.0,369500000.0,323000000.0
Normalized Income,4713200000.0,8810882031.662733,11478583942.43021,6190873169.213279
Net Income From Continuing And Discontinued Operation,4713200000.0,8840800000.0,11400100000.0,6063200000.0
Total Expenses,55791100000.0,47038000000.0,40204400000.0,38140300000.0
Rent Expense Supplemental,164100000.0,154700000.0,139900000.0,125200000.0
Diluted Average Shares,253704218.0,253704218.0,253279560.0,252884632.0
Basic Average Shares,253704218.0,253704218.0,253279560.0,252653218.0
Diluted EPS,18.58,34.85,45.01,23.976151
Basic EPS,18.58,34.85,45.01,23.998111
Diluted NI Availto Com Stockholders,4713200000.0,8840800000.0,11400100000.0,6063200000.0
Net Income Common Stockholders,4713200000.0,8840800000.0,11400100000.0,6063200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4713200000.0,8840800000.0,11400100000.0,6063200000.0
Minority Interests,-76700000.0,-57100000.0,-11300000.0,27600000.0
Net Income Including Noncontrolling Interests,4789900000.0,8897900000.0,11411400000.0,6035600000.0
Net Income Continuous Operations,4789900000.0,8897900000.0,11411400000.0,6035600000.0
Tax Provision,2533600000.0,2247700000.0,2401400000.0,1353300000.0
Pretax Income,7452900000.0,11357200000.0,13812800000.0,7388900000.0
Other Non Operating Income Expenses,1256200000.0,155700000.0,144800000.0,201900000.0
Special Income Charges,0.0,-121900000.0,-196400000.0,-216900000.0
Other Special Charges,-132100000.0,113900000.0,28600000.0,-63900000.0
Write Off,25500000.0,8000000.0,9400000.0,4400000.0
Impairment Of Capital Assets,,0.0,158400000.0,276400000.0
Net Non Operating Interest Income Expense,-455400000.0,229700000.0,246800000.0,125300000.0
Total Other Finance Cost,31000000.0,39600000.0,36600000.0,39300000.0
Interest Expense Non Operating,455400000.0,72400000.0,86100000.0,158400000.0
Interest Income Non Operating,793500000.0,341700000.0,369500000.0,323000000.0
Operating Income,6652100000.0,10626600000.0,13205100000.0,7446700000.0
Operating Expense,32726000000.0,25978300000.0,22186800000.0,21051900000.0
Other Operating Expenses,17234000000.0,6514000000.0,5173400000.0,5138800000.0
Depreciation And Amortization In Income Statement,2615600000.0,2324200000.0,2091700000.0,2105000000.0
Amortization,253700000.0,202200000.0,168600000.0,282900000.0
Depreciation Income Statement,2615600000.0,2122000000.0,1923100000.0,1822100000.0
Research And Development,461300000.0,418000000.0,523800000.0,313800000.0
Selling General And Administration,6323600000.0,4433300000.0,3959300000.0,3901400000.0
Selling And Marketing Expense,5561700000.0,3696800000.0,2988600000.0,3315600000.0
General And Administrative Expense,761900000.0,736500000.0,970700000.0,585800000.0
Rent And Landing Fees,164100000.0,154700000.0,139900000.0,125200000.0
Gross Profit,39378100000.0,36604900000.0,35391900000.0,28498600000.0
Cost Of Revenue,23065100000.0,21059700000.0,18017600000.0,17088400000.0
Total Revenue,62443200000.0,57664600000.0,53409500000.0,45587000000.0
Operating Revenue,62443200000.0,57664600000.0,53409500000.0,45587000000.0
