,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.252586,0.25375,0.25084,0.09866
Normalized EBITDA,4008653000.0,1803876000.0,877986000.0,1155140000.0
Total Unusual Items,,,,0.0
Total Unusual Items Excluding Goodwill,,,,0.0
Net Income From Continuing Operation Net Minority Interest,3314951000.0,1516161000.0,752150000.0,1064382000.0
Reconciled Depreciation,47000.0,147000.0,259000.0,253000.0
Reconciled Cost Of Revenue,10418000.0,4550000.0,2120000.0,3298000.0
EBITDA,4008653000.0,1803876000.0,877986000.0,1155140000.0
EBIT,4008606000.0,1803729000.0,877727000.0,1154887000.0
Net Interest Income,,0.0,-1006000.0,-328000.0
Interest Expense,,0.0,676000.0,
Normalized Income,3314951000.0,1516161000.0,752150000.0,1064382000.0
Net Income From Continuing And Discontinued Operation,3314951000.0,1516161000.0,752150000.0,1064382000.0
Total Expenses,59042000.0,57692000.0,50062000.0,55258000.0
Diluted Average Shares,11099625.0,11094021.0,11068287.0,11068287.0
Basic Average Shares,11097262.0,11094021.0,11068287.0,11068287.0
Diluted EPS,269.93,121.33,67.96,96.17
Basic EPS,269.98,121.33,67.96,96.17
Diluted NI Availto Com Stockholders,3314951000.0,1516161000.0,752150000.0,1064382000.0
Net Income Common Stockholders,3314951000.0,1516161000.0,752150000.0,1064382000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3314951000.0,1516161000.0,752150000.0,1064382000.0
Net Income Including Noncontrolling Interests,3314951000.0,1516161000.0,752150000.0,1064382000.0
Net Income Continuous Operations,3314951000.0,1516161000.0,752150000.0,1064382000.0
Tax Provision,1012517000.0,457701000.0,219999000.0,113910000.0
Pretax Income,4008606000.0,1803729000.0,877051000.0,1154559000.0
Special Income Charges,,,,0.0
Net Non Operating Interest Income Expense,,0.0,-1006000.0,-328000.0
Total Other Finance Cost,,,330000.0,328000.0
Interest Expense Non Operating,,0.0,676000.0,
Operating Income,4008606000.0,1803729000.0,878057000.0,1154887000.0
Operating Expense,59042000.0,53142000.0,47942000.0,51960000.0
Other Operating Expenses,31767000.0,11462000.0,10479000.0,11711000.0
Depreciation And Amortization In Income Statement,47000.0,147000.0,259000.0,253000.0
Depreciation Income Statement,47000.0,147000.0,259000.0,253000.0
Selling General And Administration,4668000.0,6375000.0,2714000.0,1440000.0
Selling And Marketing Expense,,,193000.0,164000.0
General And Administrative Expense,4668000.0,6375000.0,2521000.0,1276000.0
Gross Profit,4057230000.0,1856871000.0,925999000.0,1206847000.0
Cost Of Revenue,10418000.0,4550000.0,2120000.0,3298000.0
Total Revenue,4067648000.0,1861421000.0,928119000.0,1210145000.0
Operating Revenue,4067648000.0,1861421000.0,928119000.0,1210145000.0
