,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,27406036.770968,-38213100.0,124980000.0
Tax Rate For Calcs,0.368633,0.19032,0.3,0.3
Total Unusual Items,0.0,144000000.0,-127377000.0,416600000.0
Total Unusual Items Excluding Goodwill,0.0,144000000.0,-127377000.0,416600000.0
Net Income From Continuing Operation Net Minority Interest,33484500000.0,38607400000.0,25619702000.0,4384500000.0
Reconciled Depreciation,9048700000.0,8961700000.0,9822322000.0,6144400000.0
Net Interest Income,350283000000.0,294187500000.0,310618201000.0,179210000000.0
Interest Expense,518169900000.0,468230800000.0,508045768000.0,369974700000.0
Interest Income,868452900000.0,762418300000.0,818663969000.0,549184700000.0
Normalized Income,33484500000.0,38490806036.770966,25708865900.0,4092880000.0
Net Income From Continuing And Discontinued Operation,33484500000.0,38607400000.0,25619702000.0,4384500000.0
Diluted Average Shares,11011015558.0,10946723321.0,9705896011.0,5460952184.0
Basic Average Shares,11011015558.0,10946723321.0,9705896011.0,5460952184.0
Diluted EPS,3.04,3.53,2.64,0.8
Basic EPS,3.04,3.53,2.64,0.8
Diluted NI Availto Com Stockholders,33484500000.0,38607400000.0,25619702000.0,4384500000.0
Net Income Common Stockholders,33484500000.0,38607400000.0,25619702000.0,4384500000.0
Net Income,33484500000.0,38607400000.0,25619702000.0,4384500000.0
Minority Interests,-103300000.0,-468500000.0,-1326173000.0,-464800000.0
Net Income Including Noncontrolling Interests,33587800000.0,39075900000.0,26945896000.0,4849200000.0
Net Income Extraordinary,0.0,,0.0,
Net Income Continuous Operations,33587800000.0,39075900000.0,26945896000.0,4849200000.0
Tax Provision,17920800000.0,9185000000.0,16299300000.0,4636700000.0
Pretax Income,48614200000.0,48260900000.0,37823583000.0,8270000000.0
Special Income Charges,0.0,144000000.0,-127377000.0,416600000.0
Other Special Charges,-25800000.0,-144000000.0,127377000.0,-416600000.0
Gain On Sale Of Security,-10128900000.0,26693400000.0,46141391000.0,17144500000.0
Operating Expense,265780300000.0,211911800000.0,211279112000.0,120604900000.0
Other Operating Expenses,116354400000.0,52493800000.0,48284036000.0,25371000000.0
Depreciation And Amortization In Income Statement,9048700000.0,8961700000.0,9822322000.0,6144400000.0
Depreciation Income Statement,9048700000.0,8961700000.0,9822322000.0,6144400000.0
Selling General And Administration,2846100000.0,2470400000.0,2381874000.0,2693000000.0
Selling And Marketing Expense,994000000.0,846800000.0,563643000.0,795000000.0
General And Administrative Expense,1852100000.0,1623600000.0,1818231000.0,1898000000.0
Insurance And Claims,15528400000.0,15235900000.0,14719067000.0,7629100000.0
Rent And Landing Fees,13344100000.0,13015200000.0,13092091000.0,8143900000.0
Total Revenue,472678900000.0,411535100000.0,435998072000.0,276350700000.0
Operating Revenue,472678900000.0,411535100000.0,435998072000.0,276350700000.0
