,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,785273.25794,-186567452.010867,-2151503173.991262
Tax Rate For Calcs,0.252729,0.245398,0.256803,0.25302
Normalized EBITDA,21816600000.0,20206400000.0,13452100000.0,19882200000.0
Total Unusual Items,38300000.0,3200000.0,-726500000.0,-8503300000.0
Total Unusual Items Excluding Goodwill,38300000.0,3200000.0,-726500000.0,-8503300000.0
Net Income From Continuing Operation Net Minority Interest,11738700000.0,10551200000.0,5051400000.0,4044700000.0
Reconciled Depreciation,5757200000.0,5641200000.0,5560700000.0,5471000000.0
Reconciled Cost Of Revenue,55081500000.0,63145900000.0,57343600000.0,51984600000.0
EBITDA,21816600000.0,20209600000.0,12725600000.0,11378900000.0
EBIT,16059400000.0,14568400000.0,7164900000.0,5907900000.0
Net Interest Income,-638900000.0,1246400000.0,1580600000.0,1595100000.0
Interest Expense,638900000.0,623700000.0,429000000.0,460500000.0
Interest Income,2308600000.0,1874800000.0,2014700000.0,2059500000.0
Normalized Income,11738700000.0,10548785273.25794,5591332547.989133,10396496826.008738
Net Income From Continuing And Discontinued Operation,11738700000.0,10551200000.0,5051400000.0,4044700000.0
Total Expenses,68765800000.0,64094400000.0,58599400000.0,48659300000.0
Rent Expense Supplemental,37900000.0,37100000.0,46300000.0,26100000.0
Diluted Average Shares,609300000.0,609300000.0,609300000.0,609300000.0
Basic Average Shares,609300000.0,609300000.0,609300000.0,609300000.0
Diluted EPS,19.26,17.29,8.292467,6.622682
Basic EPS,19.26,17.29,8.292467,6.622682
Diluted NI Availto Com Stockholders,11738700000.0,10551200000.0,5051400000.0,4044700000.0
Net Income Common Stockholders,11738700000.0,10551200000.0,5051400000.0,4044700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,11738700000.0,10551200000.0,5051400000.0,4044700000.0
Minority Interests,4000000.0,28500000.0,45300000.0,-21800000.0
Net Income Including Noncontrolling Interests,11734700000.0,10522700000.0,5006100000.0,4066500000.0
Net Income Continuous Operations,11734700000.0,10522700000.0,5006100000.0,4069100000.0
Tax Provision,3897200000.0,3422000000.0,1729800000.0,1378300000.0
Pretax Income,15420500000.0,13944700000.0,6735900000.0,5447400000.0
Other Non Operating Income Expenses,3134000000.0,193000000.0,196200000.0,172900000.0
Special Income Charges,38300000.0,3200000.0,-726500000.0,-8503300000.0
Other Special Charges,-46900000.0,-5800000.0,724700000.0,8503300000.0
Write Off,8600000.0,2600000.0,1800000.0,0.0
Net Non Operating Interest Income Expense,-638900000.0,1246400000.0,1580600000.0,1595100000.0
Total Other Finance Cost,8600000.0,4700000.0,5100000.0,3900000.0
Interest Expense Non Operating,638900000.0,623700000.0,429000000.0,460500000.0
Interest Income Non Operating,2308600000.0,1874800000.0,2014700000.0,2059500000.0
Operating Income,12925400000.0,12263100000.0,5372300000.0,11784900000.0
Operating Expense,13684300000.0,948500000.0,1255800000.0,-3325300000.0
Other Operating Expenses,13684300000.0,1290200000.0,1772500000.0,1601100000.0
Depreciation And Amortization In Income Statement,27100000.0,27000000.0,26900000.0,26900000.0
Depreciation Income Statement,27100000.0,27000000.0,26900000.0,26900000.0
Research And Development,23400000.0,12000000.0,6300000.0,21200000.0
Selling General And Administration,137300000.0,140200000.0,131200000.0,140900000.0
Selling And Marketing Expense,18800000.0,19100000.0,19300000.0,30500000.0
General And Administrative Expense,118500000.0,121100000.0,111900000.0,110400000.0
Rent And Landing Fees,37900000.0,37100000.0,46300000.0,26100000.0
Gross Profit,26609700000.0,13211600000.0,6628100000.0,8459600000.0
Cost Of Revenue,55081500000.0,63145900000.0,57343600000.0,51984600000.0
Total Revenue,81691200000.0,76357500000.0,63971700000.0,60444200000.0
Operating Revenue,81691200000.0,76357500000.0,63971700000.0,60444200000.0
