,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,185449854.22592,-3017462.021881,-14733062.104106
Tax Rate For Calcs,0.24757,0.266673,0.28333,0.152744
Normalized EBITDA,3536009000.0,1604315000.0,1391489000.0,1177225000.0
Total Unusual Items,0.0,695421000.0,-10650000.0,-96456000.0
Total Unusual Items Excluding Goodwill,0.0,695421000.0,-10650000.0,-96456000.0
Net Income From Continuing Operation Net Minority Interest,2397941000.0,1502395000.0,810469000.0,704309000.0
Reconciled Depreciation,302471000.0,225912000.0,221218000.0,218461000.0
Reconciled Cost Of Revenue,22014354000.0,14768729000.0,7499843000.0,5666813000.0
EBITDA,3536009000.0,2299736000.0,1380839000.0,1080769000.0
EBIT,3233538000.0,2073824000.0,1159621000.0,862308000.0
Net Interest Income,-46289000.0,65112000.0,47295000.0,75338000.0
Interest Expense,46289000.0,25051000.0,28575000.0,30962000.0
Interest Income,86539000.0,90163000.0,75870000.0,106300000.0
Normalized Income,2397941000.0,992423854.22592,818101537.978119,786031937.895894
Net Income From Continuing And Discontinued Operation,2397941000.0,1502395000.0,810469000.0,704309000.0
Total Expenses,32504868000.0,21809309000.0,11850055000.0,10022646000.0
Rent Expense Supplemental,47443000.0,41608000.0,17010000.0,30806000.0
Diluted Average Shares,183768731.0,183677145.0,183329126.0,183155666.0
Basic Average Shares,183692524.0,183596780.0,183172607.0,182904986.0
Diluted EPS,13.05,8.18,4.42,3.85
Basic EPS,13.05,8.18,4.43,3.85
Diluted NI Availto Com Stockholders,2397941000.0,1502395000.0,810469000.0,704309000.0
Net Income Common Stockholders,2397941000.0,1502395000.0,810469000.0,704309000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2397941000.0,1502395000.0,810469000.0,704309000.0
Minority Interests,-241000.0,-26000.0,-118000.0,-54000.0
Net Income Including Noncontrolling Interests,2398182000.0,1502421000.0,810587000.0,704363000.0
Net Income Continuous Operations,2398182000.0,1502421000.0,810587000.0,704363000.0
Tax Provision,789067000.0,546352000.0,320459000.0,126983000.0
Pretax Income,3187249000.0,2048773000.0,1131046000.0,831346000.0
Other Non Operating Income Expenses,356008000.0,31690000.0,19036000.0,38890000.0
Special Income Charges,0.0,583213000.0,-96017000.0,-210101000.0
Other Special Charges,3379000.0,-397000.0,756000.0,
Write Off,255355000.0,-582816000.0,95261000.0,210101000.0
Net Non Operating Interest Income Expense,-46289000.0,65112000.0,47295000.0,75338000.0
Interest Expense Non Operating,46289000.0,25051000.0,28575000.0,30962000.0
Interest Income Non Operating,86539000.0,90163000.0,75870000.0,106300000.0
Operating Income,2775510000.0,1135895000.0,1008059000.0,774059000.0
Operating Expense,10490514000.0,7040580000.0,4350212000.0,4355833000.0
Other Operating Expenses,7612128000.0,4391312000.0,2253292000.0,2288636000.0
Depreciation And Amortization In Income Statement,302471000.0,225912000.0,221218000.0,218461000.0
Depreciation Income Statement,302471000.0,225912000.0,221218000.0,218461000.0
Selling General And Administration,817050000.0,584490000.0,317186000.0,397917000.0
Selling And Marketing Expense,283497000.0,174201000.0,77733000.0,165328000.0
General And Administrative Expense,533553000.0,410289000.0,239453000.0,232589000.0
Rent And Landing Fees,47443000.0,41608000.0,17010000.0,30806000.0
Gross Profit,13266024000.0,8176475000.0,5358271000.0,5129892000.0
Cost Of Revenue,22014354000.0,14768729000.0,7499843000.0,5666813000.0
Total Revenue,35280378000.0,22945204000.0,12858114000.0,10796705000.0
Operating Revenue,35280378000.0,22945204000.0,12858114000.0,10796705000.0
