,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,52823780.835082,86107500.0,-4023300.0
Tax Rate For Calcs,0.250845,0.36631,0.3,0.3
Total Unusual Items,0.0,144205000.0,287025000.0,-13411000.0
Total Unusual Items Excluding Goodwill,0.0,144205000.0,287025000.0,-13411000.0
Net Income From Continuing Operation Net Minority Interest,112547500000.0,61248217000.0,28906049000.0,-19864316000.0
Reconciled Depreciation,10209600000.0,8410500000.0,8380400000.0,4459100000.0
Net Interest Income,328946600000.0,275783158000.0,250301064000.0,139415680000.0
Interest Expense,529900600000.0,430354698000.0,451824971000.0,358171863000.0
Interest Income,858847200000.0,706137856000.0,702126035000.0,497587543000.0
Normalized Income,112547500000.0,61156835780.83508,28705131500.0,-19854928300.0
Net Income From Continuing And Discontinued Operation,112547500000.0,61248217000.0,28906049000.0,-19864316000.0
Diluted Average Shares,1814100000.0,1747700000.0,1512300000.0,843500000.0
Basic Average Shares,1814100000.0,1747700000.0,1512300000.0,843500000.0
Diluted EPS,62.04,35.04,19.11,-23.55
Basic EPS,62.04,35.04,19.11,-23.55
Diluted NI Availto Com Stockholders,112547500000.0,61248217000.0,28906049000.0,-19864316000.0
Net Income Common Stockholders,112547500000.0,61248217000.0,28906049000.0,-19864316000.0
Net Income,112547500000.0,61248217000.0,28906049000.0,-19864316000.0
Minority Interests,-898400000.0,-336038000.0,-659610000.0,-654247000.0
Net Income Including Noncontrolling Interests,113445900000.0,61584245000.0,29565659000.0,-19210063000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,113445900000.0,61584245000.0,29565659000.0,-19210063000.0
Tax Provision,36188600000.0,33499100000.0,11795700000.0,5090000000.0
Pretax Income,144266600000.0,91450056000.0,29565659000.0,-15135033000.0
Special Income Charges,0.0,144205000.0,287025000.0,-13411000.0
Other Special Charges,-3087994000.0,-144205000.0,-287025000.0,13411000.0
Gain On Sale Of Security,18386838000.0,40951439000.0,66099344000.0,7143785000.0
Operating Expense,340538800000.0,309831391000.0,282848969000.0,163005654000.0
Other Operating Expenses,197611300000.0,145709624000.0,118279860000.0,67615344000.0
Depreciation And Amortization In Income Statement,10209560000.0,8410519000.0,8380351000.0,4459084000.0
Depreciation Income Statement,10209560000.0,8410519000.0,8380351000.0,4459084000.0
Selling General And Administration,5004373000.0,3271968000.0,2826277000.0,2158124000.0
Selling And Marketing Expense,2226398000.0,1411443000.0,802030000.0,860209000.0
General And Administrative Expense,2777975000.0,1860525000.0,2024247000.0,1297915000.0
Insurance And Claims,12191779000.0,8776067000.0,10702560000.0,5507818000.0
Rent And Landing Fees,11473929000.0,11565091000.0,11654464000.0,8241692000.0
Total Revenue,582197000000.0,497740942000.0,484485518000.0,258788132000.0
Operating Revenue,582197000000.0,497740942000.0,484485518000.0,258788132000.0
