,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-7360000.0,-55860000.0,60000.0
Tax Rate For Calcs,0.4,0.4,0.3,0.3
Total Unusual Items,0.0,-18400000.0,-186200000.0,200000.0
Total Unusual Items Excluding Goodwill,0.0,-18400000.0,-186200000.0,200000.0
Net Income From Continuing Operation Net Minority Interest,6732900000.0,-10800000.0,-3371000000.0,-9765000000.0
Reconciled Depreciation,800000.0,35500000.0,202700000.0,315700000.0
Net Interest Income,236900000.0,4400000.0,-27000000.0,183700000.0
Interest Expense,,4800000.0,130400000.0,25800000.0
Interest Income,236900000.0,9200000.0,103400000.0,209500000.0
Normalized Income,6732900000.0,240000.0,-3240660000.0,-9765140000.0
Net Income From Continuing And Discontinued Operation,42438900000.0,643100000.0,-3367400000.0,-9961300000.0
Diluted Average Shares,1597906611.0,1596851615.0,1596358316.0,1596358316.0
Basic Average Shares,1597795692.0,1596413052.0,1596358316.0,1596358316.0
Diluted EPS,26.56,0.4,-2.11,-6.24
Basic EPS,26.56,0.4,-2.11,-6.24
Diluted NI Availto Com Stockholders,42438900000.0,643100000.0,-3367400000.0,-9961300000.0
Net Income Common Stockholders,42438900000.0,643100000.0,-3367400000.0,-9961300000.0
Net Income,42438900000.0,643100000.0,-3367400000.0,-9961300000.0
Minority Interests,-400000.0,-2800000.0,,
Net Income Including Noncontrolling Interests,42439300000.0,643100000.0,-3367400000.0,-9961300000.0
Net Income Discontinuous Operations,35706000000.0,653900000.0,3600000.0,-196300000.0
Net Income Continuous Operations,6733300000.0,-10800000.0,-3371000000.0,-9765000000.0
Tax Provision,3914100000.0,605000000.0,706700000.0,603900000.0
Pretax Income,905600000.0,594200000.0,-2664300000.0,-9161100000.0
Special Income Charges,0.0,-18400000.0,-186200000.0,200000.0
Other Special Charges,100000.0,18400000.0,192700000.0,-200000.0
Write Off,,,-6500000.0,0.0
Impairment Of Capital Assets,,35500000.0,,
Gain On Sale Of Security,1301400000.0,,498000000.0,126800000.0
Operating Expense,629500000.0,441300000.0,2227700000.0,2703500000.0
Other Operating Expenses,553000000.0,49000000.0,466500000.0,637300000.0
Depreciation And Amortization In Income Statement,800000.0,35500000.0,202700000.0,315700000.0
Depreciation Income Statement,800000.0,35500000.0,202700000.0,315700000.0
Selling General And Administration,384900000.0,147700000.0,415700000.0,424600000.0
Selling And Marketing Expense,600000.0,500000.0,160200000.0,142200000.0
General And Administrative Expense,384300000.0,147200000.0,255500000.0,282400000.0
Insurance And Claims,1300000.0,1400000.0,4200000.0,3800000.0
Rent And Landing Fees,8200000.0,20800000.0,48400000.0,121900000.0
Total Revenue,1542400000.0,973400000.0,4113900000.0,3702500000.0
Operating Revenue,1542400000.0,973400000.0,4113900000.0,3702500000.0
