,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,43591349.676724,168020347.972317,22145104.628074,41896255.009256
Tax Rate For Calcs,0.239776,0.246798,0.22597,0.300332
Normalized EBITDA,8339300000.0,6652700000.0,5839900000.0,5147300000.0
Total Unusual Items,181800000.0,680800000.0,98000000.0,139500000.0
Total Unusual Items Excluding Goodwill,181800000.0,680800000.0,98000000.0,139500000.0
Net Income From Continuing Operation Net Minority Interest,5643900000.0,4658100000.0,3547300000.0,3439500000.0
Reconciled Depreciation,1033100000.0,1059800000.0,1211100000.0,368600000.0
Reconciled Cost Of Revenue,13910000000.0,11614500000.0,9651100000.0,7875000000.0
EBITDA,8521100000.0,7333500000.0,5937900000.0,5286800000.0
EBIT,7488000000.0,6273700000.0,4726800000.0,4918200000.0
Net Interest Income,-28000000.0,-52200000.0,-100600000.0,68500000.0
Interest Expense,64000000.0,89300000.0,143900000.0,2300000.0
Interest Income,36000000.0,37100000.0,43300000.0,70800000.0
Normalized Income,5505691349.676724,4145320347.972317,3471445104.628074,3341896255.009256
Net Income From Continuing And Discontinued Operation,5643900000.0,4658100000.0,3547300000.0,3439500000.0
Total Expenses,21411500000.0,17821600000.0,15606100000.0,12870100000.0
Rent Expense Supplemental,84900000.0,139700000.0,125400000.0,715500000.0
Diluted Average Shares,73051258.0,72827971.0,72547286.0,72339528.0
Basic Average Shares,73006144.0,72750531.0,72494072.0,72243688.0
Diluted EPS,77.26,63.96,48.9,47.55
Basic EPS,77.31,64.03,48.93,47.61
Diluted NI Availto Com Stockholders,5643900000.0,4658100000.0,3547300000.0,3439500000.0
Net Income Common Stockholders,5643900000.0,4658100000.0,3547300000.0,3439500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5643900000.0,4658100000.0,3547300000.0,3439500000.0
Minority Interests,0.0,0.0,,0.0
Net Income Including Noncontrolling Interests,5643900000.0,4658100000.0,3547300000.0,3439500000.0
Net Income Continuous Operations,5643900000.0,4658100000.0,3547300000.0,3439500000.0
Tax Provision,1780100000.0,1526300000.0,1035600000.0,1476400000.0
Pretax Income,7424000000.0,6184400000.0,4582900000.0,4915900000.0
Other Non Operating Income Expenses,309700000.0,260500000.0,239000000.0,195200000.0
Special Income Charges,17700000.0,545500000.0,900000.0,2700000.0
Other Special Charges,-17700000.0,-545500000.0,-900000.0,-2700000.0
Net Non Operating Interest Income Expense,-28000000.0,-52200000.0,-100600000.0,68500000.0
Interest Expense Non Operating,64000000.0,89300000.0,143900000.0,2300000.0
Interest Income Non Operating,36000000.0,37100000.0,43300000.0,70800000.0
Operating Income,6275700000.0,5185300000.0,4212200000.0,4447100000.0
Operating Expense,7501500000.0,6207100000.0,5955000000.0,4995100000.0
Other Operating Expenses,3274900000.0,2223000000.0,2507300000.0,2148000000.0
Depreciation And Amortization In Income Statement,1033100000.0,1059800000.0,1211100000.0,368600000.0
Amortization,,301100000.0,288400000.0,
Depreciation Income Statement,1033100000.0,758700000.0,922700000.0,368600000.0
Selling General And Administration,1466300000.0,1506800000.0,1339200000.0,1057000000.0
Selling And Marketing Expense,80600000.0,84300000.0,58100000.0,98200000.0
General And Administrative Expense,1385700000.0,1422500000.0,1281100000.0,958800000.0
Rent And Landing Fees,84900000.0,139700000.0,125400000.0,715500000.0
Gross Profit,13777200000.0,11392400000.0,10167200000.0,9442200000.0
Cost Of Revenue,13910000000.0,11614500000.0,9651100000.0,7875000000.0
Total Revenue,27687200000.0,23006900000.0,19818300000.0,17317200000.0
Operating Revenue,27687200000.0,23006900000.0,19818300000.0,17317200000.0
