,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-71591379.877042,-153390817.03101,-740223600.0,-2965194900.0
Tax Rate For Calcs,0.051768,0.044939,0.3,0.3
Normalized EBITDA,-1124006000.0,-3713082000.0,3176138000.0,14360581000.0
Total Unusual Items,-1382937000.0,-3413290000.0,-2467412000.0,-9883983000.0
Total Unusual Items Excluding Goodwill,-1382937000.0,-3413290000.0,-2467412000.0,-9883983000.0
Net Income From Continuing Operation Net Minority Interest,-4795793000.0,-8663546000.0,-2250540000.0,43267000.0
Reconciled Depreciation,908400000.0,949893000.0,839538000.0,1160723000.0
Reconciled Cost Of Revenue,5176742000.0,11325859000.0,7530535000.0,10179891000.0
EBITDA,-2506943000.0,-7126372000.0,708726000.0,4476598000.0
EBIT,-3415343000.0,-8076265000.0,-130812000.0,3315875000.0
Net Interest Income,-1660531000.0,-628857000.0,-1752698000.0,-2590958000.0
Interest Expense,1660531000.0,932267000.0,1956328000.0,3045481000.0
Interest Income,344510000.0,409890000.0,483574000.0,733808000.0
Normalized Income,-3484447379.877042,-5403646817.03101,-523351600.0,6962055100.0
Net Income From Continuing And Discontinued Operation,-4795793000.0,-8663546000.0,-2250540000.0,43267000.0
Total Expenses,9194491000.0,17551278000.0,10492132000.0,9505152000.0
Rent Expense Supplemental,116411000.0,113592000.0,83155000.0,66027000.0
Diluted Average Shares,580917348.0,568671921.0,547244742.0,599079292.0
Basic Average Shares,577169530.0,562317851.0,540661308.0,588484888.0
Diluted EPS,-8.31,-15.3,-4.16,0.07
Basic EPS,-8.31,-15.3,-4.16,0.07
Diluted NI Availto Com Stockholders,-4795793000.0,-8663546000.0,-2250540000.0,43267000.0
Net Income Common Stockholders,-4795793000.0,-8663546000.0,-2250540000.0,43267000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-4795793000.0,-8663546000.0,-2250540000.0,43267000.0
Minority Interests,17315000.0,-59851000.0,47150000.0,-374823000.0
Net Income Including Noncontrolling Interests,-4813108000.0,-8603695000.0,-2297690000.0,418090000.0
Net Income Continuous Operations,-4813108000.0,-8603695000.0,-2297690000.0,418090000.0
Tax Provision,-262766000.0,-404837000.0,210550000.0,-147696000.0
Pretax Income,-5075874000.0,-9008532000.0,-2087140000.0,270394000.0
Other Non Operating Income Expenses,1312044000.0,38475000.0,4435000.0,3362000.0
Special Income Charges,-1618150000.0,-3596714000.0,-2829644000.0,-9732764000.0
Other Special Charges,182617000.0,17185000.0,74494000.0,-429000.0
Write Off,1618150000.0,3563823000.0,2752395000.0,9731812000.0
Impairment Of Capital Assets,358000.0,15706000.0,2755000.0,1381000.0
Net Non Operating Interest Income Expense,-1660531000.0,-628857000.0,-1752698000.0,-2590958000.0
Total Other Finance Cost,48097000.0,106480000.0,279944000.0,279285000.0
Interest Expense Non Operating,1660531000.0,932267000.0,1956328000.0,3045481000.0
Interest Income Non Operating,344510000.0,409890000.0,483574000.0,733808000.0
Operating Income,-3344450000.0,-5015956000.0,1771285000.0,12236181000.0
Operating Expense,4017749000.0,6225419000.0,2961597000.0,-674739000.0
Other Operating Expenses,3109349000.0,1098952000.0,560207000.0,796624000.0
Depreciation And Amortization In Income Statement,908400000.0,949893000.0,836783000.0,1159342000.0
Amortization,320824000.0,316443000.0,296195000.0,479050000.0
Depreciation Income Statement,908400000.0,633450000.0,540588000.0,680292000.0
Selling General And Administration,1510621000.0,4245051000.0,1335929000.0,3097117000.0
Selling And Marketing Expense,947994000.0,3006534000.0,566337000.0,557478000.0
General And Administrative Expense,562627000.0,1238517000.0,769592000.0,2539639000.0
Rent And Landing Fees,116411000.0,113592000.0,83155000.0,66027000.0
Gross Profit,673299000.0,1209463000.0,4732882000.0,11561442000.0
Cost Of Revenue,5176742000.0,11325859000.0,7530535000.0,10179891000.0
Total Revenue,5850041000.0,12535322000.0,12263417000.0,21741333000.0
Operating Revenue,5850041000.0,12535322000.0,12263417000.0,21741333000.0
