,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,475757119.449746,-78241211.638103,16642900.447813,-7642176.804699
Tax Rate For Calcs,0.27853,0.330411,0.324423,0.317103
Normalized EBITDA,5240500000.0,4008300000.0,2924500000.0,3202000000.0
Total Unusual Items,1708100000.0,-236800000.0,51300000.0,-24100000.0
Total Unusual Items Excluding Goodwill,1708100000.0,-236800000.0,51300000.0,-24100000.0
Net Income From Continuing Operation Net Minority Interest,4004600000.0,1677100000.0,1003500000.0,1432500000.0
Reconciled Depreciation,847800000.0,859800000.0,922900000.0,879900000.0
Reconciled Cost Of Revenue,61816700000.0,47290700000.0,32819600000.0,40318700000.0
EBITDA,6948600000.0,3771500000.0,2975800000.0,3177900000.0
EBIT,6100800000.0,2911700000.0,2052900000.0,2298000000.0
Net Interest Income,-547000000.0,-321400000.0,-545000000.0,-214800000.0
Interest Expense,547000000.0,402700000.0,601400000.0,238100000.0
Interest Income,55800000.0,142700000.0,102200000.0,79900000.0
Normalized Income,2772257119.449746,1835658788.361897,968842900.447813,1448957823.195301
Net Income From Continuing And Discontinued Operation,4004600000.0,1677100000.0,1003500000.0,1432500000.0
Total Expenses,75693200000.0,57077600000.0,40833400000.0,51317300000.0
Rent Expense Supplemental,598100000.0,479600000.0,339700000.0,479500000.0
Diluted Average Shares,192627776.0,192627776.0,192600000.0,192600000.0
Basic Average Shares,192627776.0,192627776.0,192600000.0,192600000.0
Diluted EPS,20.789318,8.706429,5.21028,7.435
Basic EPS,20.789318,8.706429,5.21028,7.435
Diluted NI Availto Com Stockholders,4004600000.0,1677100000.0,1003500000.0,1432500000.0
Net Income Common Stockholders,4004600000.0,1677100000.0,1003500000.0,1432500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4004600000.0,1677100000.0,1003500000.0,1432500000.0
Minority Interests,-2300000.0,-2900000.0,-3100000.0,-4500000.0
Net Income Including Noncontrolling Interests,4006900000.0,1680000000.0,1006600000.0,1437000000.0
Net Income Extraordinary,,,26000000.0,
Net Income Continuous Operations,4006900000.0,1680000000.0,1006600000.0,1437000000.0
Tax Provision,1546900000.0,829000000.0,470900000.0,653200000.0
Pretax Income,5553800000.0,2509000000.0,1451500000.0,2059900000.0
Other Non Operating Income Expenses,308700000.0,187700000.0,140500000.0,349000000.0
Special Income Charges,1708100000.0,-263600000.0,0.0,-42200000.0
Other Special Charges,-1708100000.0,6500000.0,,42200000.0
Write Off,346300000.0,257100000.0,,
Net Non Operating Interest Income Expense,-547000000.0,-321400000.0,-545000000.0,-214800000.0
Total Other Finance Cost,77200000.0,61400000.0,45800000.0,56600000.0
Interest Expense Non Operating,547000000.0,402700000.0,601400000.0,238100000.0
Interest Income Non Operating,55800000.0,142700000.0,102200000.0,79900000.0
Operating Income,4080000000.0,2917700000.0,1517000000.0,2046800000.0
Operating Expense,13876500000.0,9786900000.0,8013800000.0,10998600000.0
Other Operating Expenses,7114300000.0,1054800000.0,1038800000.0,1913800000.0
Depreciation And Amortization In Income Statement,847800000.0,859800000.0,922900000.0,879900000.0
Amortization,154200000.0,187300000.0,184000000.0,145200000.0
Depreciation Income Statement,847800000.0,672500000.0,738900000.0,734700000.0
Selling General And Administration,3364500000.0,2512300000.0,1985000000.0,3001600000.0
Selling And Marketing Expense,2517800000.0,1851900000.0,1541400000.0,2346700000.0
General And Administrative Expense,846700000.0,660400000.0,443600000.0,654900000.0
Rent And Landing Fees,598100000.0,479600000.0,339700000.0,479500000.0
Gross Profit,17956500000.0,12704600000.0,9530800000.0,13045400000.0
Cost Of Revenue,61816700000.0,47290700000.0,32819600000.0,40318700000.0
Total Revenue,79773200000.0,59995300000.0,42350400000.0,53364100000.0
Operating Revenue,79773200000.0,59995300000.0,42350400000.0,53364100000.0
