,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-604842.00482,-17455741.001361,-23970016.097335,-655695300.0
Tax Rate For Calcs,0.290789,0.261745,0.264016,0.3
Normalized EBITDA,1420000000.0,1930950000.0,2763840000.0,1371998000.0
Total Unusual Items,-2080000.0,-66690000.0,-90790000.0,-2185651000.0
Total Unusual Items Excluding Goodwill,-2080000.0,-66690000.0,-90790000.0,-2185651000.0
Net Income From Continuing Operation Net Minority Interest,579770000.0,970040000.0,1506970000.0,-1596353000.0
Reconciled Depreciation,561470000.0,521820000.0,462260000.0,501321000.0
Reconciled Cost Of Revenue,26158300000.0,21067720000.0,18583970000.0,22484804000.0
EBITDA,1417920000.0,1864260000.0,2673050000.0,-813653000.0
EBIT,856450000.0,1342440000.0,2210790000.0,-1314974000.0
Net Interest Income,-39020000.0,-49650000.0,-202110000.0,-234486000.0
Interest Expense,39020000.0,35020000.0,185610000.0,218798000.0
Interest Income,,6700000.0,4050000.0,6802000.0
Normalized Income,581245157.99518,1019274258.998639,1573789983.902665,-66397300.0
Net Income From Continuing And Discontinued Operation,579760000.0,965690000.0,1499480000.0,-1603123000.0
Total Expenses,31583350000.0,25337870000.0,22426360000.0,26405558000.0
Rent Expense Supplemental,,37720000.0,20770000.0,31387000.0
Diluted Average Shares,,91534597.0,91495607.0,91495607.0
Basic Average Shares,,91534597.0,91495607.0,91495607.0
Diluted EPS,,10.55,16.389676,-17.520523
Basic EPS,,10.55,16.389676,-17.520523
Diluted NI Availto Com Stockholders,579760000.0,965690000.0,1499480000.0,-1603123000.0
Net Income Common Stockholders,579760000.0,965690000.0,1499480000.0,-1603123000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,579760000.0,965690000.0,1499480000.0,-1603123000.0
Minority Interests,10000.0,4830000.0,16470000.0,90879000.0
Net Income Including Noncontrolling Interests,579750000.0,960860000.0,1483010000.0,-1694002000.0
Net Income Discontinuous Operations,-10000.0,-4350000.0,-7490000.0,-6770000.0
Net Income Continuous Operations,579760000.0,965210000.0,1490500000.0,-1687232000.0
Tax Provision,237700000.0,342210000.0,534680000.0,153460000.0
Pretax Income,817430000.0,1307420000.0,2025180000.0,-1533772000.0
Other Non Operating Income Expenses,120570000.0,35870000.0,39120000.0,55841000.0
Special Income Charges,-2080000.0,-78760000.0,-42670000.0,-14482000.0
Other Special Charges,,60160000.0,-17770000.0,7057000.0
Write Off,2080000.0,4240000.0,11820000.0,7425000.0
Impairment Of Capital Assets,,18600000.0,48620000.0,7425000.0
Net Non Operating Interest Income Expense,-39020000.0,-49650000.0,-202110000.0,-234486000.0
Total Other Finance Cost,,21330000.0,20550000.0,22490000.0
Interest Expense Non Operating,39020000.0,35020000.0,185610000.0,218798000.0
Interest Income Non Operating,,6700000.0,4050000.0,6802000.0
Operating Income,822990000.0,1448200000.0,2300490000.0,836715000.0
Operating Expense,5425050000.0,4270150000.0,3842390000.0,3920754000.0
Other Operating Expenses,2748690000.0,760450000.0,602610000.0,694202000.0
Depreciation And Amortization In Income Statement,561470000.0,521820000.0,462260000.0,501321000.0
Amortization,,,,40684000.0
Depreciation Income Statement,561470000.0,521820000.0,462260000.0,460637000.0
Selling General And Administration,,1141360000.0,982650000.0,1146847000.0
Selling And Marketing Expense,,937020000.0,803130000.0,979476000.0
General And Administrative Expense,,204340000.0,179520000.0,167371000.0
Rent And Landing Fees,,37720000.0,20770000.0,31387000.0
Gross Profit,6248040000.0,5718350000.0,6142880000.0,4757469000.0
Cost Of Revenue,26158300000.0,21067720000.0,18583970000.0,22484804000.0
Total Revenue,32406340000.0,26786070000.0,24726850000.0,27242273000.0
Operating Revenue,32406340000.0,26786070000.0,24726850000.0,27242273000.0
