,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-41561600.0,-30928000.0,-770307000.0,-17097278.0
Tax Rate For Calcs,0.4,0.4,0.3,0.1529
Normalized EBITDA,-105887000.0,454120000.0,-371830000.0,1973950000.0
Total Unusual Items,-103904000.0,-77320000.0,-2567690000.0,-111820000.0
Total Unusual Items Excluding Goodwill,-103904000.0,-77320000.0,-2567690000.0,-111820000.0
Net Income From Continuing Operation Net Minority Interest,-468638000.0,-888820000.0,-4542990000.0,-123600000.0
Reconciled Depreciation,168401000.0,958890000.0,1153800000.0,1669280000.0
Reconciled Cost Of Revenue,830107000.0,1940580000.0,1880770000.0,6616210000.0
EBITDA,-209791000.0,376800000.0,-2939520000.0,1862130000.0
EBIT,-378192000.0,-582090000.0,-4093320000.0,192850000.0
Net Interest Income,-74537000.0,-286120000.0,-363830000.0,-397860000.0
Interest Expense,74537000.0,270980000.0,294630000.0,322020000.0
Interest Income,8300000.0,7300000.0,9010000.0,14270000.0
Normalized Income,-406295600.0,-842428000.0,-2745607000.0,-28877278.0
Net Income From Continuing And Discontinued Operation,-1002644000.0,-7822530000.0,-4520240000.0,-123600000.0
Total Expenses,2249459000.0,7199930000.0,9239080000.0,21952940000.0
Rent Expense Supplemental,23460000.0,31980000.0,80360000.0,11760000.0
Diluted Average Shares,146224984.0,146224984.0,146224984.0,146479278.0
Basic Average Shares,146224984.0,146224984.0,146224984.0,146224984.0
Diluted EPS,-6.86,-53.5,-30.91,-0.85
Basic EPS,-6.86,-53.5,-30.91,-0.85
Diluted NI Availto Com Stockholders,-1002644000.0,-7822530000.0,-4520240000.0,-123600000.0
Net Income Common Stockholders,-1002644000.0,-7822530000.0,-4520240000.0,-123600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1002644000.0,-7822530000.0,-4520240000.0,-123600000.0
Minority Interests,894000.0,-410000.0,-19540000.0,-14180000.0
Net Income Including Noncontrolling Interests,-1003538000.0,-7822940000.0,-4500700000.0,-109420000.0
Net Income Discontinuous Operations,-534006000.0,-6933710000.0,22750000.0,
Net Income Continuous Operations,-469532000.0,-889230000.0,-4523450000.0,-109420000.0
Tax Provision,16803000.0,36160000.0,135510000.0,-19750000.0
Pretax Income,-452729000.0,-853070000.0,-4387950000.0,-129170000.0
Other Non Operating Income Expenses,84469000.0,93180000.0,104370000.0,5750000.0
Special Income Charges,-103904000.0,-77320000.0,-2573740000.0,-156210000.0
Other Special Charges,-2470000.0,-10000.0,2250400000.0,170000.0
Write Off,519380000.0,77330000.0,323340000.0,156040000.0
Impairment Of Capital Assets,,,684445000.0,
Net Non Operating Interest Income Expense,-74537000.0,-286120000.0,-363830000.0,-397860000.0
Total Other Finance Cost,3580000.0,22440000.0,78210000.0,90110000.0
Interest Expense Non Operating,74537000.0,270980000.0,294630000.0,322020000.0
Interest Income Non Operating,8300000.0,7300000.0,9010000.0,14270000.0
Operating Income,-358757000.0,-648000000.0,-1498930000.0,176050000.0
Operating Expense,1419352000.0,5259350000.0,7358310000.0,15336730000.0
Other Operating Expenses,771808000.0,539270000.0,629580000.0,3527820000.0
Depreciation And Amortization In Income Statement,168401000.0,798050000.0,1153800000.0,1669280000.0
Amortization,7830000.0,212020000.0,495750000.0,684780000.0
Depreciation Income Statement,168401000.0,586030000.0,658050000.0,984500000.0
Selling General And Administration,102860000.0,795690000.0,757040000.0,2942070000.0
Selling And Marketing Expense,3090000.0,24110000.0,58650000.0,702800000.0
General And Administrative Expense,99770000.0,771580000.0,698390000.0,2239270000.0
Rent And Landing Fees,23460000.0,31980000.0,80360000.0,11760000.0
Gross Profit,1060595000.0,4611350000.0,5859380000.0,15512780000.0
Cost Of Revenue,830107000.0,1940580000.0,1880770000.0,6616210000.0
Total Revenue,1890702000.0,6551930000.0,7740150000.0,22128990000.0
Operating Revenue,1890702000.0,6551930000.0,7740150000.0,22128990000.0
