,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-66896400.0,-86470685.0,-47677952.0
Tax Rate For Calcs,0.2589,0.2605,0.26243,0.28112
Total Unusual Items,-624600000.0,-256800000.0,-329500000.0,-169600000.0
Total Unusual Items Excluding Goodwill,-624600000.0,-256800000.0,-329500000.0,-169600000.0
Net Income From Continuing Operation Net Minority Interest,115076900000.0,70282300000.0,44198200000.0,52637500000.0
Reconciled Depreciation,4853800000.0,3845700000.0,3252700000.0,2946300000.0
Net Interest Income,229903000000.0,175216200000.0,138941500000.0,134981900000.0
Interest Expense,125598900000.0,97482400000.0,94140000000.0,94732100000.0
Interest Income,355501900000.0,272698600000.0,233081500000.0,229714000000.0
Normalized Income,115076900000.0,70472203600.0,44441229315.0,52759422048.0
Net Income From Continuing And Discontinued Operation,115076900000.0,70282300000.0,44198200000.0,52637500000.0
Diluted Average Shares,607044727.0,606966459.0,605495861.0,590970129.0
Basic Average Shares,603976750.0,602574303.0,600670592.0,586346942.0
Diluted EPS,189.57,115.79,73.0,89.07
Basic EPS,190.53,116.64,73.58,89.77
Diluted NI Availto Com Stockholders,115076900000.0,70282300000.0,44198200000.0,52637500000.0
Net Income Common Stockholders,115076900000.0,70282300000.0,44198200000.0,52637500000.0
Net Income,115076900000.0,70282300000.0,44198200000.0,52637500000.0
Net Income Including Noncontrolling Interests,115076900000.0,70282300000.0,44198200000.0,52637500000.0
Net Income Continuous Operations,115076900000.0,70282300000.0,44198200000.0,52637500000.0
Tax Provision,40201700000.0,24755500000.0,15724400000.0,20583700000.0
Pretax Income,155278600000.0,95037800000.0,59922600000.0,73221200000.0
Special Income Charges,-624600000.0,-256800000.0,-329500000.0,-169600000.0
Other Special Charges,133300000.0,248400000.0,68500000.0,22900000.0
Write Off,491300000.0,8400000.0,261000000.0,146700000.0
Gain On Sale Of Security,3343200000.0,3277400000.0,5912200000.0,5374900000.0
Operating Expense,82384900000.0,58146000000.0,40548800000.0,46021600000.0
Other Operating Expenses,26939800000.0,14811200000.0,9844300000.0,13620500000.0
Depreciation And Amortization In Income Statement,4853800000.0,3845700000.0,3252700000.0,2946300000.0
Depreciation Income Statement,4853800000.0,3845700000.0,3252700000.0,2946300000.0
Selling General And Administration,5080300000.0,2981200000.0,2020700000.0,3442800000.0
Selling And Marketing Expense,4786600000.0,2702900000.0,1833300000.0,3182300000.0
General And Administrative Expense,293700000.0,278300000.0,187400000.0,260500000.0
Insurance And Claims,62600000.0,59900000.0,52500000.0,31500000.0
Rent And Landing Fees,568300000.0,501800000.0,354400000.0,433100000.0
Total Revenue,269543300000.0,201466200000.0,160225700000.0,158560500000.0
Operating Revenue,269543300000.0,201466200000.0,160225700000.0,158560500000.0
