,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-12316750.0,-9628620.0,-7135262.593783
Tax Rate For Calcs,0.269418,0.2593,0.2514,0.267238
Normalized EBITDA,6195100000.0,4444500000.0,3816900000.0,3539300000.0
Total Unusual Items,0.0,-47500000.0,-38300000.0,-26700000.0
Total Unusual Items Excluding Goodwill,0.0,-47500000.0,-38300000.0,-26700000.0
Net Income From Continuing Operation Net Minority Interest,3355200000.0,2049200000.0,1583100000.0,1025500000.0
Reconciled Depreciation,1154100000.0,1083800000.0,1027000000.0,1034700000.0
Reconciled Cost Of Revenue,62221000000.0,62354500000.0,43774500000.0,42731300000.0
EBITDA,6195100000.0,4397000000.0,3778600000.0,3512600000.0
EBIT,5041000000.0,3313200000.0,2751600000.0,2477900000.0
Net Interest Income,-448500000.0,-580700000.0,-657900000.0,-1110400000.0
Interest Expense,448500000.0,546700000.0,636900000.0,1078400000.0
Interest Income,52400000.0,55800000.0,40700000.0,30900000.0
Normalized Income,3355200000.0,2084383250.0,1611771380.0,1045064737.406217
Net Income From Continuing And Discontinued Operation,3355200000.0,2049200000.0,1583100000.0,1025500000.0
Total Expenses,74979600000.0,73723300000.0,52625800000.0,51262500000.0
Rent Expense Supplemental,36400000.0,65100000.0,33500000.0,32800000.0
Diluted Average Shares,54408974.0,54408974.0,54408974.0,54408974.0
Basic Average Shares,53442004.0,53364134.0,53947511.0,54408974.0
Diluted EPS,61.67,37.66,29.1,18.85
Basic EPS,62.78,38.4,29.35,18.85
Diluted NI Availto Com Stockholders,3355200000.0,2049200000.0,1583100000.0,1025500000.0
Net Income Common Stockholders,3355200000.0,2049200000.0,1583100000.0,1025500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3355200000.0,2049200000.0,1583100000.0,1025500000.0
Minority Interests,0.0,,,
Net Income Including Noncontrolling Interests,3355200000.0,2049200000.0,1583100000.0,1025500000.0
Net Income Continuous Operations,3355200000.0,2049200000.0,1583100000.0,1025500000.0
Tax Provision,1237300000.0,717300000.0,531600000.0,374000000.0
Pretax Income,4592500000.0,2766500000.0,2114700000.0,1399500000.0
Other Non Operating Income Expenses,53500000.0,900000.0,5800000.0,1800000.0
Special Income Charges,0.0,-47500000.0,-38300000.0,-26700000.0
Other Special Charges,6400000.0,38100000.0,4000000.0,300000.0
Write Off,1500000.0,9400000.0,34300000.0,26400000.0
Net Non Operating Interest Income Expense,-448500000.0,-580700000.0,-657900000.0,-1110400000.0
Total Other Finance Cost,68000000.0,89800000.0,61700000.0,62900000.0
Interest Expense Non Operating,448500000.0,546700000.0,636900000.0,1078400000.0
Interest Income Non Operating,52400000.0,55800000.0,40700000.0,30900000.0
Operating Income,4987500000.0,3393800000.0,2805100000.0,2537400000.0
Operating Expense,12758600000.0,11368800000.0,8851300000.0,8531200000.0
Other Operating Expenses,7879800000.0,2460100000.0,2220300000.0,2656700000.0
Depreciation And Amortization In Income Statement,1154100000.0,1083800000.0,1027000000.0,1034700000.0
Amortization,,,,63900000.0
Depreciation Income Statement,1154100000.0,1083800000.0,1027000000.0,1034700000.0
Selling General And Administration,4540300000.0,4550000000.0,2680500000.0,2677800000.0
Selling And Marketing Expense,4391900000.0,4429500000.0,2584800000.0,2591800000.0
General And Administrative Expense,148400000.0,120500000.0,95700000.0,86000000.0
Rent And Landing Fees,36400000.0,65100000.0,33500000.0,32800000.0
Gross Profit,17746100000.0,14762600000.0,11656400000.0,11068600000.0
Cost Of Revenue,62221000000.0,62354500000.0,43774500000.0,42731300000.0
Total Revenue,79967100000.0,77117100000.0,55430900000.0,53799900000.0
Operating Revenue,79967100000.0,77117100000.0,55430900000.0,53799900000.0
