,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-301111997.903642,0.0,0.0
Tax Rate For Calcs,0.4,0.13836,0.0,0.0
Normalized EBITDA,1036100000.0,1900700000.0,201800000.0,3463600000.0
Total Unusual Items,0.0,-2176300000.0,642600000.0,59000000.0
Total Unusual Items Excluding Goodwill,0.0,-2176300000.0,642600000.0,59000000.0
Net Income From Continuing Operation Net Minority Interest,-5164500000.0,-4603400000.0,-4688800000.0,3288700000.0
Reconciled Depreciation,332700000.0,327800000.0,337300000.0,330900000.0
Reconciled Cost Of Revenue,20657600000.0,15462000000.0,9798700000.0,12997300000.0
EBITDA,1036100000.0,-275600000.0,844400000.0,3522600000.0
EBIT,345700000.0,-603400000.0,507100000.0,3191500000.0
Net Interest Income,-5229500000.0,-5168400000.0,-5835800000.0,-5454000000.0
Interest Expense,5229500000.0,4739200000.0,5570400000.0,5272400000.0
Interest Income,103800000.0,71600000.0,48100000.0,79100000.0
Normalized Income,-5164500000.0,-2728211997.903642,-5331400000.0,3229700000.0
Net Income From Continuing And Discontinued Operation,-5167000000.0,-4603200000.0,-4691200000.0,3278300000.0
Total Expenses,27417000000.0,18469400000.0,11810100000.0,15701300000.0
Rent Expense Supplemental,7300000.0,15800000.0,22900000.0,64300000.0
Diluted Average Shares,206534900.0,206534900.0,206534900.0,206534900.0
Basic Average Shares,206534900.0,206534900.0,206534900.0,206534900.0
Diluted EPS,-25.02,-22.29,-22.71,15.87
Basic EPS,-25.02,-22.29,-22.71,15.87
Diluted NI Availto Com Stockholders,-5167000000.0,-4603200000.0,-4691200000.0,3278300000.0
Net Income Common Stockholders,-5167000000.0,-4603200000.0,-4691200000.0,3278300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-5167000000.0,-4603200000.0,-4691200000.0,3278300000.0
Minority Interests,-100000.0,0.0,100000.0,200000.0
Net Income Including Noncontrolling Interests,-5167100000.0,-4603200000.0,-4691300000.0,3278100000.0
Net Income Discontinuous Operations,-2500000.0,200000.0,-2400000.0,-10400000.0
Net Income Continuous Operations,-5164600000.0,-4603400000.0,-4688900000.0,3288500000.0
Tax Provision,280800000.0,-739200000.0,-374400000.0,-5369400000.0
Pretax Income,-4883800000.0,-5342600000.0,-5063300000.0,-2080900000.0
Other Non Operating Income Expenses,1024000000.0,605100000.0,31300000.0,210800000.0
Special Income Charges,0.0,-2176300000.0,642600000.0,59000000.0
Other Special Charges,-823000000.0,2175700000.0,-642800000.0,-73100000.0
Write Off,44100000.0,600000.0,200000.0,14100000.0
Net Non Operating Interest Income Expense,-5229500000.0,-5168400000.0,-5835800000.0,-5454000000.0
Total Other Finance Cost,1326800000.0,500800000.0,313500000.0,260700000.0
Interest Expense Non Operating,5229500000.0,4739200000.0,5570400000.0,5272400000.0
Interest Income Non Operating,103800000.0,71600000.0,48100000.0,79100000.0
Operating Income,-679700000.0,1283300000.0,800000.0,3058200000.0
Operating Expense,6759400000.0,3007400000.0,2011400000.0,2704000000.0
Other Operating Expenses,5736200000.0,708000000.0,526000000.0,856300000.0
Depreciation And Amortization In Income Statement,690400000.0,327800000.0,337200000.0,331100000.0
Amortization,16200000.0,700000.0,2000000.0,1200000.0
Depreciation Income Statement,690400000.0,327100000.0,335200000.0,329900000.0
Selling General And Administration,1898700000.0,1681600000.0,592100000.0,836200000.0
Selling And Marketing Expense,1743000000.0,1546400000.0,490900000.0,704400000.0
General And Administrative Expense,155700000.0,135200000.0,101200000.0,131800000.0
Rent And Landing Fees,7300000.0,15800000.0,22900000.0,64300000.0
Gross Profit,6079700000.0,4290700000.0,2012200000.0,5762200000.0
Cost Of Revenue,20657600000.0,15462000000.0,9798700000.0,12997300000.0
Total Revenue,26737300000.0,19752700000.0,11810900000.0,18759500000.0
Operating Revenue,26737300000.0,19752700000.0,11810900000.0,18759500000.0
