,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-4960000.0,-440000.0,18290310.0,-76980000.0
Tax Rate For Calcs,0.4,0.4,0.0831,0.3
Total Unusual Items,-12400000.0,-1100000.0,220100000.0,-256600000.0
Total Unusual Items Excluding Goodwill,-12400000.0,-1100000.0,220100000.0,-256600000.0
Net Income From Continuing Operation Net Minority Interest,2078000000.0,-18313400000.0,-19415100000.0,-2304400000.0
Reconciled Depreciation,739300000.0,663900000.0,723900000.0,813400000.0
Net Interest Income,-2594500000.0,-2633100000.0,607400000.0,8036400000.0
Interest Expense,6416200000.0,9429700000.0,11472300000.0,14512700000.0
Interest Income,3821700000.0,6796600000.0,12079700000.0,22549100000.0
Normalized Income,2085440000.0,-18312740000.0,-19616909690.0,-2124780000.0
Net Income From Continuing And Discontinued Operation,2078000000.0,-18313400000.0,-19415100000.0,-2304400000.0
Diluted Average Shares,21959300000.0,21029900000.0,1895993092.0,1695993092.0
Basic Average Shares,21959300000.0,21029900000.0,1895993092.0,1695993092.0
Diluted EPS,0.95,-8.71,-10.24,-1.36
Basic EPS,0.95,-8.71,-10.24,-1.36
Diluted NI Availto Com Stockholders,2078000000.0,-18313400000.0,-19415100000.0,-2304400000.0
Net Income Common Stockholders,2078000000.0,-18313400000.0,-19415100000.0,-2304400000.0
Net Income,2078000000.0,-18313400000.0,-19415100000.0,-2304400000.0
Minority Interests,879800000.0,-701400000.0,-299300000.0,-72300000.0
Net Income Including Noncontrolling Interests,1197800000.0,-17612000000.0,-19115800000.0,-2232100000.0
Net Income Extraordinary,,0.0,0.0,0.0
Net Income Continuous Operations,1197800000.0,-17612000000.0,-19115800000.0,-2232100000.0
Tax Provision,1458600000.0,2378900000.0,-1732100000.0,1289700000.0
Pretax Income,260800000.0,-15233100000.0,-20847900000.0,-942400000.0
Special Income Charges,-12400000.0,-1100000.0,220100000.0,-256600000.0
Other Special Charges,12400000.0,1100000.0,-30000000.0,-34500000.0
Write Off,,0.0,-190100000.0,291100000.0
Gain On Sale Of Security,864200000.0,462200000.0,1965600000.0,-2459300000.0
Operating Expense,8485200000.0,6897100000.0,6788700000.0,7529000000.0
Other Operating Expenses,4657400000.0,1213700000.0,1500400000.0,1734000000.0
Depreciation And Amortization In Income Statement,739300000.0,663800000.0,723800000.0,813400000.0
Amortization,,216000000.0,211700000.0,209500000.0
Depreciation Income Statement,739300000.0,447800000.0,512100000.0,603900000.0
Selling General And Administration,,1491300000.0,1262500000.0,1321700000.0
Selling And Marketing Expense,,101400000.0,72500000.0,146400000.0
General And Administrative Expense,,1389900000.0,1190000000.0,1175300000.0
Insurance And Claims,,70200000.0,69500000.0,42300000.0
Rent And Landing Fees,,331200000.0,288500000.0,334400000.0
Total Revenue,7847000000.0,6064100000.0,8734800000.0,10467300000.0
Operating Revenue,7847000000.0,6064100000.0,8734800000.0,10467300000.0
