,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,32500005.924083,-5264399.560922,-2148503.597525,-31017045.940907
Tax Rate For Calcs,0.254702,0.254319,0.255774,0.227398
Normalized EBITDA,30492000000.0,22923200000.0,20582200000.0,17786600000.0
Total Unusual Items,127600000.0,-20700000.0,-8400000.0,-136400000.0
Total Unusual Items Excluding Goodwill,127600000.0,-20700000.0,-8400000.0,-136400000.0
Net Income From Continuing Operation Net Minority Interest,20129300000.0,15284600000.0,13291500000.0,10650400000.0
Reconciled Depreciation,1819500000.0,1726500000.0,1730800000.0,1580100000.0
Reconciled Cost Of Revenue,236710100000.0,143645900000.0,98013500000.0,91415500000.0
EBITDA,30619600000.0,22902500000.0,20573800000.0,17650200000.0
EBIT,28800100000.0,21176000000.0,18843000000.0,16070100000.0
Net Interest Income,-318200000.0,263600000.0,-640300000.0,-1975700000.0
Interest Expense,1791700000.0,678500000.0,983500000.0,2285000000.0
Interest Income,1581800000.0,1018300000.0,416400000.0,377100000.0
Normalized Income,20034200005.924084,15300035600.439077,13297751496.402475,10755782954.059093
Net Income From Continuing And Discontinued Operation,20129300000.0,15284600000.0,13291500000.0,10650400000.0
Total Expenses,122119200000.0,102397300000.0,89434700000.0,81530700000.0
Rent Expense Supplemental,163200000.0,124100000.0,112200000.0,92100000.0
Diluted Average Shares,294387404.0,294070820.0,293959964.0,293340187.0
Basic Average Shares,293814998.0,293433933.0,293165645.0,292625865.0
Diluted EPS,68.38,51.98,45.22,35.31
Basic EPS,68.51,52.09,45.34,35.4
Diluted NI Availto Com Stockholders,20129300000.0,15284600000.0,13291500000.0,10650400000.0
Net Income Common Stockholders,20129300000.0,15284600000.0,13291500000.0,10650400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,20129300000.0,15284600000.0,13291500000.0,10650400000.0
Minority Interests,,,0.0,
Net Income Including Noncontrolling Interests,20129300000.0,15284600000.0,13291500000.0,10650400000.0
Net Income Continuous Operations,20129300000.0,15284600000.0,13291500000.0,10650400000.0
Tax Provision,6879100000.0,5212900000.0,4568000000.0,3134700000.0
Pretax Income,27008400000.0,20497500000.0,17859500000.0,13785100000.0
Other Non Operating Income Expenses,100000.0,5400000.0,2200000.0,16700000.0
Special Income Charges,127200000.0,-56000000.0,-22900000.0,-129400000.0
Other Special Charges,-127200000.0,56000000.0,19400000.0,44900000.0
Write Off,,,3500000.0,84500000.0
Net Non Operating Interest Income Expense,-318200000.0,263600000.0,-640300000.0,-1975700000.0
Total Other Finance Cost,108300000.0,76200000.0,73200000.0,67800000.0
Interest Expense Non Operating,1791700000.0,678500000.0,983500000.0,2285000000.0
Interest Income Non Operating,1581800000.0,1018300000.0,416400000.0,377100000.0
Operating Income,29107400000.0,20834800000.0,18941000000.0,17091300000.0
Operating Expense,-114590900000.0,-41248600000.0,-8578800000.0,-9884800000.0
Other Operating Expenses,10143000000.0,8233100000.0,8406400000.0,7513600000.0
Depreciation And Amortization In Income Statement,1819500000.0,1726500000.0,1730800000.0,1580100000.0
Amortization,16200000.0,19900000.0,17000000.0,21400000.0
Depreciation Income Statement,1803300000.0,1706600000.0,1713800000.0,1558700000.0
Selling General And Administration,11751300000.0,10669700000.0,9202500000.0,9056800000.0
Selling And Marketing Expense,11384100000.0,10333600000.0,8923600000.0,8844000000.0
General And Administrative Expense,367200000.0,336100000.0,278900000.0,212800000.0
Rent And Landing Fees,163200000.0,124100000.0,112200000.0,92100000.0
Gross Profit,-85483500000.0,-20413800000.0,10362200000.0,7206500000.0
Cost Of Revenue,236710100000.0,143645900000.0,98013500000.0,91415500000.0
Total Revenue,151226600000.0,123232100000.0,108375700000.0,98622000000.0
Operating Revenue,151226600000.0,123232100000.0,108375700000.0,98622000000.0
