,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,1017360000.0,-72373759.171342,-580418485.81912,-314578986.690958
Tax Rate For Calcs,0.4,0.016087,0.071116,0.03719
Normalized EBITDA,24053500000.0,26467100000.0,12045400000.0,27674800000.0
Total Unusual Items,2543400000.0,-4499000000.0,-8161600000.0,-8458700000.0
Total Unusual Items Excluding Goodwill,2543400000.0,-4499000000.0,-8161600000.0,-8458700000.0
Net Income From Continuing Operation Net Minority Interest,-1792600000.0,-6442100000.0,-27972500000.0,-24256800000.0
Reconciled Depreciation,10424400000.0,9736500000.0,10045400000.0,10642500000.0
Reconciled Cost Of Revenue,41860000000.0,24778400000.0,49175400000.0,60972500000.0
EBITDA,26596900000.0,21968100000.0,3883800000.0,19216100000.0
EBIT,16172500000.0,12231600000.0,-6161600000.0,8573600000.0
Net Interest Income,-23431100000.0,-16850600000.0,-27357300000.0,-29411600000.0
Interest Expense,23431100000.0,19877700000.0,30740200000.0,31407700000.0
Interest Income,,3336000000.0,4364400000.0,4046600000.0
Normalized Income,-3318640000.0,-2015473759.171342,-20391318485.81912,-16112678986.690958
Net Income From Continuing And Discontinued Operation,-1792600000.0,-10232900000.0,-27972700000.0,-24293800000.0
Total Expenses,60120500000.0,25544400000.0,50680500000.0,59678300000.0
Rent Expense Supplemental,,143100000.0,476700000.0,503900000.0
Diluted Average Shares,5975333333.0,6019352941.0,6035945275.0,6027330072.0
Basic Average Shares,5975333333.0,6019352941.0,6035945275.0,6027330072.0
Diluted EPS,-0.3,-1.7,-4.64,-4.03
Basic EPS,-0.3,-1.7,-4.64,-4.03
Diluted NI Availto Com Stockholders,-1792600000.0,-10232900000.0,-27972700000.0,-24293800000.0
Net Income Common Stockholders,-1792600000.0,-10232900000.0,-27972700000.0,-24293800000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1792600000.0,-10232900000.0,-27972700000.0,-24293800000.0
Minority Interests,6606700000.0,1081000000.0,6305000000.0,-2271900000.0
Net Income Including Noncontrolling Interests,-8399300000.0,-11313900000.0,-34277700000.0,-22021900000.0
Net Income Discontinuous Operations,0.0,-3790800000.0,-200000.0,-37000000.0
Net Income Continuous Operations,-8399300000.0,-7523100000.0,-34277500000.0,-21984900000.0
Tax Provision,1140700000.0,-123000000.0,-2624300000.0,-849200000.0
Pretax Income,-7258600000.0,-7646100000.0,-36901800000.0,-22834100000.0
Other Non Operating Income Expenses,4155400000.0,2765200000.0,1260700000.0,1399600000.0
Special Income Charges,2543400000.0,-3913100000.0,-9573100000.0,-7119100000.0
Other Special Charges,,3912100000.0,8805700000.0,
Write Off,,1000000.0,767400000.0,7100100000.0
Impairment Of Capital Assets,,,,19000000.0
Net Non Operating Interest Income Expense,-23431100000.0,-16850600000.0,-27357300000.0,-29411600000.0
Total Other Finance Cost,,308900000.0,981500000.0,2050500000.0
Interest Expense Non Operating,23431100000.0,19877700000.0,30740200000.0,31407700000.0
Interest Income Non Operating,,3336000000.0,4364400000.0,4046600000.0
Operating Income,6813500000.0,12177300000.0,1305400000.0,15474100000.0
Operating Expense,18260500000.0,766000000.0,1505100000.0,-1294200000.0
Other Operating Expenses,18260500000.0,5068600000.0,7228400000.0,4347000000.0
Selling General And Administration,,3328800000.0,2846500000.0,3129700000.0
Selling And Marketing Expense,,969600000.0,,
General And Administrative Expense,,2359200000.0,2846500000.0,3129700000.0
Gross Profit,25074000000.0,12943300000.0,2810500000.0,14179900000.0
Cost Of Revenue,41860000000.0,24778400000.0,49175400000.0,60972500000.0
Total Revenue,66934000000.0,37721700000.0,51985900000.0,75152400000.0
Operating Revenue,66934000000.0,37721700000.0,51985900000.0,75152400000.0
