,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-205434128.48891,-479988450.0,-849428601.744871,-649314650.0
Tax Rate For Calcs,0.254597,0.2565,0.325601,0.3109
Normalized EBITDA,14622100000.0,17736100000.0,19494000000.0,20317600000.0
Total Unusual Items,-806900000.0,-1871300000.0,-2608800000.0,-2088500000.0
Total Unusual Items Excluding Goodwill,-806900000.0,-1871300000.0,-2608800000.0,-2088500000.0
Net Income From Continuing Operation Net Minority Interest,4456000000.0,5061600000.0,4486600000.0,3675500000.0
Reconciled Depreciation,1015300000.0,1013200000.0,1000100000.0,1004700000.0
Reconciled Cost Of Revenue,141892000000.0,148337700000.0,160916100000.0,159007500000.0
EBITDA,13815200000.0,15864800000.0,16885200000.0,18229100000.0
EBIT,12799900000.0,14851600000.0,15885100000.0,17224400000.0
Net Interest Income,-5996200000.0,-7111900000.0,-8923700000.0,-11289700000.0
Interest Expense,5996200000.0,7404000000.0,9099500000.0,11331500000.0
Interest Income,617200000.0,436900000.0,330500000.0,105000000.0
Normalized Income,5057465871.51109,6452911550.0,6245971398.255129,5114685350.0
Net Income From Continuing And Discontinued Operation,4456000000.0,5061600000.0,4486600000.0,3675500000.0
Total Expenses,141610100000.0,146736400000.0,159912200000.0,159083200000.0
Rent Expense Supplemental,10700000.0,18900000.0,32200000.0,30100000.0
Diluted Average Shares,296008321.0,296008321.0,296008321.0,296029321.0
Basic Average Shares,296008321.0,296008321.0,296008321.0,296008321.0
Diluted EPS,15.05,17.1,15.16,12.42
Basic EPS,15.05,17.1,15.16,12.42
Diluted NI Availto Com Stockholders,4456000000.0,5061600000.0,4486600000.0,3675500000.0
Net Income Common Stockholders,4456000000.0,5061600000.0,4486600000.0,3675500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4456000000.0,5061600000.0,4486600000.0,3675500000.0
Minority Interests,-615500000.0,-455100000.0,-89600000.0,-385100000.0
Net Income Including Noncontrolling Interests,5071500000.0,5516700000.0,4576200000.0,4060600000.0
Net Income Continuous Operations,5071500000.0,5516700000.0,4576200000.0,4060600000.0
Tax Provision,1732200000.0,1930900000.0,2209400000.0,1832300000.0
Pretax Income,6803700000.0,7447600000.0,6785600000.0,5892900000.0
Other Non Operating Income Expenses,319100000.0,9600000.0,15500000.0,55300000.0
Special Income Charges,-806900000.0,-1890700000.0,-2611900000.0,-2100300000.0
Other Special Charges,-500000.0,200000.0,206500000.0,11400000.0
Write Off,806900000.0,1890500000.0,2405400000.0,2088900000.0
Impairment Of Capital Assets,,0.0,206500000.0,
Net Non Operating Interest Income Expense,-5996200000.0,-7111900000.0,-8923700000.0,-11289700000.0
Total Other Finance Cost,54600000.0,144800000.0,154700000.0,63200000.0
Interest Expense Non Operating,5996200000.0,7404000000.0,9099500000.0,11331500000.0
Interest Income Non Operating,617200000.0,436900000.0,330500000.0,105000000.0
Operating Income,13310400000.0,16453600000.0,18342600000.0,19407600000.0
Operating Expense,-281900000.0,-1601300000.0,-1003900000.0,75700000.0
Other Operating Expenses,2644200000.0,1392300000.0,1978900000.0,468700000.0
Depreciation And Amortization In Income Statement,1015300000.0,1013200000.0,1000100000.0,1004700000.0
Depreciation Income Statement,1015300000.0,1013200000.0,1000100000.0,1004700000.0
Research And Development,40600000.0,16400000.0,11700000.0,33200000.0
Selling General And Administration,342600000.0,321400000.0,312300000.0,414000000.0
Selling And Marketing Expense,5000000.0,3000000.0,2500000.0,4000000.0
General And Administrative Expense,337600000.0,318400000.0,309800000.0,410000000.0
Rent And Landing Fees,10700000.0,18900000.0,32200000.0,30100000.0
Gross Profit,13028500000.0,14852300000.0,17338700000.0,19483300000.0
Cost Of Revenue,141892000000.0,148337700000.0,160916100000.0,159007500000.0
Total Revenue,154920500000.0,163190000000.0,178254800000.0,178490800000.0
Operating Revenue,154920500000.0,163190000000.0,178254800000.0,178490800000.0
