,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,59391857.357176,10073253.312909,-6441879.903302,12707417.104809
Tax Rate For Calcs,0.23833,0.265505,0.257366,0.215526
Normalized EBITDA,7658600000.0,5923690000.0,4997590000.0,4550180000.0
Total Unusual Items,249200000.0,37940000.0,-25030000.0,58960000.0
Total Unusual Items Excluding Goodwill,249200000.0,37940000.0,-25030000.0,58960000.0
Net Income From Continuing Operation Net Minority Interest,4139900000.0,3333550000.0,2843090000.0,2724170000.0
Reconciled Depreciation,1873400000.0,1145650000.0,994500000.0,1045210000.0
Reconciled Cost Of Revenue,17141000000.0,12899220000.0,9919400000.0,9846220000.0
EBITDA,7907800000.0,5961630000.0,4972560000.0,4609140000.0
EBIT,6034400000.0,4815980000.0,3978060000.0,3563930000.0
Net Interest Income,-235300000.0,144180000.0,130580000.0,7470000.0
Interest Expense,235300000.0,50530000.0,31740000.0,58600000.0
Interest Income,142090000.0,200620000.0,166400000.0,70720000.0
Normalized Income,3950091857.357176,3305683253.312909,2861678120.096698,2677917417.104809
Net Income From Continuing And Discontinued Operation,4139900000.0,3333550000.0,2843090000.0,2724170000.0
Total Expenses,41365200000.0,28620030000.0,22309750000.0,22703490000.0
Rent Expense Supplemental,166500000.0,105380000.0,103720000.0,86020000.0
Diluted Average Shares,190391112.0,190271889.0,189676826.0,189430368.0
Basic Average Shares,189888066.0,189724609.0,189450426.0,189246630.0
Diluted EPS,21.74,17.52,14.99,14.38
Basic EPS,21.8,17.57,15.01,14.39
Diluted NI Availto Com Stockholders,4139900000.0,3333550000.0,2843090000.0,2724170000.0
Net Income Common Stockholders,4139900000.0,3333550000.0,2843090000.0,2724170000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4139900000.0,3333550000.0,2843090000.0,2724170000.0
Minority Interests,-277100000.0,-166650000.0,-87580000.0,-25670000.0
Net Income Including Noncontrolling Interests,4417000000.0,3500200000.0,2930670000.0,2749840000.0
Net Income Continuous Operations,4417000000.0,3500200000.0,2930670000.0,2749840000.0
Tax Provision,1382100000.0,1265250000.0,1015650000.0,755490000.0
Pretax Income,5799100000.0,4765450000.0,3946320000.0,3505330000.0
Other Non Operating Income Expenses,767200000.0,56060000.0,27340000.0,38890000.0
Special Income Charges,249200000.0,32630000.0,220860000.0,60870000.0
Other Special Charges,30940000.0,30670000.0,-168160000.0,-43130000.0
Write Off,-169980000.0,-63300000.0,-52700000.0,-17740000.0
Net Non Operating Interest Income Expense,-235300000.0,144180000.0,130580000.0,7470000.0
Total Other Finance Cost,4500000.0,5910000.0,4080000.0,4650000.0
Interest Expense Non Operating,235300000.0,50530000.0,31740000.0,58600000.0
Interest Income Non Operating,142090000.0,200620000.0,166400000.0,70720000.0
Operating Income,4645200000.0,4276110000.0,3731570000.0,2990120000.0
Operating Expense,24224200000.0,15720810000.0,12390350000.0,12857270000.0
Other Operating Expenses,15960200000.0,8557680000.0,6804350000.0,7260640000.0
Depreciation And Amortization In Income Statement,1873400000.0,1145650000.0,994500000.0,1045210000.0
Amortization,273490000.0,88510000.0,21220000.0,21320000.0
Depreciation Income Statement,1873400000.0,1057140000.0,973280000.0,1023890000.0
Selling General And Administration,3334120000.0,2050670000.0,1272460000.0,1292760000.0
Selling And Marketing Expense,2311280000.0,1468390000.0,979650000.0,979110000.0
General And Administrative Expense,1022840000.0,582280000.0,292810000.0,313650000.0
Rent And Landing Fees,166500000.0,105380000.0,103720000.0,86020000.0
Gross Profit,28869400000.0,19996920000.0,16121920000.0,15847390000.0
Cost Of Revenue,17141000000.0,12899220000.0,9919400000.0,9846220000.0
Total Revenue,46010400000.0,32896140000.0,26041320000.0,25693610000.0
Operating Revenue,46010400000.0,32896140000.0,26041320000.0,25693610000.0
