,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-128299395.482024,28180339.18218,308292401.872524,198563805.899301
Tax Rate For Calcs,0.262532,0.263368,0.254998,0.235237
Normalized EBITDA,67401700000.0,50753200000.0,50663500000.0,44338500000.0
Total Unusual Items,-488700000.0,241700000.0,1209000000.0,844100000.0
Total Unusual Items Excluding Goodwill,-488700000.0,107000000.0,1209000000.0,844100000.0
Net Income From Continuing Operation Net Minority Interest,41064500000.0,30305700000.0,31392900000.0,27101200000.0
Reconciled Depreciation,8580200000.0,8163600000.0,7912700000.0,7819400000.0
Reconciled Cost Of Revenue,211565000000.0,183775400000.0,121567400000.0,114438800000.0
EBITDA,66913000000.0,50994900000.0,51872500000.0,45182600000.0
EBIT,58332800000.0,42831300000.0,43959800000.0,37363200000.0
Net Interest Income,-1444500000.0,-26900000.0,-243100000.0,-422400000.0
Interest Expense,1444500000.0,954100000.0,916300000.0,1023300000.0
Interest Income,1208000000.0,927200000.0,673200000.0,657100000.0
Normalized Income,41424900604.517975,30361580339.18218,30492192401.872524,26455663805.8993
Net Income From Continuing And Discontinued Operation,41064500000.0,30305700000.0,31392900000.0,27051700000.0
Total Expenses,289660100000.0,249519500000.0,174357000000.0,166704000000.0
Rent Expense Supplemental,,,1317200000.0,425900000.0
Diluted Average Shares,958934041.0,959101018.0,959197790.0,959197790.0
Basic Average Shares,958868120.0,959077302.0,959197790.0,959197790.0
Diluted EPS,42.82,31.59,32.73,28.2
Basic EPS,42.83,31.59,32.73,28.2
Diluted NI Availto Com Stockholders,41064500000.0,30305700000.0,31392900000.0,27051700000.0
Net Income Common Stockholders,41064500000.0,30305700000.0,31392900000.0,27051700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,41064500000.0,30305700000.0,31392900000.0,27051700000.0
Minority Interests,-888800000.0,-542400000.0,-674600000.0,-690200000.0
Net Income Including Noncontrolling Interests,41953300000.0,30848100000.0,32067500000.0,27741900000.0
Net Income Discontinuous Operations,,,0.0,-49500000.0
Net Income Continuous Operations,41953300000.0,30848100000.0,32067500000.0,27791400000.0
Tax Provision,14935000000.0,11029100000.0,10976000000.0,8548500000.0
Pretax Income,56888300000.0,41877200000.0,43043500000.0,36339900000.0
Other Non Operating Income Expenses,3864800000.0,1056000000.0,942300000.0,1228100000.0
Special Income Charges,-488700000.0,-661900000.0,272900000.0,83200000.0
Other Special Charges,488700000.0,505700000.0,-307100000.0,-146000000.0
Write Off,34400000.0,21500000.0,34200000.0,62800000.0
Net Non Operating Interest Income Expense,-1444500000.0,-26900000.0,-243100000.0,-422400000.0
Total Other Finance Cost,,,,56200000.0
Interest Expense Non Operating,1444500000.0,954100000.0,916300000.0,1023300000.0
Interest Income Non Operating,1208000000.0,927200000.0,673200000.0,657100000.0
Operating Income,54018200000.0,39894000000.0,40673000000.0,33923700000.0
Operating Expense,78095100000.0,65744100000.0,52789600000.0,52265200000.0
Other Operating Expenses,50441800000.0,31434100000.0,22000400000.0,21650900000.0
Depreciation And Amortization In Income Statement,8580200000.0,8163600000.0,7912700000.0,7805000000.0
Amortization,290900000.0,288300000.0,316600000.0,351600000.0
Depreciation Income Statement,8580200000.0,7875300000.0,7596100000.0,7453400000.0
Selling General And Administration,11883100000.0,9799600000.0,8176600000.0,10135200000.0
Selling And Marketing Expense,11529300000.0,9433600000.0,7849600000.0,9175400000.0
General And Administrative Expense,353800000.0,366000000.0,327000000.0,959800000.0
Rent And Landing Fees,,,1317200000.0,425900000.0
Gross Profit,132113300000.0,105638100000.0,93462600000.0,86188900000.0
Cost Of Revenue,211565000000.0,183775400000.0,121567400000.0,114438800000.0
Total Revenue,343678300000.0,289413500000.0,215030000000.0,200627700000.0
Operating Revenue,343678300000.0,289413500000.0,215030000000.0,200627700000.0
