,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,770801832.50439,1070161914.831711,2119456771.732436
Tax Rate For Calcs,0.275317,0.238402,0.237255,0.206388
Normalized EBITDA,46658900000.0,34774100000.0,41597900000.0,44765500000.0
Total Unusual Items,3010400000.0,3233200000.0,4510600000.0,10269300000.0
Total Unusual Items Excluding Goodwill,3010400000.0,3233200000.0,4510600000.0,10269300000.0
Net Income From Continuing Operation Net Minority Interest,28099600000.0,23168800000.0,29177500000.0,36381100000.0
Reconciled Depreciation,6973900000.0,6895200000.0,7151200000.0,8457600000.0
Reconciled Cost Of Revenue,239440300000.0,210039500000.0,218357700000.0,199280700000.0
EBITDA,46658900000.0,38007300000.0,46108500000.0,55034800000.0
EBIT,39685000000.0,31112100000.0,38957300000.0,46577200000.0
Net Interest Income,-1048800000.0,1359500000.0,540100000.0,2311300000.0
Interest Expense,1048800000.0,531000000.0,464100000.0,466400000.0
Interest Income,2608100000.0,1890500000.0,1004200000.0,2777700000.0
Normalized Income,28099600000.0,20706401832.50439,25737061914.83171,28231256771.732437
Net Income From Continuing And Discontinued Operation,28099600000.0,23168800000.0,29177500000.0,36381100000.0
Total Expenses,307620000000.0,261995600000.0,270625300000.0,255668200000.0
Rent Expense Supplemental,418300000.0,382200000.0,353700000.0,250200000.0
Diluted Average Shares,200014165.0,199858611.0,199786164.0,199731793.0
Basic Average Shares,199825061.0,199796939.0,199755785.0,199731793.0
Diluted EPS,140.49,115.93,146.04,182.15
Basic EPS,140.62,115.96,146.07,182.15
Diluted NI Availto Com Stockholders,28099600000.0,23168800000.0,29177500000.0,36381100000.0
Net Income Common Stockholders,28099600000.0,23168800000.0,29177500000.0,36381100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,28099600000.0,23168800000.0,29177500000.0,36381100000.0
Minority Interests,100600000.0,-121700000.0,-183000000.0,-213000000.0
Net Income Including Noncontrolling Interests,27999000000.0,23290500000.0,29360500000.0,36594100000.0
Net Income Continuous Operations,27999000000.0,23290500000.0,29360500000.0,36594100000.0
Tax Provision,10637200000.0,7290600000.0,9132700000.0,9516700000.0
Pretax Income,38636200000.0,30581100000.0,38493200000.0,46110800000.0
Other Non Operating Income Expenses,5690100000.0,5550100000.0,5579000000.0,
Special Income Charges,7300000.0,-96100000.0,-37800000.0,6690800000.0
Other Special Charges,-7300000.0,96100000.0,37800000.0,-6690800000.0
Net Non Operating Interest Income Expense,-1048800000.0,1359500000.0,540100000.0,2311300000.0
Interest Expense Non Operating,1048800000.0,531000000.0,464100000.0,466400000.0
Interest Income Non Operating,2608100000.0,1890500000.0,1004200000.0,2777700000.0
Operating Income,33963800000.0,27780800000.0,33890600000.0,32457600000.0
Operating Expense,68179700000.0,51956100000.0,52267600000.0,56387500000.0
Other Operating Expenses,38705300000.0,12696400000.0,13945600000.0,15734500000.0
Depreciation And Amortization In Income Statement,6973900000.0,6895200000.0,7151200000.0,8457600000.0
Amortization,,514300000.0,501300000.0,1348400000.0
Depreciation Income Statement,6973900000.0,6380900000.0,6649900000.0,7109200000.0
Selling General And Administration,19418500000.0,17760900000.0,16382900000.0,17465900000.0
Selling And Marketing Expense,18620100000.0,16987400000.0,15666000000.0,16907400000.0
General And Administrative Expense,798400000.0,773500000.0,716900000.0,558500000.0
Rent And Landing Fees,418300000.0,382200000.0,353700000.0,250200000.0
Gross Profit,102143500000.0,79736900000.0,86158200000.0,88845100000.0
Cost Of Revenue,239440300000.0,210039500000.0,218357700000.0,199280700000.0
Total Revenue,341583800000.0,289776400000.0,304515900000.0,288125800000.0
Operating Revenue,341583800000.0,289776400000.0,304515900000.0,288125800000.0
