,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-7717554.418134,2880000.0,-29845917.976236,-229740000.0
Tax Rate For Calcs,0.11283,0.4,0.103488,0.3
Normalized EBITDA,4049500000.0,5707800000.0,6801500000.0,6325600000.0
Total Unusual Items,-68400000.0,7200000.0,-288400000.0,-765800000.0
Total Unusual Items Excluding Goodwill,-68400000.0,7200000.0,-288400000.0,-765800000.0
Net Income From Continuing Operation Net Minority Interest,-1032300000.0,917700000.0,1712300000.0,16500000.0
Reconciled Depreciation,3900600000.0,3096500000.0,2925200000.0,2505600000.0
Reconciled Cost Of Revenue,44644600000.0,35955600000.0,31103600000.0,34251500000.0
EBITDA,3981100000.0,5715000000.0,6513100000.0,5559800000.0
EBIT,80500000.0,2618500000.0,3587900000.0,3054200000.0
Net Interest Income,-1858400000.0,-1725900000.0,-1979400000.0,-2416900000.0
Interest Expense,1858400000.0,1779200000.0,2022500000.0,2433100000.0
Interest Income,207100000.0,202000000.0,186900000.0,163000000.0
Normalized Income,-971617554.418134,913380000.0,1970854082.023764,552560000.0
Net Income From Continuing And Discontinued Operation,-1032300000.0,917700000.0,1712300000.0,16500000.0
Total Expenses,72387700000.0,59416300000.0,51684000000.0,55498100000.0
Rent Expense Supplemental,464300000.0,511400000.0,402800000.0,633600000.0
Diluted Average Shares,503356580.0,503356580.0,503356580.0,503356580.0
Basic Average Shares,503356580.0,503356580.0,503356580.0,503356580.0
Diluted EPS,-2.05,1.82,3.4,0.2
Basic EPS,-2.05,1.82,3.4,0.2
Diluted NI Availto Com Stockholders,-1032300000.0,917700000.0,1712300000.0,16500000.0
Net Income Common Stockholders,-1032300000.0,917700000.0,1712300000.0,16500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1032300000.0,917700000.0,1712300000.0,16500000.0
Minority Interests,545000000.0,478200000.0,308900000.0,223000000.0
Net Income Including Noncontrolling Interests,-1577300000.0,439500000.0,1403400000.0,-206500000.0
Net Income Continuous Operations,-1577300000.0,439500000.0,1403400000.0,-206500000.0
Tax Provision,-200600000.0,399800000.0,162000000.0,827600000.0
Pretax Income,-1777900000.0,839300000.0,1565400000.0,621100000.0
Other Non Operating Income Expenses,344700000.0,98400000.0,96700000.0,35400000.0
Special Income Charges,-68400000.0,3500000.0,-317200000.0,-771700000.0
Other Special Charges,68400000.0,-148700000.0,55100000.0,114800000.0
Write Off,68900000.0,145200000.0,262100000.0,592200000.0
Impairment Of Capital Assets,,,,64700000.0
Restructuring And Mergern Acquisition,0.0,18800000.0,240700000.0,
Net Non Operating Interest Income Expense,-1858400000.0,-1725900000.0,-1979400000.0,-2416900000.0
Total Other Finance Cost,145500000.0,148700000.0,143800000.0,146800000.0
Interest Expense Non Operating,1858400000.0,1779200000.0,2022500000.0,2433100000.0
Interest Income Non Operating,207100000.0,202000000.0,186900000.0,163000000.0
Operating Income,-292300000.0,2349400000.0,3641200000.0,3702900000.0
Operating Expense,27743100000.0,23460700000.0,20580400000.0,21246600000.0
Other Operating Expenses,10521200000.0,2379100000.0,1804800000.0,1973100000.0
Depreciation And Amortization In Income Statement,3900600000.0,3096500000.0,2925200000.0,2440900000.0
Amortization,83000000.0,59400000.0,58200000.0,44900000.0
Depreciation Income Statement,3900600000.0,3037100000.0,2867000000.0,2396000000.0
Research And Development,49700000.0,52800000.0,41200000.0,46600000.0
Selling General And Administration,8173000000.0,12879300000.0,10668300000.0,10989500000.0
Selling And Marketing Expense,8173000000.0,8172700000.0,7890000000.0,9185200000.0
General And Administrative Expense,5747900000.0,4706600000.0,2778300000.0,1804300000.0
Rent And Landing Fees,232400000.0,209300000.0,200000000.0,266500000.0
Gross Profit,27450800000.0,25810100000.0,24221600000.0,24949500000.0
Cost Of Revenue,44644600000.0,35955600000.0,31103600000.0,34251500000.0
Total Revenue,72095400000.0,61765700000.0,55325200000.0,59201000000.0
Operating Revenue,72095400000.0,61765700000.0,55325200000.0,59201000000.0
