,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-59160000.0,998497229.169434,302312505.43208,-192043848.0
Tax Rate For Calcs,0.4,0.220493,0.384778,0.2946
Normalized EBITDA,6305400000.0,8295770000.0,3734250000.0,284940000.0
Total Unusual Items,-147900000.0,4528480000.0,785680000.0,-651880000.0
Total Unusual Items Excluding Goodwill,-147900000.0,4528480000.0,785680000.0,-651880000.0
Net Income From Continuing Operation Net Minority Interest,-1250300000.0,3248790000.0,-3615930000.0,-7151380000.0
Reconciled Depreciation,2358500000.0,3371230000.0,3509270000.0,3655200000.0
Reconciled Cost Of Revenue,34205700000.0,40455790000.0,32981040000.0,36549910000.0
EBITDA,6157500000.0,12824250000.0,4519930000.0,-366940000.0
EBIT,3799000000.0,9452750000.0,1009020000.0,-4022140000.0
Net Interest Income,-4691800000.0,-5411490000.0,-7213070000.0,-6814810000.0
Interest Expense,4691800000.0,5236830000.0,7001200000.0,6177450000.0
Interest Income,132630000.0,168810000.0,241210000.0,66630000.0
Normalized Income,-1161560000.0,-281192770.830566,-4099297494.56792,-6691543848.0
Net Income From Continuing And Discontinued Operation,8277000000.0,3248790000.0,-3956550000.0,-7151380000.0
Total Expenses,53922500000.0,64780060000.0,55433540000.0,64463410000.0
Rent Expense Supplemental,393570000.0,710060000.0,684010000.0,807340000.0
Diluted Average Shares,633042900.0,540793519.0,515660357.0,515660357.0
Basic Average Shares,621167995.0,527891223.0,515660357.0,515660357.0
Diluted EPS,13.08,6.01,-7.67,-13.87
Basic EPS,13.33,6.15,-7.67,-13.87
Diluted NI Availto Com Stockholders,8277000000.0,3248790000.0,-3956550000.0,-7151380000.0
Net Income Common Stockholders,8277000000.0,3248790000.0,-3956550000.0,-7151380000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,8277000000.0,3248790000.0,-3956550000.0,-7151380000.0
Minority Interests,-42400000.0,-37550000.0,70590000.0,43100000.0
Net Income Including Noncontrolling Interests,8319400000.0,3286340000.0,-4027140000.0,-7194480000.0
Net Income Discontinuous Operations,9527300000.0,0.0,-340620000.0,
Net Income Continuous Operations,-1207900000.0,3286340000.0,-3686520000.0,-7194480000.0
Tax Provision,315100000.0,929580000.0,-2305660000.0,-3005110000.0
Pretax Income,-892800000.0,4215920000.0,-5992180000.0,-10199590000.0
Other Non Operating Income Expenses,142200000.0,5890000.0,1463800000.0,
Special Income Charges,-147900000.0,4677980000.0,-320450000.0,-1014080000.0
Other Special Charges,217090000.0,-5512640000.0,241380000.0,845320000.0
Write Off,1324740000.0,834660000.0,79070000.0,168760000.0
Net Non Operating Interest Income Expense,-4691800000.0,-5411490000.0,-7213070000.0,-6814810000.0
Total Other Finance Cost,209350000.0,343470000.0,453080000.0,703990000.0
Interest Expense Non Operating,4691800000.0,5236830000.0,7001200000.0,6177450000.0
Interest Income Non Operating,132630000.0,168810000.0,241210000.0,66630000.0
Operating Income,3553300000.0,5573060000.0,574210000.0,-2680480000.0
Operating Expense,19716800000.0,24324270000.0,22452500000.0,27913500000.0
Other Operating Expenses,12053300000.0,8884930000.0,7611030000.0,10800650000.0
Depreciation And Amortization In Income Statement,2358500000.0,3371500000.0,3510910000.0,3655200000.0
Amortization,49360000.0,209110000.0,203530000.0,178880000.0
Depreciation Income Statement,2358500000.0,3162390000.0,3307380000.0,3476320000.0
Selling General And Administration,2580080000.0,3571030000.0,3130910000.0,3615290000.0
Selling And Marketing Expense,1784790000.0,2147420000.0,1403590000.0,2186650000.0
General And Administrative Expense,795290000.0,1423610000.0,1727320000.0,1428640000.0
Rent And Landing Fees,393570000.0,710060000.0,684010000.0,807340000.0
Gross Profit,23270100000.0,29897330000.0,23026710000.0,25233020000.0
Cost Of Revenue,34205700000.0,40455790000.0,32981040000.0,36549910000.0
Total Revenue,57475800000.0,70353120000.0,56007750000.0,61782930000.0
Operating Revenue,57475800000.0,70353120000.0,56007750000.0,61782930000.0
