,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,31911585.430045,1084661067.193676,-187710000.0
Tax Rate For Calcs,0.258576,0.217233,0.3421,0.3
Normalized EBITDA,7393900000.0,9352200000.0,7305500000.0,3431600000.0
Total Unusual Items,0.0,146900000.0,3170600000.0,-625700000.0
Total Unusual Items Excluding Goodwill,0.0,146900000.0,3170600000.0,-625700000.0
Net Income From Continuing Operation Net Minority Interest,4028900000.0,5948400000.0,5526100000.0,185100000.0
Reconciled Depreciation,1820800000.0,1705700000.0,1739200000.0,1800600000.0
Reconciled Cost Of Revenue,114768400000.0,109311900000.0,78448700000.0,61993100000.0
EBITDA,7393900000.0,9499100000.0,10476100000.0,2805900000.0
EBIT,5573100000.0,7793400000.0,8736900000.0,1005300000.0
Net Interest Income,-139100000.0,-122000000.0,-240500000.0,-893400000.0
Interest Expense,139100000.0,194200000.0,337300000.0,958800000.0
Interest Income,151200000.0,72200000.0,96800000.0,65400000.0
Normalized Income,4028900000.0,5833411585.430045,3440161067.193676,623090000.0
Net Income From Continuing And Discontinued Operation,4028900000.0,5948400000.0,5526100000.0,185100000.0
Total Expenses,131238600000.0,122900200000.0,90111100000.0,73847300000.0
Rent Expense Supplemental,83000000.0,47600000.0,99800000.0,95100000.0
Diluted Average Shares,43284958.0,43284958.0,43284958.0,43284958.0
Basic Average Shares,43284958.0,43284958.0,43284958.0,43284958.0
Diluted EPS,93.1,137.4,127.7,5.3
Basic EPS,93.1,137.4,127.7,5.3
Diluted NI Availto Com Stockholders,4028900000.0,5948400000.0,5526100000.0,185100000.0
Net Income Common Stockholders,4028900000.0,5948400000.0,5526100000.0,185100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4028900000.0,5948400000.0,5526100000.0,185100000.0
Net Income Including Noncontrolling Interests,4028900000.0,5948400000.0,5526100000.0,185100000.0
Net Income Continuous Operations,4028900000.0,5948400000.0,5526100000.0,185100000.0
Tax Provision,1405100000.0,1650800000.0,2873500000.0,-138600000.0
Pretax Income,5434000000.0,7599200000.0,8399600000.0,46500000.0
Other Non Operating Income Expenses,374400000.0,109900000.0,68300000.0,118600000.0
Special Income Charges,0.0,178900000.0,4007500000.0,-209400000.0
Other Special Charges,-276200000.0,-57900000.0,-4513500000.0,213200000.0
Write Off,9300000.0,4600000.0,290800000.0,-3800000.0
Restructuring And Mergern Acquisition,0.0,-125600000.0,215200000.0,
Net Non Operating Interest Income Expense,-139100000.0,-122000000.0,-240500000.0,-893400000.0
Interest Expense Non Operating,139100000.0,194200000.0,337300000.0,958800000.0
Interest Income Non Operating,151200000.0,72200000.0,96800000.0,65400000.0
Operating Income,5045600000.0,7922100000.0,5320700000.0,1447000000.0
Operating Expense,16470200000.0,13588300000.0,11662400000.0,11854200000.0
Other Operating Expenses,10891800000.0,2461200000.0,2064400000.0,2287200000.0
Depreciation And Amortization In Income Statement,1820800000.0,1705700000.0,1739200000.0,1800600000.0
Amortization,27000000.0,27300000.0,17100000.0,1300000.0
Depreciation Income Statement,1820800000.0,1678400000.0,1722100000.0,1799300000.0
Selling General And Administration,3895300000.0,5742300000.0,4461000000.0,4216100000.0
Selling And Marketing Expense,935700000.0,2917900000.0,2168600000.0,2385000000.0
General And Administrative Expense,2959600000.0,2824400000.0,2292400000.0,1831100000.0
Rent And Landing Fees,83000000.0,47600000.0,99800000.0,95100000.0
Gross Profit,21515800000.0,21510400000.0,16983100000.0,13301200000.0
Cost Of Revenue,114768400000.0,109311900000.0,78448700000.0,61993100000.0
Total Revenue,136284200000.0,130822300000.0,95431800000.0,75294300000.0
Operating Revenue,136284200000.0,130822300000.0,95431800000.0,75294300000.0
