,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,38630056.503596,24832693.735461,-18468084.575563
Tax Rate For Calcs,0.221328,0.21378,0.1931,0.271191
Normalized EBITDA,13827000000.0,14473800000.0,14332800000.0,8822800000.0
Total Unusual Items,267900000.0,180700000.0,128600000.0,-68100000.0
Total Unusual Items Excluding Goodwill,267900000.0,180700000.0,128600000.0,-68100000.0
Net Income From Continuing Operation Net Minority Interest,8653300000.0,9684500000.0,9781400000.0,4674000000.0
Reconciled Depreciation,2633900000.0,2295200000.0,2130200000.0,2059100000.0
Reconciled Cost Of Revenue,68658400000.0,53990400000.0,40806900000.0,36158800000.0
EBITDA,13827000000.0,14654500000.0,14461400000.0,8754700000.0
EBIT,11193100000.0,12359300000.0,12331200000.0,6695600000.0
Net Interest Income,-80200000.0,-32900000.0,-188800000.0,-222000000.0
Interest Expense,80200000.0,41500000.0,209000000.0,282400000.0
Interest Income,24300000.0,18600000.0,32500000.0,74700000.0
Normalized Income,8653300000.0,9542430056.503595,9677632693.73546,4723631915.424437
Net Income From Continuing And Discontinued Operation,8653300000.0,9684500000.0,9781400000.0,4674000000.0
Total Expenses,82653000000.0,67048500000.0,52254900000.0,48039700000.0
Rent Expense Supplemental,42400000.0,50200000.0,48800000.0,153400000.0
Diluted Average Shares,,127026870.0,127026870.0,127026870.0
Basic Average Shares,,127026870.0,127026870.0,127026870.0
Diluted EPS,,76.24,77.0,36.8
Basic EPS,,76.24,77.0,36.8
Diluted NI Availto Com Stockholders,8653300000.0,9684500000.0,9781400000.0,4674000000.0
Net Income Common Stockholders,8653300000.0,9684500000.0,9781400000.0,4674000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,8653300000.0,9684500000.0,9781400000.0,4674000000.0
Net Income Including Noncontrolling Interests,8653300000.0,9684500000.0,9781400000.0,4674000000.0
Net Income Continuous Operations,8653300000.0,9684500000.0,9781400000.0,4674000000.0
Tax Provision,2459600000.0,2633300000.0,2340800000.0,1739200000.0
Pretax Income,11112900000.0,12317800000.0,12122200000.0,6413200000.0
Other Non Operating Income Expenses,297700000.0,500000.0,3100000.0,8700000.0
Special Income Charges,33900000.0,86900000.0,34700000.0,-88000000.0
Other Special Charges,-34400000.0,-87300000.0,-40700000.0,-3700000.0
Write Off,500000.0,400000.0,6000000.0,91700000.0
Net Non Operating Interest Income Expense,-80200000.0,-32900000.0,-188800000.0,-222000000.0
Total Other Finance Cost,14800000.0,10000000.0,12300000.0,14300000.0
Interest Expense Non Operating,80200000.0,41500000.0,209000000.0,282400000.0
Interest Income Non Operating,24300000.0,18600000.0,32500000.0,74700000.0
Operating Income,9362900000.0,10262900000.0,10736100000.0,6620700000.0
Operating Expense,13994600000.0,13058100000.0,11448000000.0,11880900000.0
Other Operating Expenses,7612800000.0,3324900000.0,2919500000.0,3365400000.0
Depreciation And Amortization In Income Statement,2633900000.0,2295200000.0,2127900000.0,2056800000.0
Depreciation Income Statement,2633900000.0,2295200000.0,2127900000.0,2056800000.0
Selling General And Administration,2929400000.0,2392000000.0,2115100000.0,2231900000.0
Selling And Marketing Expense,2703300000.0,2114600000.0,1889900000.0,2007200000.0
General And Administrative Expense,226100000.0,277400000.0,225200000.0,224700000.0
Rent And Landing Fees,42400000.0,50200000.0,48800000.0,153400000.0
Gross Profit,23357500000.0,23321000000.0,22184100000.0,18501600000.0
Cost Of Revenue,68658400000.0,53990400000.0,40806900000.0,36158800000.0
Total Revenue,92015900000.0,77311400000.0,62991000000.0,54660400000.0
Operating Revenue,92015900000.0,77311400000.0,62991000000.0,54660400000.0
