,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-94352915.715747,-62900400.0,-62443380.0,-68877360.0
Tax Rate For Calcs,0.282325,0.2967,0.0986,0.2439
Normalized EBITDA,9989700000.0,7504000000.0,10540700000.0,7554200000.0
Total Unusual Items,-334200000.0,-212000000.0,-633300000.0,-282400000.0
Total Unusual Items Excluding Goodwill,-334200000.0,-212000000.0,-633300000.0,-282400000.0
Net Income From Continuing Operation Net Minority Interest,1861700000.0,712000000.0,4320400000.0,2312500000.0
Reconciled Depreciation,4693100000.0,4352000000.0,3396300000.0,2765100000.0
Reconciled Cost Of Revenue,73853900000.0,61227000000.0,43439700000.0,39767500000.0
EBITDA,9655500000.0,7292000000.0,9907400000.0,7271800000.0
EBIT,4962400000.0,2940000000.0,6511100000.0,4506700000.0
Net Interest Income,-2421000000.0,-2071500000.0,-1738200000.0,-1474600000.0
Interest Expense,2421000000.0,1991200000.0,1672200000.0,1463800000.0
Interest Income,86100000.0,29800000.0,49400000.0,64600000.0
Normalized Income,2101547084.284253,861099600.0,4891256620.0,2526022640.0
Net Income From Continuing And Discontinued Operation,1861700000.0,712000000.0,4320400000.0,2312500000.0
Total Expenses,108103800000.0,88515100000.0,68586400000.0,62274300000.0
Diluted Average Shares,40450092.0,40450092.0,40450092.0,40450092.0
Basic Average Shares,40450092.0,40450092.0,40450092.0,40450092.0
Diluted EPS,46.03,17.6,106.81,57.17
Basic EPS,46.03,17.6,106.81,57.17
Diluted NI Availto Com Stockholders,1861700000.0,712000000.0,4320400000.0,2312500000.0
Net Income Common Stockholders,1861700000.0,712000000.0,4320400000.0,2312500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1861700000.0,712000000.0,4320400000.0,2312500000.0
Minority Interests,37800000.0,6200000.0,-2600000.0,11900000.0
Net Income Including Noncontrolling Interests,1823900000.0,705800000.0,4323000000.0,2300600000.0
Net Income Continuous Operations,1823900000.0,705800000.0,4323000000.0,2300600000.0
Tax Provision,717500000.0,243000000.0,515900000.0,742300000.0
Pretax Income,2541400000.0,948800000.0,4838900000.0,3042900000.0
Other Non Operating Income Expenses,169400000.0,75300000.0,88700000.0,97300000.0
Special Income Charges,-334200000.0,-212000000.0,-633300000.0,-282800000.0
Other Special Charges,334200000.0,177500000.0,390600000.0,255600000.0
Write Off,25800000.0,34500000.0,242700000.0,27200000.0
Restructuring And Mergern Acquisition,,,124500000.0,0.0
Net Non Operating Interest Income Expense,-2421000000.0,-2071500000.0,-1738200000.0,-1474600000.0
Total Other Finance Cost,74900000.0,110100000.0,115400000.0,75400000.0
Interest Expense Non Operating,2421000000.0,1991200000.0,1672200000.0,1463800000.0
Interest Income Non Operating,86100000.0,29800000.0,49400000.0,64600000.0
Operating Income,5045000000.0,2919400000.0,6772900000.0,4556000000.0
Operating Expense,34249900000.0,27288100000.0,25146700000.0,22506800000.0
Other Operating Expenses,22204800000.0,14391100000.0,12364000000.0,11913000000.0
Depreciation And Amortization In Income Statement,4693100000.0,4352000000.0,3396300000.0,2765100000.0
Amortization,385800000.0,337500000.0,308000000.0,248600000.0
Depreciation Income Statement,4693100000.0,4014500000.0,3088300000.0,2516500000.0
Selling General And Administration,4755200000.0,3793200000.0,3319300000.0,3354800000.0
Selling And Marketing Expense,3631800000.0,2773600000.0,2519200000.0,2470900000.0
General And Administrative Expense,1123400000.0,1019600000.0,800100000.0,883900000.0
Gross Profit,39294900000.0,30207500000.0,31919600000.0,27062800000.0
Cost Of Revenue,73853900000.0,61227000000.0,43439700000.0,39767500000.0
Total Revenue,113148800000.0,91434500000.0,75359300000.0,66830300000.0
Operating Revenue,113148800000.0,91434500000.0,75359300000.0,66830300000.0
