,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,215952000.0,76308170.840471,9638324.264522
Tax Rate For Calcs,0.062938,0.4,0.200753,0.190779
Normalized EBITDA,9241900000.0,9738678000.0,9111365000.0,7258600000.0
Total Unusual Items,0.0,539880000.0,380110000.0,50521000.0
Total Unusual Items Excluding Goodwill,0.0,539880000.0,380110000.0,50521000.0
Net Income From Continuing Operation Net Minority Interest,6395700000.0,8389850000.0,4546991000.0,3029142000.0
Reconciled Depreciation,2472500000.0,3347779000.0,3669548000.0,3363272000.0
Reconciled Cost Of Revenue,12013600000.0,10990767000.0,9460987000.0,8929631000.0
EBITDA,9241900000.0,10278558000.0,9491475000.0,7309121000.0
EBIT,6769400000.0,6930779000.0,5821927000.0,3945849000.0
Net Interest Income,-73900000.0,227070000.0,38096000.0,73108000.0
Interest Expense,73900000.0,50729000.0,132713000.0,210115000.0
Interest Income,101224000.0,277799000.0,170809000.0,283223000.0
Normalized Income,6395700000.0,8065922000.0,4243189170.840471,2988259324.264522
Net Income From Continuing And Discontinued Operation,6395700000.0,8389850000.0,4546991000.0,3029142000.0
Total Expenses,27902200000.0,25399326000.0,23569660000.0,22961276000.0
Rent Expense Supplemental,,68521000.0,46733000.0,72923000.0
Diluted Average Shares,441084138.0,444377648.0,444476149.0,453932000.0
Basic Average Shares,441084138.0,444377648.0,444476149.0,453932000.0
Diluted EPS,14.5,18.88,10.23,6.67
Basic EPS,14.5,18.88,10.23,6.67
Diluted NI Availto Com Stockholders,6395700000.0,8389850000.0,4546991000.0,3029142000.0
Net Income Common Stockholders,6395700000.0,8389850000.0,4546991000.0,3029142000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6395700000.0,8389850000.0,4546991000.0,3029142000.0
Minority Interests,121600000.0,23200000.0,-97000.0,6106000.0
Net Income Including Noncontrolling Interests,6274100000.0,8366650000.0,4547088000.0,3023036000.0
Net Income Continuous Operations,6274100000.0,8366650000.0,4547088000.0,3023036000.0
Tax Provision,421400000.0,-1486600000.0,1142126000.0,712698000.0
Pretax Income,6695500000.0,6880050000.0,5689214000.0,3735734000.0
Other Non Operating Income Expenses,689300000.0,82972000.0,81749000.0,75229000.0
Special Income Charges,0.0,-43687000.0,-12149000.0,-53570000.0
Other Special Charges,-47419000.0,43687000.0,13837000.0,47920000.0
Write Off,,0.0,-1688000.0,5650000.0
Net Non Operating Interest Income Expense,-73900000.0,227070000.0,38096000.0,73108000.0
Interest Expense Non Operating,73900000.0,50729000.0,132713000.0,210115000.0
Interest Income Non Operating,101224000.0,277799000.0,170809000.0,283223000.0
Operating Income,6155100000.0,6175970000.0,5235605000.0,3587541000.0
Operating Expense,15888600000.0,14408559000.0,14108673000.0,14031645000.0
Other Operating Expenses,4131500000.0,1726291000.0,1543501000.0,1817238000.0
Depreciation And Amortization In Income Statement,2472500000.0,3347779000.0,3669548000.0,3363272000.0
Amortization,1498900000.0,2405667000.0,2678545000.0,2588985000.0
Depreciation Income Statement,973600000.0,942112000.0,991003000.0,774287000.0
Selling General And Administration,5607000000.0,6373716000.0,5697203000.0,5723014000.0
Selling And Marketing Expense,5607000000.0,6040732000.0,5300357000.0,5314132000.0
General And Administrative Expense,,332984000.0,396846000.0,408882000.0
Rent And Landing Fees,,68521000.0,46733000.0,72923000.0
Gross Profit,22043700000.0,20584529000.0,19344278000.0,17619186000.0
Cost Of Revenue,12013600000.0,10990767000.0,9460987000.0,8929631000.0
Total Revenue,34057300000.0,31575296000.0,28805265000.0,26548817000.0
Operating Revenue,34057300000.0,31575296000.0,28805265000.0,26548817000.0
