,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,46569280.0,7086240.0,-60272840.0
Tax Rate For Calcs,0.21103,0.2164,0.2736,0.2956
Normalized EBITDA,8818900000.0,10234600000.0,10219500000.0,7919900000.0
Total Unusual Items,-93700000.0,215200000.0,25900000.0,-203900000.0
Total Unusual Items Excluding Goodwill,-93700000.0,215200000.0,25900000.0,-203900000.0
Net Income From Continuing Operation Net Minority Interest,5879800000.0,7126800000.0,6538700000.0,4677000000.0
Reconciled Depreciation,1308000000.0,1253000000.0,1160900000.0,957200000.0
Reconciled Cost Of Revenue,10504000000.0,8867200000.0,6823900000.0,6902300000.0
EBITDA,8818900000.0,10449800000.0,10245400000.0,7716000000.0
EBIT,7510900000.0,9196800000.0,9084500000.0,6758800000.0
Net Interest Income,-58400000.0,44500000.0,-47600000.0,-108500000.0
Interest Expense,58400000.0,102000000.0,82700000.0,119100000.0
Interest Income,84600000.0,146500000.0,35100000.0,10600000.0
Normalized Income,5879800000.0,6958169280.0,6519886240.0,4820627160.0
Net Income From Continuing And Discontinued Operation,5879800000.0,7126800000.0,6538700000.0,4677000000.0
Total Expenses,30901900000.0,24722500000.0,19547800000.0,19513300000.0
Rent Expense Supplemental,75900000.0,65400000.0,24300000.0,20200000.0
Diluted Average Shares,128122871.0,129662555.0,130623418.0,130897887.0
Basic Average Shares,128118877.0,129658060.0,130617427.0,130888155.0
Diluted EPS,45.89,54.96,50.06,35.733333
Basic EPS,45.89,54.97,50.06,35.733333
Diluted NI Availto Com Stockholders,5879800000.0,7126800000.0,6538700000.0,4677000000.0
Average Dilution Earnings,,,0.0,
Net Income Common Stockholders,5879800000.0,7126800000.0,6538700000.0,4677000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5879800000.0,7126800000.0,6538700000.0,4677000000.0
Net Income Including Noncontrolling Interests,5879800000.0,7126800000.0,6538700000.0,4677000000.0
Net Income Continuous Operations,5879800000.0,7126800000.0,6538700000.0,4677000000.0
Tax Provision,1572700000.0,1968000000.0,2463100000.0,1962700000.0
Pretax Income,7452500000.0,9094800000.0,9001800000.0,6639700000.0
Other Non Operating Income Expenses,986400000.0,152900000.0,56000000.0,68700000.0
Special Income Charges,-53700000.0,-78500000.0,-97700000.0,-122800000.0
Other Special Charges,61900000.0,38700000.0,22100000.0,40200000.0
Write Off,-8400000.0,,,
Impairment Of Capital Assets,200000.0,39800000.0,75600000.0,82600000.0
Net Non Operating Interest Income Expense,-58400000.0,44500000.0,-47600000.0,-108500000.0
Interest Expense Non Operating,58400000.0,102000000.0,82700000.0,119100000.0
Interest Income Non Operating,84600000.0,146500000.0,35100000.0,10600000.0
Operating Income,6524500000.0,8118800000.0,8922400000.0,6104700000.0
Operating Expense,20397900000.0,15855300000.0,12723900000.0,12611000000.0
Other Operating Expenses,11238500000.0,5017700000.0,3646200000.0,3668400000.0
Depreciation And Amortization In Income Statement,1308000000.0,1252900000.0,1160900000.0,957100000.0
Amortization,41000000.0,39400000.0,46900000.0,32400000.0
Depreciation Income Statement,1308000000.0,1213500000.0,1114000000.0,924700000.0
Selling General And Administration,2977800000.0,3521300000.0,2768100000.0,3327200000.0
Selling And Marketing Expense,2267100000.0,2975400000.0,2384100000.0,3044100000.0
General And Administrative Expense,710700000.0,545900000.0,384000000.0,283100000.0
Rent And Landing Fees,75900000.0,65400000.0,24300000.0,20200000.0
Gross Profit,26922400000.0,23974100000.0,21646300000.0,18715700000.0
Cost Of Revenue,10504000000.0,8867200000.0,6823900000.0,6902300000.0
Total Revenue,37426400000.0,32841300000.0,28470200000.0,25618000000.0
Operating Revenue,37426400000.0,32841300000.0,28470200000.0,25618000000.0
