,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-48879600.0,-25456000.0,58840800.0,112826100.0
Tax Rate For Calcs,0.4,0.4,0.3,0.3
Normalized EBITDA,2909398000.0,613278000.0,613690000.0,1344387000.0
Total Unusual Items,-122199000.0,-63640000.0,196136000.0,376087000.0
Total Unusual Items Excluding Goodwill,-122199000.0,-63640000.0,196136000.0,376087000.0
Net Income From Continuing Operation Net Minority Interest,2005450000.0,199937000.0,534191000.0,1375632000.0
Reconciled Depreciation,737008000.0,262146000.0,233653000.0,293861000.0
Reconciled Cost Of Revenue,2849712000.0,1211394000.0,506973000.0,869712000.0
EBITDA,2787199000.0,549638000.0,809826000.0,1720474000.0
EBIT,2050191000.0,287492000.0,576173000.0,1426613000.0
Net Interest Income,-378708000.0,6303000.0,-9130000.0,-14853000.0
Interest Expense,77173000.0,90645000.0,57928000.0,53550000.0
Interest Income,,101250000.0,53093000.0,49524000.0
Normalized Income,2078769400.0,238121000.0,396895800.0,1112371100.0
Net Income From Continuing And Discontinued Operation,2005450000.0,199937000.0,534191000.0,1375632000.0
Total Expenses,3204294000.0,1300121000.0,823003000.0,1067870000.0
Rent Expense Supplemental,,4083000.0,3416000.0,7355000.0
Diluted Average Shares,136704158.0,132408609.0,132259301.0,131530134.0
Basic Average Shares,136704158.0,132408609.0,132259301.0,131530134.0
Diluted EPS,14.67,1.51,4.04,10.46
Basic EPS,14.67,1.51,4.04,10.46
Diluted NI Availto Com Stockholders,2005450000.0,199937000.0,534191000.0,1375632000.0
Net Income Common Stockholders,2005450000.0,199937000.0,534191000.0,1375632000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2005450000.0,199937000.0,534191000.0,1375632000.0
Net Income Including Noncontrolling Interests,2005450000.0,199937000.0,534191000.0,1375632000.0
Net Income Continuous Operations,2005450000.0,199937000.0,534191000.0,1375632000.0
Tax Provision,-32432000.0,-3090000.0,-15946000.0,-2569000.0
Pretax Income,1973018000.0,196847000.0,518245000.0,1373063000.0
Other Non Operating Income Expenses,87955000.0,11412000.0,3882000.0,11544000.0
Special Income Charges,-122199000.0,-64735000.0,139888000.0,262149000.0
Other Special Charges,,64735000.0,-139888000.0,-262149000.0
Net Non Operating Interest Income Expense,-378708000.0,6303000.0,-9130000.0,-14853000.0
Total Other Finance Cost,301535000.0,4302000.0,4295000.0,10827000.0
Interest Expense Non Operating,77173000.0,90645000.0,57928000.0,53550000.0
Interest Income Non Operating,,101250000.0,53093000.0,49524000.0
Operating Income,2384859000.0,257131000.0,315644000.0,952676000.0
Operating Expense,354582000.0,88727000.0,316030000.0,198158000.0
Other Operating Expenses,345235000.0,33022000.0,42975000.0,93907000.0
Depreciation And Amortization In Income Statement,,,233653000.0,
Amortization,,,4482000.0,
Depreciation Income Statement,,,229171000.0,
Selling General And Administration,,38617000.0,25706000.0,37719000.0
General And Administrative Expense,,38617000.0,25706000.0,37719000.0
Rent And Landing Fees,,4083000.0,3416000.0,7355000.0
Gross Profit,2739441000.0,345858000.0,631674000.0,1150834000.0
Cost Of Revenue,2849712000.0,1211394000.0,506973000.0,869712000.0
Total Revenue,5589153000.0,1557252000.0,1138647000.0,2020546000.0
Operating Revenue,5589153000.0,1557252000.0,1138647000.0,2020546000.0
