,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,1506200000.0,4313300000.0,4398700000.0,3165300000.0
Total Unusual Items,-6820300000.0,-6828900000.0,-5003400000.0,-9058700000.0
Total Unusual Items Excluding Goodwill,-6820300000.0,-6828900000.0,-5003400000.0,-9058700000.0
Net Income From Continuing Operation Net Minority Interest,-18169100000.0,-14746700000.0,-12707700000.0,-18635400000.0
Reconciled Depreciation,5035700000.0,5031900000.0,5471800000.0,6344400000.0
Reconciled Cost Of Revenue,8177500000.0,8808100000.0,8710300000.0,8643600000.0
EBITDA,-5314100000.0,-2515600000.0,-604700000.0,-5893400000.0
EBIT,-10349800000.0,-7547500000.0,-6076500000.0,-12237800000.0
Net Interest Income,-7819300000.0,-7164800000.0,-6603800000.0,-6295700000.0
Interest Expense,7819300000.0,7199200000.0,6631200000.0,6397600000.0
Interest Income,102300000.0,34400000.0,27400000.0,101900000.0
Normalized Income,-11348800000.0,-7917800000.0,-7704300000.0,-9576700000.0
Net Income From Continuing And Discontinued Operation,-18169100000.0,-14746700000.0,-12707700000.0,-18635400000.0
Total Expenses,17987300000.0,15297100000.0,15452500000.0,16935400000.0
Rent Expense Supplemental,1037100000.0,1094000000.0,1108800000.0,1033500000.0
Diluted Average Shares,12917891485.0,12915492957.0,12807165165.0,12737019781.0
Basic Average Shares,12917891485.0,12915492957.0,12807165165.0,12737019781.0
Diluted EPS,-1.41,-1.14,-0.99,-1.46
Basic EPS,-1.41,-1.14,-0.99,-1.46
Diluted NI Availto Com Stockholders,-18169100000.0,-14746700000.0,-12707700000.0,-18635400000.0
Net Income Common Stockholders,-18169100000.0,-14746700000.0,-12707700000.0,-18635400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-18169100000.0,-14746700000.0,-12707700000.0,-18635400000.0
Net Income Including Noncontrolling Interests,-18169100000.0,-14746700000.0,-12707700000.0,-18635400000.0
Net Income Continuous Operations,-18169100000.0,-14746700000.0,-12707700000.0,-18635400000.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,-18169100000.0,-14746700000.0,-12707700000.0,-18635400000.0
Other Non Operating Income Expenses,274700000.0,80900000.0,99800000.0,40200000.0
Special Income Charges,-6820300000.0,-6851100000.0,-5033100000.0,-9119500000.0
Other Special Charges,5865400000.0,216500000.0,1344300000.0,4501300000.0
Write Off,954900000.0,116000000.0,43300000.0,523600000.0
Impairment Of Capital Assets,5865400000.0,6634600000.0,3688800000.0,4094600000.0
Net Non Operating Interest Income Expense,-7819300000.0,-7164800000.0,-6603800000.0,-6295700000.0
Interest Expense Non Operating,7819300000.0,7199200000.0,6631200000.0,6397600000.0
Interest Income Non Operating,102300000.0,34400000.0,27400000.0,101900000.0
Operating Income,-3408700000.0,-669800000.0,-1355700000.0,-2766000000.0
Operating Expense,9809800000.0,6489000000.0,6742200000.0,8291800000.0
Other Operating Expenses,4140100000.0,428300000.0,288400000.0,820100000.0
Depreciation And Amortization In Income Statement,5035700000.0,5031900000.0,5471800000.0,6344400000.0
Depreciation Income Statement,5035700000.0,5031900000.0,5471800000.0,6344400000.0
Selling General And Administration,321400000.0,331000000.0,292800000.0,445600000.0
Selling And Marketing Expense,1600000.0,1400000.0,300000.0,1200000.0
General And Administrative Expense,319800000.0,329600000.0,292500000.0,444400000.0
Rent And Landing Fees,69400000.0,66200000.0,62500000.0,57300000.0
Gross Profit,6401100000.0,5819200000.0,5386500000.0,5525800000.0
Cost Of Revenue,8177500000.0,8808100000.0,8710300000.0,8643600000.0
Total Revenue,14578600000.0,14627300000.0,14096800000.0,14169400000.0
Operating Revenue,14578600000.0,14627300000.0,14096800000.0,14169400000.0
