,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-32633284.944919,352818223.997084,4282960.0,9455258.165261
Tax Rate For Calcs,0.228205,0.226383,0.230267,0.148668
Normalized EBITDA,17638700000.0,11989100000.0,9670900000.0,8204600000.0
Total Unusual Items,-143000000.0,1558500000.0,18600000.0,63600000.0
Total Unusual Items Excluding Goodwill,-143000000.0,1558500000.0,18600000.0,63600000.0
Net Income From Continuing Operation Net Minority Interest,12281500000.0,9337400000.0,6350300000.0,7056100000.0
Reconciled Depreciation,1420400000.0,1356200000.0,1271900000.0,1205800000.0
Reconciled Cost Of Revenue,52225200000.0,42196300000.0,28492100000.0,35095700000.0
EBITDA,17495700000.0,13547600000.0,9689500000.0,8268200000.0
EBIT,16075300000.0,12191400000.0,8417600000.0,7062400000.0
Net Interest Income,-162400000.0,465100000.0,592700000.0,368200000.0
Interest Expense,162400000.0,121600000.0,167600000.0,210200000.0
Interest Income,737600000.0,586700000.0,760300000.0,578400000.0
Normalized Income,12391866715.05508,8131718223.997084,6335982960.0,7001955258.165261
Net Income From Continuing And Discontinued Operation,12281500000.0,9337400000.0,6350300000.0,7056100000.0
Total Expenses,65357000000.0,53093200000.0,38106200000.0,46220900000.0
Rent Expense Supplemental,135100000.0,23700000.0,20500000.0,5300000.0
Diluted Average Shares,277200000.0,277200000.0,277200000.0,277200000.0
Basic Average Shares,277200000.0,277200000.0,277200000.0,277200000.0
Diluted EPS,44.31,33.68,22.91,25.45
Basic EPS,44.31,33.68,22.91,25.45
Diluted NI Availto Com Stockholders,12281500000.0,9337400000.0,6350300000.0,7056100000.0
Net Income Common Stockholders,12281500000.0,9337400000.0,6350300000.0,7056100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,12281500000.0,9337400000.0,6350300000.0,7056100000.0
Net Income Including Noncontrolling Interests,12281500000.0,9337400000.0,7481500000.0,7056100000.0
Net Income Continuous Operations,12281500000.0,9337400000.0,7481500000.0,7056100000.0
Tax Provision,3631400000.0,2732400000.0,1899700000.0,1018700000.0
Pretax Income,15912900000.0,12069800000.0,8250000000.0,6852200000.0
Other Non Operating Income Expenses,3081500000.0,1588300000.0,1701700000.0,1665300000.0
Special Income Charges,-143000000.0,1382700000.0,-220100000.0,-250400000.0
Other Special Charges,-24900000.0,-1384400000.0,207700000.0,239300000.0
Write Off,13300000.0,1700000.0,12400000.0,11100000.0
Restructuring And Mergern Acquisition,143000000.0,,,
Net Non Operating Interest Income Expense,-162400000.0,465100000.0,592700000.0,368200000.0
Interest Expense Non Operating,162400000.0,121600000.0,167600000.0,210200000.0
Interest Income Non Operating,737600000.0,586700000.0,760300000.0,578400000.0
Operating Income,11057000000.0,7476500000.0,4768700000.0,4737800000.0
Operating Expense,13131800000.0,10896900000.0,9614100000.0,11125200000.0
Other Operating Expenses,6529500000.0,4371600000.0,3804400000.0,4807100000.0
Depreciation And Amortization In Income Statement,1420400000.0,1356200000.0,1271900000.0,1205800000.0
Depreciation Income Statement,1420400000.0,1356200000.0,1271900000.0,1205800000.0
Selling General And Administration,310800000.0,139600000.0,145500000.0,285200000.0
Selling And Marketing Expense,124200000.0,3400000.0,18900000.0,167100000.0
General And Administrative Expense,186600000.0,136200000.0,126600000.0,118100000.0
Rent And Landing Fees,135100000.0,23700000.0,20500000.0,5300000.0
Gross Profit,24188800000.0,18373400000.0,14382800000.0,15863000000.0
Cost Of Revenue,52225200000.0,42196300000.0,28492100000.0,35095700000.0
Total Revenue,76414000000.0,60569700000.0,42874900000.0,50958700000.0
Operating Revenue,76414000000.0,60569700000.0,42874900000.0,50958700000.0
