,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-31166610.0,-158790000.0,-208411000.0
Tax Rate For Calcs,0.265247,0.2657,0.3,0.3134
Normalized EBITDA,57100600000.0,27605900000.0,21874600000.0,-20754700000.0
Total Unusual Items,0.0,-117300000.0,-529300000.0,-665000000.0
Total Unusual Items Excluding Goodwill,0.0,-117300000.0,-529300000.0,-665000000.0
Net Income From Continuing Operation Net Minority Interest,35315300000.0,13520300000.0,2572600000.0,-20564000000.0
Reconciled Depreciation,5734600000.0,5038900000.0,4657900000.0,4681800000.0
Reconciled Cost Of Revenue,691167800000.0,395300000000.0,196142800000.0,383075400000.0
EBITDA,57100600000.0,27488600000.0,21345300000.0,-21419700000.0
EBIT,51366000000.0,22449700000.0,16687400000.0,-26101500000.0
Net Interest Income,-3301800000.0,-3879100000.0,-3620700000.0,-3700600000.0
Interest Expense,3301800000.0,4037200000.0,3725000000.0,3847000000.0
Interest Income,71900000.0,177300000.0,144000000.0,180100000.0
Normalized Income,35315300000.0,13606433390.0,2943110000.0,-20107411000.0
Net Income From Continuing And Discontinued Operation,35315300000.0,13520300000.0,2572600000.0,-20564000000.0
Total Expenses,716109500000.0,409716000000.0,207605300000.0,394650100000.0
Rent Expense Supplemental,45700000.0,116000000.0,83400000.0,110100000.0
Diluted Average Shares,148911400.0,148911400.0,148911400.0,148911400.0
Basic Average Shares,148911400.0,148911400.0,148911400.0,148911400.0
Diluted EPS,237.16,90.79,17.28,-138.1
Basic EPS,237.16,90.79,17.28,-138.1
Diluted NI Availto Com Stockholders,35315300000.0,13520300000.0,2572600000.0,-20564000000.0
Net Income Common Stockholders,35315300000.0,13520300000.0,2572600000.0,-20564000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,35315300000.0,13520300000.0,2572600000.0,-20564000000.0
Net Income Including Noncontrolling Interests,35315300000.0,13520300000.0,2572600000.0,-20564000000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0
Net Income Continuous Operations,35315300000.0,13520300000.0,2572600000.0,-20564000000.0
Tax Provision,12748900000.0,4892200000.0,10389800000.0,-9384500000.0
Pretax Income,48064200000.0,18412500000.0,12962400000.0,-29948500000.0
Other Non Operating Income Expenses,71900000.0,100000.0,1100000.0,548900000.0
Special Income Charges,0.0,-117300000.0,-529300000.0,-665000000.0
Other Special Charges,-21000000.0,121000000.0,513400000.0,120800000.0
Write Off,,,,120800000.0
Impairment Of Capital Assets,0.0,-3700000.0,15900000.0,544200000.0
Net Non Operating Interest Income Expense,-3301800000.0,-3879100000.0,-3620700000.0,-3700600000.0
Total Other Finance Cost,9400000.0,19200000.0,39700000.0,33700000.0
Interest Expense Non Operating,3301800000.0,4037200000.0,3725000000.0,3847000000.0
Interest Income Non Operating,71900000.0,177300000.0,144000000.0,180100000.0
Operating Income,51237500000.0,23315100000.0,15991100000.0,-23742500000.0
Operating Expense,24941700000.0,14416000000.0,11462500000.0,11574700000.0
Other Operating Expenses,19378700000.0,7989400000.0,4322700000.0,4891600000.0
Selling General And Administration,2072300000.0,1480700000.0,2251500000.0,1692700000.0
Selling And Marketing Expense,771300000.0,273700000.0,1120500000.0,281500000.0
General And Administrative Expense,1301000000.0,1207000000.0,1131000000.0,1411200000.0
Rent And Landing Fees,45700000.0,116000000.0,83400000.0,110100000.0
Gross Profit,76179200000.0,37731100000.0,27453600000.0,-12167800000.0
Cost Of Revenue,691167800000.0,395300000000.0,196142800000.0,383075400000.0
Total Revenue,767347000000.0,433031100000.0,223596400000.0,370907600000.0
Operating Revenue,767347000000.0,433031100000.0,223596400000.0,370907600000.0
