,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-82523570.633821,-66293154.016739,-192840000.0
Tax Rate For Calcs,0.270897,0.253919,0.271693,0.3
Normalized EBITDA,9695300000.0,10271300000.0,7051400000.0,5048600000.0
Total Unusual Items,0.0,-325000000.0,-244000000.0,-642800000.0
Total Unusual Items Excluding Goodwill,0.0,-325000000.0,-244000000.0,-642800000.0
Net Income From Continuing Operation Net Minority Interest,3705300000.0,3822100000.0,1018100000.0,-418600000.0
Reconciled Depreciation,3944800000.0,3953700000.0,4300000000.0,3623200000.0
Reconciled Cost Of Revenue,42202500000.0,33899000000.0,26906500000.0,26899400000.0
EBITDA,9695300000.0,9946300000.0,6807400000.0,4405800000.0
EBIT,5750500000.0,5992600000.0,2507400000.0,782600000.0
Net Interest Income,-668500000.0,-753300000.0,-1033800000.0,-1104900000.0
Interest Expense,668500000.0,869700000.0,1109500000.0,1173800000.0
Interest Income,79500000.0,116400000.0,75700000.0,68900000.0
Normalized Income,3705300000.0,4064576429.366179,1195806845.983261,31360000.0
Net Income From Continuing And Discontinued Operation,3705300000.0,3822100000.0,1018100000.0,-418600000.0
Total Expenses,46292100000.0,37981300000.0,30204800000.0,30243700000.0
Rent Expense Supplemental,521400000.0,402500000.0,277800000.0,677900000.0
Diluted Average Shares,23727934.0,23727934.0,23727934.0,23727934.0
Basic Average Shares,23727934.0,23727934.0,23727934.0,23727934.0
Diluted EPS,156.16,161.08,42.91,-17.64
Basic EPS,156.16,161.08,42.91,-17.64
Diluted NI Availto Com Stockholders,3705300000.0,3822100000.0,1018100000.0,-418600000.0
Net Income Common Stockholders,3705300000.0,3822100000.0,1018100000.0,-418600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3705300000.0,3822100000.0,1018100000.0,-418600000.0
Net Income Including Noncontrolling Interests,3705300000.0,3822100000.0,1018100000.0,-418600000.0
Net Income Continuous Operations,3705300000.0,3822100000.0,1018100000.0,-418600000.0
Tax Provision,1376700000.0,1300800000.0,379800000.0,27400000.0
Pretax Income,5082000000.0,5122900000.0,1397900000.0,-391200000.0
Other Non Operating Income Expenses,320400000.0,101600000.0,71800000.0,27700000.0
Special Income Charges,0.0,-389600000.0,-285000000.0,-642800000.0
Other Special Charges,-600000.0,360600000.0,341300000.0,34600000.0
Write Off,33100000.0,29000000.0,26900000.0,-2600000.0
Impairment Of Capital Assets,,,,149900000.0
Restructuring And Mergern Acquisition,,0.0,-83200000.0,460900000.0
Net Non Operating Interest Income Expense,-668500000.0,-753300000.0,-1033800000.0,-1104900000.0
Interest Expense Non Operating,668500000.0,869700000.0,1109500000.0,1173800000.0
Interest Income Non Operating,79500000.0,116400000.0,75700000.0,68900000.0
Operating Income,5430100000.0,6123600000.0,2676500000.0,1507600000.0
Operating Expense,4089600000.0,4082300000.0,3298300000.0,3344300000.0
Other Operating Expenses,4089600000.0,2556200000.0,2142600000.0,1961300000.0
Selling General And Administration,635600000.0,616000000.0,432500000.0,327500000.0
Selling And Marketing Expense,91700000.0,93200000.0,68300000.0,20200000.0
General And Administrative Expense,543900000.0,522800000.0,364200000.0,307300000.0
Rent And Landing Fees,520100000.0,402500000.0,269100000.0,609900000.0
Gross Profit,9519700000.0,10205900000.0,5974800000.0,4851900000.0
Cost Of Revenue,42202500000.0,33899000000.0,26906500000.0,26899400000.0
Total Revenue,51722200000.0,44104900000.0,32881300000.0,31751300000.0
Operating Revenue,51722200000.0,44104900000.0,32881300000.0,31751300000.0
