,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,63857040.0,59683750.0,19050720.0
Tax Rate For Calcs,0.263448,0.2532,0.2513,0.2064
Normalized EBITDA,8935500000.0,9694200000.0,10031400000.0,9751800000.0
Total Unusual Items,214000000.0,252200000.0,237500000.0,92300000.0
Total Unusual Items Excluding Goodwill,214000000.0,252200000.0,237500000.0,92300000.0
Net Income From Continuing Operation Net Minority Interest,5140900000.0,6042600000.0,6557600000.0,6664600000.0
Reconciled Depreciation,1978100000.0,1766900000.0,1363200000.0,1302100000.0
Reconciled Cost Of Revenue,28639800000.0,26504500000.0,17501100000.0,20279700000.0
EBITDA,8935500000.0,9946400000.0,10268900000.0,9844100000.0
EBIT,6957400000.0,8179500000.0,8905700000.0,8542000000.0
Net Interest Income,-79000000.0,92000000.0,73200000.0,-40700000.0
Interest Expense,79000000.0,82100000.0,88900000.0,87800000.0
Interest Income,112000000.0,183700000.0,166700000.0,53300000.0
Normalized Income,5140900000.0,5854257040.0,6379783750.0,6591350720.0
Net Income From Continuing And Discontinued Operation,5140900000.0,6042600000.0,6557600000.0,6664600000.0
Total Expenses,48504800000.0,42796700000.0,28960600000.0,32329000000.0
Rent Expense Supplemental,28200000.0,18600000.0,17900000.0,21900000.0
Diluted Average Shares,29519595.0,29587051.0,29649628.0,29661733.0
Basic Average Shares,29519595.0,29587051.0,29649628.0,29661733.0
Diluted EPS,174.15,204.23,221.17,224.69
Basic EPS,174.15,204.23,221.17,224.69
Diluted NI Availto Com Stockholders,5140900000.0,6042600000.0,6557600000.0,6664600000.0
Net Income Common Stockholders,5140900000.0,6042600000.0,6557600000.0,6664600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,5140900000.0,6042600000.0,6557600000.0,6664600000.0
Minority Interests,74600000.0,-4800000.0,-42600000.0,-44500000.0
Net Income Including Noncontrolling Interests,5066300000.0,6047400000.0,6600200000.0,6709100000.0
Net Income Continuous Operations,5066300000.0,6047400000.0,6600200000.0,6709100000.0
Tax Provision,1812100000.0,2050000000.0,2216600000.0,1745100000.0
Pretax Income,6878400000.0,8097400000.0,8816800000.0,8454200000.0
Other Non Operating Income Expenses,1148700000.0,163800000.0,123500000.0,173300000.0
Special Income Charges,106600000.0,9700000.0,-4000000.0,-24500000.0
Other Special Charges,-85000000.0,24300000.0,900000.0,-2800000.0
Write Off,-21600000.0,-34000000.0,3100000.0,27300000.0
Impairment Of Capital Assets,,,-3100000.0,-19300000.0
Net Non Operating Interest Income Expense,-79000000.0,92000000.0,73200000.0,-40700000.0
Total Other Finance Cost,2300000.0,9600000.0,4600000.0,6200000.0
Interest Expense Non Operating,79000000.0,82100000.0,88900000.0,87800000.0
Interest Income Non Operating,112000000.0,183700000.0,166700000.0,53300000.0
Operating Income,5770400000.0,7362000000.0,7823700000.0,7768700000.0
Operating Expense,19865000000.0,16292200000.0,11459500000.0,12049300000.0
Other Operating Expenses,14185000000.0,8860300000.0,6387500000.0,8374200000.0
Depreciation And Amortization In Income Statement,1978100000.0,1766900000.0,1363200000.0,1302100000.0
Amortization,45800000.0,,,
Depreciation Income Statement,1978100000.0,1766900000.0,1363200000.0,1302100000.0
Selling General And Administration,265300000.0,2857500000.0,1103700000.0,146700000.0
Selling And Marketing Expense,2656800000.0,2659500000.0,940000000.0,
General And Administrative Expense,265300000.0,198000000.0,163700000.0,146700000.0
Rent And Landing Fees,28200000.0,18600000.0,17900000.0,21900000.0
Gross Profit,25635400000.0,23654200000.0,19283200000.0,19818000000.0
Cost Of Revenue,28639800000.0,26504500000.0,17501100000.0,20279700000.0
Total Revenue,54275200000.0,50158700000.0,36784300000.0,40097700000.0
Operating Revenue,54275200000.0,50158700000.0,36784300000.0,40097700000.0
