,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1920910.471385,1658213.163296,630883.617526
Tax Rate For Calcs,0.334532,0.323059,0.228404,0.282907
Normalized EBITDA,4552007000.0,4586214000.0,2148895000.0,1885615000.0
Total Unusual Items,0.0,5946000.0,7260000.0,2230000.0
Total Unusual Items Excluding Goodwill,0.0,5946000.0,7260000.0,2230000.0
Net Income From Continuing Operation Net Minority Interest,1937940000.0,2054641000.0,492502000.0,234495000.0
Reconciled Depreciation,804410000.0,768699000.0,723113000.0,719381000.0
Reconciled Cost Of Revenue,26636396000.0,25635306000.0,12776005000.0,11201338000.0
EBITDA,4552007000.0,4592160000.0,2156155000.0,1887845000.0
EBIT,3747597000.0,3823461000.0,1433042000.0,1168464000.0
Net Interest Income,-835449000.0,-746268000.0,-728768000.0,-770286000.0
Interest Expense,835449000.0,788275000.0,794752000.0,841456000.0
Interest Income,,107941000.0,110546000.0,116367000.0
Normalized Income,1937940000.0,2050615910.471385,486900213.163296,232895883.617526
Net Income From Continuing And Discontinued Operation,1937940000.0,2054641000.0,492502000.0,234495000.0
Total Expenses,36781814000.0,31649099000.0,16084199000.0,14549184000.0
Rent Expense Supplemental,,65093000.0,48148000.0,57428000.0
Diluted Average Shares,156918219.0,156484463.0,156478120.0,160980970.0
Basic Average Shares,156411622.0,156127736.0,156094700.0,155897200.0
Diluted EPS,12.35,13.13,3.148,1.457
Basic EPS,12.39,13.16,3.156,1.504
Diluted NI Availto Com Stockholders,1937940000.0,2054641000.0,492502000.0,234495000.0
Net Income Common Stockholders,1937940000.0,2054641000.0,492502000.0,234495000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1937940000.0,2054641000.0,492502000.0,234495000.0
Net Income Including Noncontrolling Interests,1937940000.0,2054641000.0,492502000.0,234495000.0
Net Income Continuous Operations,1937940000.0,2054641000.0,492502000.0,234495000.0
Tax Provision,974208000.0,980545000.0,145788000.0,92513000.0
Pretax Income,2912148000.0,3035186000.0,638290000.0,327008000.0
Other Non Operating Income Expenses,124022000.0,16267000.0,45384000.0,102000000.0
Special Income Charges,0.0,5946000.0,7260000.0,2230000.0
Other Special Charges,,-6058000.0,-7260000.0,-2230000.0
Write Off,,112000.0,0.0,-501000.0
Net Non Operating Interest Income Expense,-835449000.0,-746268000.0,-728768000.0,-770286000.0
Total Other Finance Cost,,65934000.0,44562000.0,45197000.0
Interest Expense Non Operating,835449000.0,788275000.0,794752000.0,841456000.0
Interest Income Non Operating,,107941000.0,110546000.0,116367000.0
Operating Income,3623635000.0,3761269000.0,1315262000.0,1027303000.0
Operating Expense,10145418000.0,6013793000.0,3308194000.0,3347846000.0
Other Operating Expenses,6503830000.0,191484000.0,108747000.0,766759000.0
Depreciation And Amortization In Income Statement,804410000.0,768699000.0,723113000.0,719381000.0
Amortization,,5349000.0,5349000.0,5349000.0
Depreciation Income Statement,804410000.0,763350000.0,717764000.0,714032000.0
Research And Development,,81789000.0,64024000.0,74643000.0
Selling General And Administration,,2812965000.0,873346000.0,193779000.0
Selling And Marketing Expense,,2452892000.0,672374000.0,3454000.0
General And Administrative Expense,,360073000.0,200972000.0,190325000.0
Rent And Landing Fees,,65093000.0,48148000.0,57428000.0
Gross Profit,13769053000.0,9775062000.0,4623456000.0,4375149000.0
Cost Of Revenue,26636396000.0,25635306000.0,12776005000.0,11201338000.0
Total Revenue,40405449000.0,35410368000.0,17399461000.0,15576487000.0
Operating Revenue,40405449000.0,35410368000.0,17399461000.0,15576487000.0
