,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,225265093.391143,356995080.0,6402870.591867,-314520000.0
Tax Rate For Calcs,0.241003,0.2538,0.275986,0.3
Normalized EBITDA,16159700000.0,10973000000.0,8642500000.0,6893000000.0
Total Unusual Items,934700000.0,1406600000.0,23200000.0,-1048400000.0
Total Unusual Items Excluding Goodwill,934700000.0,1406600000.0,23200000.0,-1048400000.0
Net Income From Continuing Operation Net Minority Interest,9663100000.0,7023900000.0,3753000000.0,2071300000.0
Reconciled Depreciation,2124400000.0,1838400000.0,1749600000.0,1713800000.0
Reconciled Cost Of Revenue,121399900000.0,63523500000.0,37411500000.0,46739000000.0
EBITDA,17094400000.0,12379600000.0,8665700000.0,5844600000.0
EBIT,14970000000.0,10541200000.0,6916100000.0,4130800000.0
Net Interest Income,-2238600000.0,-693400000.0,-1453000000.0,-1711900000.0
Interest Expense,2238600000.0,1121800000.0,1732500000.0,2111700000.0
Interest Income,,512500000.0,306600000.0,414100000.0
Normalized Income,8953665093.391144,5974295080.0,3736202870.591867,2805180000.0
Net Income From Continuing And Discontinued Operation,9663100000.0,7023900000.0,3753000000.0,2071300000.0
Total Expenses,201904700000.0,44890000000.0,32153200000.0,32528200000.0
Rent Expense Supplemental,,89800000.0,121800000.0,205200000.0
Diluted Average Shares,551546804.0,551759623.0,551688100.0,551688100.0
Basic Average Shares,551546804.0,551759623.0,551688100.0,551688100.0
Diluted EPS,17.52,12.73,6.96,3.75
Basic EPS,17.52,12.73,6.96,3.75
Diluted NI Availto Com Stockholders,9663100000.0,7023900000.0,3753000000.0,2071300000.0
Net Income Common Stockholders,9663100000.0,7023900000.0,3753000000.0,2071300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,9663100000.0,7023900000.0,3753000000.0,2071300000.0
Net Income Including Noncontrolling Interests,9663100000.0,7023900000.0,3753000000.0,2071300000.0
Net Income Continuous Operations,9663100000.0,7023900000.0,3753000000.0,2071300000.0
Tax Provision,3068300000.0,2395500000.0,1430600000.0,-52200000.0
Pretax Income,12731400000.0,9419400000.0,5183600000.0,2019100000.0
Other Non Operating Income Expenses,1433000000.0,709300000.0,779000000.0,844600000.0
Special Income Charges,934700000.0,1356700000.0,20500000.0,-1048400000.0
Other Special Charges,-934700000.0,-1353900000.0,-41300000.0,1033800000.0
Write Off,,-2800000.0,18800000.0,-14000000.0
Impairment Of Capital Assets,,0.0,2000000.0,28600000.0
Net Non Operating Interest Income Expense,-2238600000.0,-693400000.0,-1453000000.0,-1711900000.0
Total Other Finance Cost,,84100000.0,27100000.0,14300000.0
Interest Expense Non Operating,2238600000.0,1121800000.0,1732500000.0,2111700000.0
Interest Income Non Operating,,512500000.0,306600000.0,414100000.0
Operating Income,12610700000.0,8252100000.0,5633100000.0,4204300000.0
Operating Expense,80504800000.0,-18633500000.0,-5258300000.0,-14210800000.0
Other Operating Expenses,64225100000.0,47654200000.0,31977500000.0,38029500000.0
Depreciation And Amortization In Income Statement,2121200000.0,1835500000.0,1744300000.0,1681800000.0
Amortization,,15700000.0,13200000.0,9900000.0
Depreciation Income Statement,2121200000.0,1819800000.0,1731100000.0,1671900000.0
Research And Development,,51200000.0,24800000.0,50600000.0
Selling General And Administration,7234800000.0,463500000.0,483900000.0,334600000.0
Selling And Marketing Expense,7234800000.0,65900000.0,41700000.0,59600000.0
General And Administrative Expense,,397600000.0,442200000.0,275000000.0
Rent And Landing Fees,,89800000.0,121800000.0,205200000.0
Gross Profit,93115500000.0,-10381400000.0,374800000.0,-10006500000.0
Cost Of Revenue,121399900000.0,63523500000.0,37411500000.0,46739000000.0
Total Revenue,214515400000.0,53142100000.0,37786300000.0,36732500000.0
Operating Revenue,214515400000.0,53142100000.0,37786300000.0,36732500000.0
