,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1000000.0,-8336411.713155,-1080202351.956158
Tax Rate For Calcs,0.251095,0.4,0.283551,0.31093
Normalized EBITDA,12664800000.0,4079200000.0,9346700000.0,8601200000.0
Total Unusual Items,0.0,2500000.0,-29400000.0,-3474100000.0
Total Unusual Items Excluding Goodwill,0.0,2500000.0,-29400000.0,-3474100000.0
Net Income From Continuing Operation Net Minority Interest,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Reconciled Depreciation,3528400000.0,3345500000.0,3122700000.0,3744300000.0
Reconciled Cost Of Revenue,262984100000.0,134657500000.0,91271500000.0,103586900000.0
EBITDA,12664800000.0,4081700000.0,9317300000.0,5127100000.0
EBIT,9136400000.0,736200000.0,6194600000.0,1382800000.0
Net Interest Income,-3016400000.0,-1324700000.0,-2852300000.0,-3950600000.0
Interest Expense,3016400000.0,1320100000.0,2885500000.0,4010400000.0
Interest Income,,46900000.0,91100000.0,141400000.0
Normalized Income,4583300000.0,-951600000.0,2391863588.286845,583297648.043842
Net Income From Continuing And Discontinued Operation,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Total Expenses,288977300000.0,46500500000.0,40479800000.0,42204800000.0
Rent Expense Supplemental,,86600000.0,120200000.0,176100000.0
Total Operating Income As Reported,,,3434600000.0,
Diluted Average Shares,490717345.0,490309278.0,490578400.0,490578400.0
Basic Average Shares,490717345.0,490309278.0,490578400.0,490578400.0
Diluted EPS,9.34,-1.94,4.83,-3.69
Basic EPS,9.34,-1.94,4.83,-3.69
Diluted NI Availto Com Stockholders,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Net Income Common Stockholders,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Net Income Including Noncontrolling Interests,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Net Income Continuous Operations,4583300000.0,-950100000.0,2370800000.0,-1810600000.0
Tax Provision,1536700000.0,366200000.0,938300000.0,-817000000.0
Pretax Income,6120000000.0,-583900000.0,3309100000.0,-2627600000.0
Other Non Operating Income Expenses,1926200000.0,277100000.0,231500000.0,389800000.0
Special Income Charges,0.0,2500000.0,-29400000.0,-3476800000.0
Other Special Charges,,-50200000.0,-11500000.0,3440000000.0
Write Off,,46500000.0,39600000.0,36800000.0
Impairment Of Capital Assets,,1200000.0,1300000.0,
Net Non Operating Interest Income Expense,-3016400000.0,-1324700000.0,-2852300000.0,-3950600000.0
Total Other Finance Cost,,51500000.0,57900000.0,81600000.0
Interest Expense Non Operating,3016400000.0,1320100000.0,2885500000.0,4010400000.0
Interest Income Non Operating,,46900000.0,91100000.0,141400000.0
Operating Income,7187900000.0,2580500000.0,6275100000.0,4545700000.0
Operating Expense,25993200000.0,-88157000000.0,-50791700000.0,-61382100000.0
Other Operating Expenses,15873400000.0,2506100000.0,2499300000.0,2503600000.0
Depreciation And Amortization In Income Statement,3528400000.0,3345500000.0,3122700000.0,3744300000.0
Amortization,,14000000.0,11800000.0,11600000.0
Depreciation Income Statement,3528400000.0,3331500000.0,3110900000.0,3732700000.0
Selling General And Administration,,8873800000.0,9693000000.0,10384700000.0
Selling And Marketing Expense,,8491000000.0,9400900000.0,10211700000.0
General And Administrative Expense,,382800000.0,292100000.0,173000000.0
Rent And Landing Fees,,86600000.0,120200000.0,176100000.0
Gross Profit,33181100000.0,-85576500000.0,-44516600000.0,-56836400000.0
Cost Of Revenue,262984100000.0,134657500000.0,91271500000.0,103586900000.0
Total Revenue,296165200000.0,49081000000.0,46754900000.0,46750500000.0
Operating Revenue,296165200000.0,49081000000.0,46754900000.0,46750500000.0
