,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-72126769.659888,-84655842.250981,1614405.280686,1250764354.11317
Tax Rate For Calcs,0.019555,0.008918,0.005954,0.082951
Normalized EBITDA,4475236000.0,13474388000.0,9076808000.0,14713569000.0
Total Unusual Items,-3688314000.0,-9493069000.0,271153000.0,15078390000.0
Total Unusual Items Excluding Goodwill,-3688314000.0,-9493069000.0,271153000.0,15078390000.0
Net Income From Continuing Operation Net Minority Interest,-5887706000.0,-7237018000.0,-1549076000.0,7928297000.0
Reconciled Depreciation,1309679000.0,1668733000.0,2110147000.0,4011808000.0
Reconciled Cost Of Revenue,11987881000.0,12641695000.0,13936908000.0,19692929000.0
EBITDA,786922000.0,3981319000.0,9347961000.0,29791959000.0
EBIT,-522757000.0,2312586000.0,7237814000.0,25780151000.0
Net Interest Income,-6610638000.0,-6212888000.0,-6706432000.0,-10857307000.0
Interest Expense,6610638000.0,9662058000.0,9626519000.0,13717047000.0
Interest Income,,3541371000.0,3328072000.0,3251034000.0
Normalized Income,-2271518769.659888,2171395157.749019,-1818614594.719314,-5899328645.88683
Net Income From Continuing And Discontinued Operation,-5887706000.0,-7237018000.0,-1549076000.0,7928297000.0
Total Expenses,18599369000.0,10729324000.0,18465279000.0,26965592000.0
Rent Expense Supplemental,,207807000.0,599704000.0,392275000.0
Diluted Average Shares,171553205.0,171574633.0,171570800.0,171570800.0
Basic Average Shares,171553205.0,171574633.0,171570800.0,171570800.0
Diluted EPS,-34.32,-42.18,-9.03,46.21
Basic EPS,-34.32,-42.18,-9.03,46.21
Diluted NI Availto Com Stockholders,-5887706000.0,-7237018000.0,-1549076000.0,7928297000.0
Net Income Common Stockholders,-5887706000.0,-7237018000.0,-1549076000.0,7928297000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-5887706000.0,-7237018000.0,-1549076000.0,7928297000.0
Minority Interests,1102351000.0,46914000.0,825407000.0,-3134163000.0
Net Income Including Noncontrolling Interests,-6993898000.0,-7283932000.0,-2374483000.0,11062460000.0
Net Income Continuous Operations,-6993898000.0,-7283932000.0,-2374483000.0,11062460000.0
Tax Provision,-139497000.0,-65540000.0,-14222000.0,1000644000.0
Pretax Income,-7133395000.0,-7349472000.0,-2388705000.0,12063104000.0
Other Non Operating Income Expenses,3995557000.0,102437000.0,164036000.0,48100000.0
Special Income Charges,-3688314000.0,-9500699000.0,234768000.0,15002040000.0
Other Special Charges,,1651743000.0,-234768000.0,-15002040000.0
Write Off,,6939176000.0,,
Impairment Of Capital Assets,,909780000.0,,
Net Non Operating Interest Income Expense,-6610638000.0,-6212888000.0,-6706432000.0,-10857307000.0
Total Other Finance Cost,,92201000.0,407985000.0,391294000.0
Interest Expense Non Operating,6610638000.0,9662058000.0,9626519000.0,13717047000.0
Interest Income Non Operating,,3541371000.0,3328072000.0,3251034000.0
Operating Income,-830000000.0,8241148000.0,3879568000.0,7715465000.0
Operating Expense,6611488000.0,-1912371000.0,4528371000.0,7272663000.0
Other Operating Expenses,4643250000.0,-5148543000.0,325340000.0,466083000.0
Depreciation And Amortization In Income Statement,1309679000.0,1668733000.0,2110147000.0,4011808000.0
Depreciation Income Statement,1309679000.0,1668733000.0,2110147000.0,4011808000.0
Selling General And Administration,,536573000.0,647544000.0,1006798000.0
General And Administrative Expense,,536573000.0,647544000.0,1006798000.0
Rent And Landing Fees,,5077000.0,5996000.0,9334000.0
Gross Profit,5781488000.0,6328777000.0,8407939000.0,14988128000.0
Cost Of Revenue,11987881000.0,12641695000.0,13936908000.0,19692929000.0
Total Revenue,17769369000.0,18970472000.0,22344847000.0,34681057000.0
Operating Revenue,17769369000.0,18970472000.0,22344847000.0,34681057000.0
