,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,37474038.949765,114169376.658402,-102150000.0
Tax Rate For Calcs,0.248791,0.218253,0.391796,0.3
Normalized EBITDA,38223400000.0,30871100000.0,14759700000.0,11296300000.0
Total Unusual Items,88400000.0,171700000.0,291400000.0,-340500000.0
Total Unusual Items Excluding Goodwill,88400000.0,171700000.0,291400000.0,-340500000.0
Net Income From Continuing Operation Net Minority Interest,21145000000.0,18812600000.0,4192300000.0,713200000.0
Reconciled Depreciation,7237500000.0,3712000000.0,4029600000.0,4251600000.0
Reconciled Cost Of Revenue,261322000000.0,155167200000.0,85398000000.0,94528300000.0
EBITDA,38223400000.0,31042800000.0,15051100000.0,10955800000.0
EBIT,30985900000.0,27330800000.0,11021500000.0,6704200000.0
Net Interest Income,-3246200000.0,-3089600000.0,-4586900000.0,-5632100000.0
Interest Expense,3246200000.0,2909600000.0,4124800000.0,5051600000.0
Interest Income,496500000.0,233500000.0,213900000.0,223200000.0
Normalized Income,21145000000.0,18678374038.949764,4015069376.658402,951550000.0
Net Income From Continuing And Discontinued Operation,21145000000.0,18812600000.0,4192300000.0,713200000.0
Total Expenses,328346900000.0,187061900000.0,111075400000.0,120538700000.0
Rent Expense Supplemental,156100000.0,212600000.0,202200000.0,198500000.0
Diluted Average Shares,823434588.0,814924912.0,494555381.0,614635951.0
Basic Average Shares,823434588.0,795513945.0,487234600.0,483512743.0
Diluted EPS,25.68,37.78,8.48,1.48
Basic EPS,25.68,38.7,8.6,1.48
Diluted NI Availto Com Stockholders,21145000000.0,18812600000.0,4192300000.0,1263300000.0
Average Dilution Earnings,,,,550100000.0
Net Income Common Stockholders,21145000000.0,18812600000.0,4192300000.0,713200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,21145000000.0,18812600000.0,4192300000.0,713200000.0
Minority Interests,306700000.0,-278600000.0,-2300000.0,-13000000.0
Net Income Including Noncontrolling Interests,20838300000.0,19091200000.0,4194600000.0,726200000.0
Net Income Continuous Operations,20838300000.0,19091200000.0,4194600000.0,726200000.0
Tax Provision,6901400000.0,5330000000.0,2702100000.0,926400000.0
Pretax Income,27739700000.0,24421200000.0,6896700000.0,1652600000.0
Other Non Operating Income Expenses,1262900000.0,151700000.0,121200000.0,86300000.0
Special Income Charges,69400000.0,171700000.0,-67500000.0,-64300000.0
Other Special Charges,-122700000.0,-172400000.0,43000000.0,55700000.0
Write Off,53300000.0,700000.0,24500000.0,8600000.0
Net Non Operating Interest Income Expense,-3246200000.0,-3089600000.0,-4586900000.0,-5632100000.0
Total Other Finance Cost,560800000.0,413500000.0,676000000.0,803700000.0
Interest Expense Non Operating,3246200000.0,2909600000.0,4124800000.0,5051600000.0
Interest Income Non Operating,496500000.0,233500000.0,213900000.0,223200000.0
Operating Income,28623400000.0,24128400000.0,10238000000.0,7151800000.0
Operating Expense,67024900000.0,31894700000.0,25677400000.0,26010400000.0
Other Operating Expenses,54394400000.0,22062600000.0,17088600000.0,18292500000.0
Depreciation And Amortization In Income Statement,7237500000.0,3712000000.0,4029600000.0,4251600000.0
Amortization,916600000.0,118700000.0,115000000.0,85900000.0
Depreciation Income Statement,7237500000.0,3593300000.0,3914600000.0,4165700000.0
Selling General And Administration,9629100000.0,4852400000.0,3143900000.0,3038500000.0
Selling And Marketing Expense,8224600000.0,3838500000.0,2145900000.0,2309900000.0
General And Administrative Expense,1404500000.0,1013900000.0,998000000.0,728600000.0
Rent And Landing Fees,156100000.0,212600000.0,202200000.0,198500000.0
Gross Profit,95648300000.0,56023100000.0,35915400000.0,33162200000.0
Cost Of Revenue,261322000000.0,155167200000.0,85398000000.0,94528300000.0
Total Revenue,356970300000.0,211190300000.0,121313400000.0,127690500000.0
Operating Revenue,356970300000.0,211190300000.0,121313400000.0,127690500000.0
