,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-49959280000.0,-3887514316.414731,-1265709478.27384,31254600.0
Tax Rate For Calcs,0.4,0.25173,0.256171,0.3
Total Unusual Items,-124898200000.0,-15443200000.0,-4940874000.0,104182000.0
Total Unusual Items Excluding Goodwill,-124898200000.0,-15443200000.0,-4940874000.0,104182000.0
Net Income From Continuing Operation Net Minority Interest,108184500000.0,141192900000.0,71954962000.0,18531139000.0
Reconciled Depreciation,131456500000.0,10489900000.0,9793903000.0,8060735000.0
Net Interest Income,440592200000.0,339234000000.0,297699748000.0,257197397000.0
Interest Expense,433891500000.0,349226600000.0,349264439000.0,379959407000.0
Interest Income,874483700000.0,688460600000.0,646964187000.0,637156804000.0
Normalized Income,183123420000.0,152748585683.58527,75630126521.72617,18458211600.0
Net Income From Continuing And Discontinued Operation,108184500000.0,141192900000.0,71954962000.0,18531139000.0
Diluted Average Shares,3087800000.0,3075700000.0,2982600000.0,2724900000.0
Basic Average Shares,3073000000.0,3066500000.0,2974700000.0,2715100000.0
Diluted EPS,35.04,45.91,24.13,6.8
Basic EPS,35.2,46.04,24.19,6.83
Diluted NI Availto Com Stockholders,108184500000.0,141192900000.0,71954962000.0,18531139000.0
Net Income Common Stockholders,108184500000.0,141192900000.0,71954962000.0,18531139000.0
Net Income,108184500000.0,141192900000.0,71954962000.0,18531139000.0
Minority Interests,-1000600000.0,-876000000.0,-568914000.0,-256409000.0
Net Income Including Noncontrolling Interests,109185100000.0,142068900000.0,72523923000.0,18787548000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,109185100000.0,142068900000.0,72523923000.0,18787549000.0
Tax Provision,77685200000.0,47651100000.0,24976900000.0,34012900000.0
Pretax Income,186211800000.0,189294600000.0,97500823000.0,52800449000.0
Special Income Charges,-124898200000.0,-15443200000.0,-4940874000.0,104182000.0
Other Special Charges,124898200000.0,15443200000.0,4940874000.0,-104182000.0
Gain On Sale Of Security,-2367300000.0,14227100000.0,24268757000.0,22127948000.0
Operating Expense,289693900000.0,252955200000.0,196077649000.0,222917385000.0
Other Operating Expenses,192670700000.0,127904200000.0,94011943000.0,134768993000.0
Depreciation And Amortization In Income Statement,131456500000.0,10489900000.0,9793903000.0,8060735000.0
Amortization,0.0,0.0,,
Depreciation Income Statement,131456500000.0,10489900000.0,9793903000.0,8060735000.0
Selling General And Administration,4076700000.0,3681500000.0,2529450000.0,2621033000.0
Selling And Marketing Expense,2162300000.0,1475900000.0,1245109000.0,1347600000.0
General And Administrative Expense,1914400000.0,2205600000.0,1284341000.0,1273433000.0
Insurance And Claims,14255400000.0,12897400000.0,10026420000.0,7518405000.0
Rent And Landing Fees,14812500000.0,13769800000.0,11985668000.0,11714178000.0
Total Revenue,627656000000.0,511976400000.0,433556646000.0,403776852000.0
Operating Revenue,627656000000.0,511976400000.0,433556646000.0,403776852000.0
