,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,211362075.562354,-4098080000.0,-2218230000.0,-2669974998.647113
Tax Rate For Calcs,0.399777,0.4,0.3,0.377943
Normalized EBITDA,52108300000.0,33230300000.0,34085900000.0,39972500000.0
Total Unusual Items,514800000.0,-7876100000.0,-7394100000.0,-7064500000.0
Total Unusual Items Excluding Goodwill,528700000.0,-10245200000.0,-7394100000.0,-7064500000.0
Net Income From Continuing Operation Net Minority Interest,12408100000.0,-3586100000.0,-1652300000.0,3366700000.0
Reconciled Depreciation,9002200000.0,8659600000.0,8356200000.0,7499900000.0
Reconciled Cost Of Revenue,288189000000.0,176868200000.0,121048700000.0,134044500000.0
EBITDA,52623100000.0,25354200000.0,26691800000.0,32908000000.0
EBIT,43620900000.0,16694600000.0,18335600000.0,25408100000.0
Net Interest Income,-20935000000.0,-18413200000.0,-18051700000.0,-17432100000.0
Interest Expense,20935000000.0,18690500000.0,19006400000.0,18016500000.0
Interest Income,310300000.0,277300000.0,954700000.0,584400000.0
Normalized Income,12076862075.562353,4930120000.0,3523570000.0,7761225001.352887
Net Income From Continuing And Discontinued Operation,12408100000.0,-3586100000.0,-1652300000.0,3366700000.0
Total Expenses,373006000000.0,234952300000.0,169288000000.0,185883800000.0
Rent Expense Supplemental,136900000.0,152700000.0,128600000.0,316500000.0
Diluted Average Shares,2938975942.0,2937843196.0,2935527276.0,2935527276.0
Basic Average Shares,2935816591.0,2935527276.0,2935527276.0,2935527276.0
Diluted EPS,4.22,-1.22,-0.56,1.15
Basic EPS,4.23,-1.22,-0.56,1.15
Diluted NI Availto Com Stockholders,12408100000.0,-3586100000.0,-1652300000.0,3366700000.0
Net Income Common Stockholders,12408100000.0,-3586100000.0,-1652300000.0,3366700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,12408100000.0,-3586100000.0,-1652300000.0,3366700000.0
Minority Interests,-1208500000.0,-731600000.0,-956300000.0,-1231300000.0
Net Income Including Noncontrolling Interests,13616600000.0,-2854500000.0,-696000000.0,4598000000.0
Net Income Continuous Operations,13616600000.0,-2854500000.0,-696000000.0,4598000000.0
Tax Provision,9069300000.0,858600000.0,25200000.0,2793600000.0
Pretax Income,22685900000.0,-1995900000.0,-670800000.0,7391600000.0
Other Non Operating Income Expenses,1107700000.0,437000000.0,290400000.0,261900000.0
Special Income Charges,-128000000.0,-9318400000.0,-7417100000.0,-7247600000.0
Other Special Charges,141900000.0,-484000000.0,-1664200000.0,27900000.0
Write Off,6607700000.0,7433300000.0,8221400000.0,6763800000.0
Restructuring And Mergern Acquisition,,,859900000.0,455900000.0
Net Non Operating Interest Income Expense,-20935000000.0,-18413200000.0,-18051700000.0,-17432100000.0
Interest Expense Non Operating,20935000000.0,18690500000.0,19006400000.0,18016500000.0
Interest Income Non Operating,310300000.0,277300000.0,954700000.0,584400000.0
Operating Income,41877000000.0,26150300000.0,24489600000.0,31597400000.0
Operating Expense,84817000000.0,58084100000.0,48239300000.0,51839300000.0
Other Operating Expenses,45264200000.0,17063600000.0,12883100000.0,17849400000.0
Depreciation And Amortization In Income Statement,9002200000.0,8659600000.0,8356200000.0,7499900000.0
Amortization,2269000000.0,1946700000.0,1885200000.0,1518800000.0
Depreciation Income Statement,9002200000.0,6712900000.0,6471000000.0,5981100000.0
Research And Development,1405600000.0,1298300000.0,1333100000.0,3224800000.0
Selling General And Administration,11890500000.0,6468600000.0,5975300000.0,6613700000.0
Selling And Marketing Expense,11411900000.0,6010100000.0,5674900000.0,6288600000.0
General And Administrative Expense,478600000.0,458500000.0,300400000.0,325100000.0
Rent And Landing Fees,136900000.0,152700000.0,128600000.0,316500000.0
Gross Profit,126694000000.0,84234400000.0,72728900000.0,83436700000.0
Cost Of Revenue,288189000000.0,176868200000.0,121048700000.0,134044500000.0
Total Revenue,414883000000.0,261102600000.0,193777600000.0,217481200000.0
Operating Revenue,414883000000.0,261102600000.0,193777600000.0,217481200000.0
