,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,41634.829749,575019.396471
Tax Rate For Calcs,0.0,0.0,0.068704,0.1145
Normalized EBITDA,-1174355000.0,-1210551000.0,-723667000.0,-1022471000.0
Total Unusual Items,60000000.0,39854000.0,606000.0,5022000.0
Total Unusual Items Excluding Goodwill,60000000.0,39854000.0,606000.0,5022000.0
Net Income From Continuing Operation Net Minority Interest,-1182678000.0,-1219951000.0,-721512000.0,-942179000.0
Reconciled Depreciation,58267000.0,35637000.0,35244000.0,39633000.0
Reconciled Cost Of Revenue,0.0,0.0,0.0,0.0
EBITDA,-1114355000.0,-1170697000.0,-723061000.0,-1017449000.0
EBIT,-1179787000.0,-1214628000.0,-766586000.0,-1059137000.0
Net Interest Income,-2891000.0,4561000.0,60383000.0,126617000.0
Interest Expense,2891000.0,5323000.0,8154000.0,4871000.0
Interest Income,64164000.0,11264000.0,69791000.0,132131000.0
Normalized Income,-1242678000.0,-1259805000.0,-722076365.170251,-946625980.603529
Net Income From Continuing And Discontinued Operation,-1182678000.0,-1219951000.0,-721512000.0,-942179000.0
Total Expenses,1459669000.0,1379225000.0,966438000.0,1337856000.0
Rent Expense Supplemental,,0.0,85000.0,814000.0
Diluted Average Shares,178289761.0,134769683.0,138128806.0,138128806.0
Basic Average Shares,178289761.0,134769683.0,138128806.0,138128806.0
Diluted EPS,-6.63,-9.05,-5.224753,-6.818902
Basic EPS,-6.63,-9.05,-5.224753,-6.818902
Diluted NI Availto Com Stockholders,-1182678000.0,-1219951000.0,-721512000.0,-942179000.0
Net Income Common Stockholders,-1182678000.0,-1219951000.0,-721512000.0,-942179000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1182678000.0,-1219951000.0,-721512000.0,-942179000.0
Net Income Including Noncontrolling Interests,-1182678000.0,-1219951000.0,-721512000.0,-942179000.0
Net Income Continuous Operations,-1182678000.0,-1219951000.0,-721512000.0,-942179000.0
Tax Provision,0.0,0.0,-53228000.0,-121829000.0
Pretax Income,-1182678000.0,-1219951000.0,-774740000.0,-1064008000.0
Other Non Operating Income Expenses,84490000.0,130000.0,77537000.0,
Special Income Charges,60000000.0,36298000.0,0.0,
Other Special Charges,-61704000.0,-36298000.0,,
Net Non Operating Interest Income Expense,-2891000.0,4561000.0,60383000.0,126617000.0
Total Other Finance Cost,1227000.0,1380000.0,1254000.0,643000.0
Interest Expense Non Operating,2891000.0,5323000.0,8154000.0,4871000.0
Interest Income Non Operating,64164000.0,11264000.0,69791000.0,132131000.0
Operating Income,-1324277000.0,-1260782000.0,-831655000.0,-1193709000.0
Operating Expense,1459669000.0,1379225000.0,966438000.0,1337856000.0
Other Operating Expenses,54518000.0,36256000.0,11550000.0,82149000.0
Depreciation And Amortization In Income Statement,65432000.0,43931000.0,43525000.0,41688000.0
Amortization,264000.0,228000.0,153000.0,17000.0
Depreciation Income Statement,65432000.0,43703000.0,43372000.0,41671000.0
Research And Development,1153510000.0,1063675000.0,710273000.0,1032264000.0
Selling General And Administration,25346000.0,24941000.0,22870000.0,9756000.0
Selling And Marketing Expense,,,,0.0
General And Administrative Expense,25346000.0,24941000.0,22870000.0,9756000.0
Rent And Landing Fees,,0.0,85000.0,814000.0
Gross Profit,135392000.0,118443000.0,134783000.0,144147000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Revenue,135392000.0,118443000.0,134783000.0,144147000.0
Operating Revenue,135392000.0,118443000.0,134783000.0,144147000.0
