,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,286248085.085503,26816623.327078,50025355.238691,24354718.158127
Tax Rate For Calcs,0.212051,0.249852,0.255972,0.295194
Normalized EBITDA,4266600000.0,4266624000.0,4000569000.0,3360265000.0
Total Unusual Items,1349900000.0,107330000.0,195433000.0,82504000.0
Total Unusual Items Excluding Goodwill,1349900000.0,107330000.0,195433000.0,82504000.0
Net Income From Continuing Operation Net Minority Interest,2628400000.0,1477310000.0,1336404000.0,824027000.0
Reconciled Depreciation,858000000.0,809549000.0,827824000.0,806476000.0
Reconciled Cost Of Revenue,15355000000.0,11835494000.0,11585275000.0,10036698000.0
EBITDA,5616500000.0,4373954000.0,4196002000.0,3442769000.0
EBIT,4758500000.0,3564405000.0,3368178000.0,2636293000.0
Net Interest Income,-682600000.0,-409613000.0,-464628000.0,-590067000.0
Interest Expense,682600000.0,453008000.0,524901000.0,635547000.0
Interest Income,,55189000.0,71127000.0,57554000.0
Normalized Income,1564748085.085503,1396796623.327078,1190996355.238691,765877718.158127
Net Income From Continuing And Discontinued Operation,2628400000.0,1477310000.0,1336404000.0,824027000.0
Total Expenses,25387000000.0,20178082000.0,19325416000.0,16989401000.0
Rent Expense Supplemental,,4298000.0,6334000.0,5477000.0
Diluted Average Shares,186808813.0,186763590.0,186770370.0,186770370.0
Basic Average Shares,186808813.0,186763590.0,186770370.0,186770370.0
Diluted EPS,14.07,7.91,7.16,4.41
Basic EPS,14.07,7.91,7.16,4.41
Diluted NI Availto Com Stockholders,2628400000.0,1477310000.0,1336404000.0,824027000.0
Net Income Common Stockholders,2628400000.0,1477310000.0,1336404000.0,824027000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2628400000.0,1477310000.0,1336404000.0,824027000.0
Minority Interests,-583200000.0,-856698000.0,-779074000.0,-586110000.0
Net Income Including Noncontrolling Interests,3211600000.0,2334008000.0,2115478000.0,1410137000.0
Net Income Continuous Operations,3211600000.0,2334008000.0,2115478000.0,1410137000.0
Tax Provision,864300000.0,777389000.0,727799000.0,590609000.0
Pretax Income,4075900000.0,3111397000.0,2843277000.0,2000746000.0
Other Non Operating Income Expenses,294000000.0,27316000.0,39781000.0,28553000.0
Special Income Charges,1349900000.0,92284000.0,181153000.0,47376000.0
Other Special Charges,-1349900000.0,-154916000.0,-212742000.0,-62429000.0
Restructuring And Mergern Acquisition,,62632000.0,31589000.0,15053000.0
Net Non Operating Interest Income Expense,-682600000.0,-409613000.0,-464628000.0,-590067000.0
Total Other Finance Cost,,11794000.0,10854000.0,12074000.0
Interest Expense Non Operating,682600000.0,453008000.0,524901000.0,635547000.0
Interest Income Non Operating,,55189000.0,71127000.0,57554000.0
Operating Income,3114600000.0,3336409000.0,3100885000.0,2328438000.0
Operating Expense,10032000000.0,8342588000.0,7740141000.0,6952703000.0
Other Operating Expenses,5052700000.0,1767184000.0,1539424000.0,1451886000.0
Depreciation And Amortization In Income Statement,858000000.0,809549000.0,827824000.0,806476000.0
Depreciation Income Statement,858000000.0,809549000.0,827824000.0,806476000.0
Selling General And Administration,,2129514000.0,1967566000.0,1670774000.0
Selling And Marketing Expense,,1829208000.0,1724991000.0,1445153000.0
General And Administrative Expense,,300306000.0,242575000.0,225621000.0
Rent And Landing Fees,,4298000.0,6334000.0,5477000.0
Gross Profit,13146600000.0,11678997000.0,10841026000.0,9281141000.0
Cost Of Revenue,15355000000.0,11835494000.0,11585275000.0,10036698000.0
Total Revenue,28501600000.0,23514491000.0,22426301000.0,19317839000.0
Operating Revenue,28501600000.0,23514491000.0,22426301000.0,19317839000.0
