,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,42694062.023947,34747314.414645,52233770.928306
Tax Rate For Calcs,0.255979,0.254642,0.250505,0.242104
Normalized EBITDA,5538400000.0,4367068000.0,3611057000.0,2833138000.0
Total Unusual Items,172510000.0,167663000.0,138709000.0,215749000.0
Total Unusual Items Excluding Goodwill,172510000.0,167663000.0,138709000.0,215749000.0
Net Income From Continuing Operation Net Minority Interest,3619100000.0,2956454000.0,2391826000.0,1825216000.0
Reconciled Depreciation,601400000.0,534671000.0,543554000.0,577833000.0
Reconciled Cost Of Revenue,11616900000.0,9287910000.0,7538124000.0,7486894000.0
EBITDA,5538400000.0,4534731000.0,3749766000.0,3048887000.0
EBIT,4937000000.0,4000060000.0,3206212000.0,2471054000.0
Net Interest Income,-78000000.0,38781000.0,-20821000.0,-30744000.0
Interest Expense,78000000.0,41202000.0,34181000.0,44687000.0
Interest Income,95702000.0,79983000.0,13360000.0,13943000.0
Normalized Income,3619100000.0,2831485062.023947,2287864314.414645,1661700770.928306
Net Income From Continuing And Discontinued Operation,3619100000.0,2956454000.0,2391826000.0,1825216000.0
Total Expenses,21018500000.0,16648613000.0,13680070000.0,13727517000.0
Rent Expense Supplemental,80137000.0,105187000.0,80471000.0,38641000.0
Diluted Average Shares,110720000.0,110720000.0,110720000.0,110720000.0
Basic Average Shares,110720000.0,110720000.0,110720000.0,110720000.0
Diluted EPS,32.69,26.7,21.6,16.48
Basic EPS,32.69,26.7,21.6,16.48
Diluted NI Availto Com Stockholders,3619100000.0,2956454000.0,2391826000.0,1825216000.0
Net Income Common Stockholders,3619100000.0,2956454000.0,2391826000.0,1825216000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3619100000.0,2956454000.0,2391826000.0,1825216000.0
Minority Interests,3800000.0,5688000.0,14405000.0,-13717000.0
Net Income Including Noncontrolling Interests,3615200000.0,2950766000.0,2377421000.0,1838933000.0
Net Income Continuous Operations,3615200000.0,2950766000.0,2377421000.0,1838933000.0
Tax Provision,1243800000.0,1008092000.0,794610000.0,587434000.0
Pretax Income,4859000000.0,3958858000.0,3172031000.0,2426367000.0
Other Non Operating Income Expenses,560700000.0,128124000.0,127916000.0,73098000.0
Special Income Charges,-34879000.0,31286000.0,-1897000.0,-949000.0
Other Special Charges,34879000.0,-31286000.0,1897000.0,949000.0
Net Non Operating Interest Income Expense,-78000000.0,38781000.0,-20821000.0,-30744000.0
Total Other Finance Cost,,,,-4666000.0
Interest Expense Non Operating,78000000.0,41202000.0,34181000.0,44687000.0
Interest Income Non Operating,95702000.0,79983000.0,13360000.0,13943000.0
Operating Income,4394900000.0,3478975000.0,2699086000.0,2068177000.0
Operating Expense,9401600000.0,7360703000.0,6141946000.0,6240623000.0
Other Operating Expenses,5826600000.0,2410371000.0,1952520000.0,2202428000.0
Depreciation And Amortization In Income Statement,601400000.0,534671000.0,543554000.0,577833000.0
Amortization,32996000.0,22948000.0,5440000.0,1668000.0
Depreciation Income Statement,601400000.0,511723000.0,538114000.0,576165000.0
Selling General And Administration,1193727000.0,1803573000.0,1487670000.0,1373301000.0
Selling And Marketing Expense,1154095000.0,1122074000.0,960167000.0,886478000.0
General And Administrative Expense,39632000.0,681499000.0,527503000.0,486823000.0
Rent And Landing Fees,80137000.0,105187000.0,80471000.0,38641000.0
Gross Profit,13796500000.0,10839678000.0,8841032000.0,8308800000.0
Cost Of Revenue,11616900000.0,9287910000.0,7538124000.0,7486894000.0
Total Revenue,25413400000.0,20127588000.0,16379156000.0,15795694000.0
Operating Revenue,25413400000.0,20127588000.0,16379156000.0,15795694000.0
